t,confidence,p_state0,p_state1,p_state2,p_state3,p_state4,satisfaction_learned,curiosity_learned,boredom_learned,fatigue_learned
22.9,0.2982459552886526,0.49178244863619025,0.044047553399571296,0.0440475403591607,0.044047536645110734,0.3760749209599671,0.49178244863619025,0.49178244863619025,0.49178244863619025,0.49178244863619025
23.0,0.30931307630019655,0.4981871197764986,0.0415853702616988,0.04158535768103587,0.04158535409792702,0.3770567981828398,0.4981871197764986,0.4981871197764986,0.4981871197764986,0.4981871197764986
23.1,0.3232257879299443,0.5094789831324067,0.03874135084044495,0.03874133888960908,0.03874133548588181,0.37429699165165725,0.5094789831324067,0.5094789831324067,0.5094789831324067,0.5094789831324067
23.2,0.33648686660724547,0.5200661885709061,0.0361414253707168,0.036141414009854746,0.0361414107741584,0.37150956127436385,0.5200661885709061,0.5200661885709061,0.5200661885709061,0.5200661885709061
23.3,0.35212158844063324,0.5341526608812649,0.033301832659265666,0.03330182200170249,0.03330181896631328,0.3659418654914537,0.5341526608812649,0.5341526608812649,0.5341526608812649,0.5341526608812649
23.4,0.35572946056518917,0.532911082443107,0.032436712179408224,0.032436701619716526,0.03243669861220218,0.369778805145566,0.532911082443107,0.532911082443107,0.532911082443107,0.532911082443107
23.5,0.3615246094433121,0.5354804751069346,0.03129711515712652,0.031297104818182486,0.03129710187353947,0.37062820304421695,0.5354804751069346,0.5354804751069346,0.5354804751069346,0.5354804751069346
23.6,0.3707005785766959,0.5432651715621788,0.029717465232723995,0.02971745528769812,0.02971745245524726,0.3675824554621519,0.5432651715621788,0.5432651715621788,0.5432651715621788,0.5432651715621788
23.7,0.3791809816696746,0.5498200661377991,0.02826838579846153,0.028268376213073407,0.028268373483051282,0.3653747983676149,0.5498200661377991,0.5498200661377991,0.5498200661377991,0.5498200661377991
23.8,0.3829007583565356,0.5514854715556389,0.02758090857696564,0.027580899131337197,0.02758089644112014,0.36577182429493815,0.5514854715556389,0.5514854715556389,0.5514854715556389,0.5514854715556389
23.9,0.38949771139605915,0.5568104861322565,0.026505997660213207,0.026505988491428413,0.02650598588005943,0.36367154183604244,0.5568104861322565,0.5568104861322565,0.5568104861322565,0.5568104861322565
24.0,0.39897512095839704,0.5665584753626867,0.025123392871382554,0.02512338410492825,0.02512338160814734,0.35807136605285517,0.5665584753626867,0.5665584753626867,0.5665584753626867,0.5665584753626867
24.1,0.3893055849861037,0.5536075585506142,0.026375250121060203,0.02637524089620914,0.026375238268871875,0.3672667121632446,0.5536075585506142,0.5536075585506142,0.5536075585506142,0.5536075585506142
24.2,0.3890976635796326,0.5524589808646218,0.026358348689363504,0.026358339445238726,0.026358336812412102,0.368465994188364,0.5524589808646218,0.5524589808646218,0.5524589808646218,0.5524589808646218
24.3,0.3869136796936763,0.5492985592052212,0.026643432547830206,0.026643423195707398,0.026643420532121764,0.37077116451911946,0.5492985592052212,0.5492985592052212,0.5492985592052212,0.5492985592052212
24.4,0.37413670424273093,0.5349993669882032,0.028597609776824195,0.028597599810298167,0.028597596971723857,0.37920782645295065,0.5349993669882032,0.5349993669882032,0.5349993669882032,0.5349993669882032
24.5,0.3646995342691457,0.5250121876493818,0.03014590630830782,0.03014589588237056,0.030145892912950965,0.3845501172469889,0.5250121876493818,0.5250121876493818,0.5250121876493818,0.5250121876493818
24.6,0.363439950286118,0.5251615773537907,0.030418048646636994,0.030418038175348137,0.030418035193011925,0.3835843006312124,0.5251615773537907,0.5251615773537907,0.5251615773537907,0.5251615773537907
24.7,0.35040147319933734,0.5120540028537227,0.032697623387046466,0.032697612271793554,0.03269760910604941,0.389853152381388,0.5120540028537227,0.5120540028537227,0.5120540028537227,0.5120540028537227
24.8,0.3322917514671584,0.4941525480841982,0.036082359822268796,0.036082347779760736,0.036082344349924286,0.39760039996384816,0.4941525480841982,0.4941525480841982,0.4941525480841982,0.4941525480841982
24.9,0.324385882831444,0.488165515286291,0.03768903263837946,0.03768902022125814,0.03768901668472778,0.3987674151693438,0.488165515286291,0.488165515286291,0.488165515286291,0.488165515286291
25.0,0.312786511227243,0.4786807161460083,0.04010189537145728,0.04010188238528448,0.04010187868668209,0.4010136274105678,0.4786807161460083,0.4786807161460083,0.4786807161460083,0.4786807161460083
25.1,0.29188538180717205,0.4592872315694622,0.044646075610145754,0.0446460615118628,0.04464605749651939,0.40677457381200993,0.4592872315694622,0.4592872315694622,0.4592872315694622,0.4592872315694622
25.2,0.271308282176554,0.44085922649272424,0.049478478611894264,0.049478463409620574,0.04947845907984863,0.4107053724059123,0.44085922649272424,0.44085922649272424,0.44085922649272424,0.44085922649272424
25.3,0.25607850851370684,0.4283308596374832,0.053295714785823414,0.05329569879340902,0.053295694238596425,0.41178203254468804,0.4283308596374832,0.4283308596374832,0.4283308596374832,0.4283308596374832
25.4,0.24253612719727302,0.4175034854528463,0.05685896682450889,0.05685895013808508,0.056858945385611086,0.4119196521989486,0.4175034854528463,0.4175034854528463,0.4175034854528463,0.4175034854528463
25.5,0.22031593977629316,0.3978126867760716,0.06307963735849616,0.06307961944863101,0.06307961434770765,0.41294844206909365,0.3978126867760716,0.3978126867760716,0.3978126867760716,0.3978126867760716
25.6,0.1975299904090514,0.37692235831421794,0.07001912647926384,0.07001910727130686,0.07001910180067289,0.41302030613453833,0.37692235831421794,0.37692235831421794,0.37692235831421794,0.37692235831421794
25.7,0.17444010111253072,0.35599767303980506,0.07769967931696824,0.07769965881947259,0.07769965298156398,0.41090333584219013,0.35599767303980506,0.35599767303980506,0.35599767303980506,0.35599767303980506
25.8,0.15307032961519884,0.3357826945022677,0.08551132182555932,0.08551130010694295,0.08551129392124587,0.40768338964398415,0.3357826945022677,0.3357826945022677,0.3357826945022677,0.3357826945022677
25.9,0.13112787709159957,0.31532926025655617,0.09432156691677852,0.09432154402549332,0.09432153750580742,0.4017060912953645,0.31532926025655617,0.31532926025655617,0.31532926025655617,0.31532926025655617
26.0,0.11025261458538527,0.2941423713511333,0.1037253844827487,0.10372536043128167,0.10372535358116336,0.394681530153673,0.2941423713511333,0.2941423713511333,0.2941423713511333,0.2941423713511333
26.1,0.09074300044840256,0.27339931271001483,0.1136349722035042,0.11363494713045777,0.11363493998938251,0.38569582796664065,0.27339931271001483,0.27339931271001483,0.27339931271001483,0.27339931271001483
26.2,0.07627251059614515,0.2574822642792254,0.12187691222427484,0.12187688648136356,0.1218768791495035,0.3768870578656327,0.2574822642792254,0.2574822642792254,0.2574822642792254,0.2574822642792254
26.3,0.058833890968107316,0.2355394209007458,0.13345368967201318,0.1334536631211673,0.1334536555591986,0.36409957074687505,0.2355394209007458,0.2355394209007458,0.2355394209007458,0.2355394209007458
26.4,0.04491679191808595,0.21456150012406677,0.14479234340716737,0.14479231618001334,0.1447923084254247,0.3510615318633279,0.21456150012406677,0.21456150012406677,0.21456150012406677,0.21456150012406677
26.5,0.03335008985388421,0.1940151410560154,0.15664477859951034,0.15664475095618186,0.15664474308306214,0.3360505863052302,0.1940151410560154,0.1940151410560154,0.1940151410560154,0.1940151410560154
26.6,0.024243730415983045,0.1730361804014224,0.1694634067186166,0.16946337892720306,0.16946337101190698,0.3185736629408509,0.1730361804014224,0.1730361804014224,0.1730361804014224,0.1730361804014224
26.7,0.01904810285085745,0.1547894444804379,0.18115010715172755,0.18115007949308518,0.18115007161560365,0.30176029725914577,0.1547894444804379,0.1547894444804379,0.1547894444804379,0.1547894444804379
26.8,0.016689090309614407,0.13772301007278034,0.1927769513279549,0.19277692416171804,0.19277691642447883,0.2839461980130678,0.13772301007278034,0.13772301007278034,0.13772301007278034,0.13772301007278034
26.9,0.017060691303753095,0.12319928639133788,0.20311491199375895,0.20311488553373583,0.20311487799763392,0.2674560380835333,0.12319928639133788,0.12319928639133788,0.12319928639133788,0.12319928639133788
27.0,0.0198375189475527,0.10912556179029467,0.2135920404853314,0.21359201503187988,0.21359200778246037,0.25009837491003356,0.10912556179029467,0.10912556179029467,0.10912556179029467,0.10912556179029467
27.1,0.02501034024300719,0.09589176340102182,0.2237548490520367,0.22375482479006858,0.22375481787999635,0.23284374487687667,0.09589176340102182,0.09589176340102182,0.09589176340102182,0.09589176340102182
27.2,0.03134463374583851,0.08508423697356911,0.23244573456781584,0.23244571164416936,0.23244570511526555,0.21757861169918008,0.08508423697356911,0.08508423697356911,0.08508423697356911,0.08508423697356911
27.3,0.039063378030954166,0.07524271915164187,0.24069016488911985,0.24069014350227072,0.24069013741106338,0.20268683504590426,0.07524271915164187,0.07524271915164187,0.07524271915164187,0.07524271915164187
27.4,0.04833170541060772,0.06611339350862087,0.24894224587159838,0.24894222655683565,0.2489422210557809,0.18705991300716424,0.06611339350862087,0.06611339350862087,0.06611339350862087,0.06611339350862087
27.5,0.05810661671585815,0.05826384433487661,0.2562118942220852,0.2562118769321358,0.25621187200776985,0.17310051250313255,0.05826384433487661,0.05826384433487661,0.05826384433487661,0.05826384433487661
27.6,0.06801237378306801,0.051552320659841715,0.2626144407731839,0.26261442548449326,0.2626144211301074,0.16060439195237375,0.051552320659841715,0.051552320659841715,0.051552320659841715,0.051552320659841715
27.7,0.07910606890845562,0.045103737605995,0.26896527609672977,0.26896526300733126,0.26896525927932763,0.14800046401061634,0.045103737605995,0.045103737605995,0.045103737605995,0.045103737605995
27.8,0.08939268046487903,0.039872708187655606,0.2742537946090735,0.2742537835504706,0.2742537804008596,0.1373659332519407,0.039872708187655606,0.039872708187655606,0.039872708187655606,0.039872708187655606
27.9,0.10041970560886704,0.03482205411789036,0.2793763991479604,0.27937639003596115,0.27937638744076393,0.12704876925742412,0.03482205411789036,0.03482205411789036,0.03482205411789036,0.03482205411789036
28.0,0.11023257569339107,0.030812431677798353,0.2835928592895734,0.2835928520322751,0.2835928499653167,0.11840900703503644,0.030812431677798353,0.030812431677798353,0.030812431677798353,0.030812431677798353
28.1,0.11954673029051865,0.02737911935095383,0.2873449882074009,0.28734498280369813,0.28734498126466385,0.11058592837328324,0.02737911935095383,0.02737911935095383,0.02737911935095383,0.02737911935095383
28.2,0.12931124608432787,0.02408607315741088,0.29103185968788264,0.29103185616675864,0.2910318551639032,0.10281835582404465,0.02408607315741088,0.02408607315741088,0.02408607315741088,0.02408607315741088
28.3,0.13787409348979873,0.021406856217290604,0.2940704994359247,0.29407049754102776,0.2940704970013394,0.09638164980441755,0.021406856217290604,0.021406856217290604,0.021406856217290604,0.021406856217290604
28.4,0.14576019687481756,0.01914196779866886,0.29674442723215044,0.29674442694062947,0.2967444268576,0.09062475117095126,0.01914196779866886,0.01914196779866886,0.01914196779866886,0.01914196779866886
28.5,0.15300789159787564,0.017137350531508052,0.29906930385544184,0.2990693048545508,0.2990693051391066,0.08565473561939274,0.017137350531508052,0.017137350531508052,0.017137350531508052,0.017137350531508052
28.6,0.15960347803411767,0.015408905589422598,0.30109816190027877,0.3010981640389875,0.3010981646481136,0.08129660382319752,0.015408905589422598,0.015408905589422598,0.015408905589422598,0.015408905589422598
28.7,0.16559702119537756,0.013934482639578732,0.30288308513183376,0.3028830883474422,0.30288308926328106,0.0774162546178643,0.013934482639578732,0.013934482639578732,0.013934482639578732,0.013934482639578732
28.8,0.170421842445173,0.012784526946821055,0.30426993943682845,0.30426994349296654,0.3042699446481974,0.07440564547518666,0.012784526946821055,0.012784526946821055,0.012784526946821055,0.012784526946821055
28.9,0.17446071709426492,0.01182674795868415,0.30538971519197994,0.30538971985169344,0.305389721178829,0.07200409581881358,0.01182674795868415,0.01182674795868415,0.01182674795868415,0.01182674795868415
29.0,0.17698370459430246,0.01120574671588087,0.3060602549573284,0.3060602599275721,0.3060602613431499,0.07061347705606864,0.01120574671588087,0.01120574671588087,0.01120574671588087,0.01120574671588087
29.1,0.17939624010880906,0.01062043959765054,0.30669114331122754,0.30669114852333124,0.30669115000779335,0.06930611855999733,0.01062043959765054,0.01062043959765054,0.01062043959765054,0.01062043959765054
29.2,0.18117733742583064,0.010160620462392104,0.3071365615516659,0.30713656682335466,0.3071365683247872,0.06842968283780014,0.010160620462392104,0.010160620462392104,0.010160620462392104,0.010160620462392104
29.3,0.18192937213349236,0.009954352720626218,0.3073172378777943,0.30731724316523285,0.30731724467115107,0.06809392156519557,0.009954352720626218,0.009954352720626218,0.009954352720626218,0.009954352720626218
29.4,0.18215209655212805,0.009831844248278812,0.30734424967084484,0.30734425478290606,0.3073442562388749,0.06813539505909533,0.009831844248278812,0.009831844248278812,0.009831844248278812,0.009831844248278812
29.5,0.18083926972169873,0.010006795479242157,0.3069495138028396,0.30694951844512647,0.30694951976729845,0.06914465250549333,0.010006795479242157,0.010006795479242157,0.010006795479242157,0.010006795479242157
29.6,0.17933683772786513,0.010255649065586821,0.306513611190721,0.3065136153992858,0.30651361659792903,0.07020350774647738,0.010255649065586821,0.010255649065586821,0.010255649065586821,0.010255649065586821
29.7,0.17678939877993582,0.010702232110239962,0.3057728251073274,0.30577282862517596,0.30577282962709573,0.07197928453016095,0.010702232110239962,0.010702232110239962,0.010702232110239962,0.010702232110239962
29.8,0.17375850734957343,0.011204409063976987,0.30485766693052807,0.30485766950995574,0.30485767024460314,0.07422258425093592,0.011204409063976987,0.011204409063976987,0.011204409063976987,0.011204409063976987
29.9,0.16999157824366262,0.011805879728182542,0.30367661894554787,0.30367662028069176,0.3036766206609537,0.07716426038462416,0.011805879728182542,0.011805879728182542,0.011805879728182542,0.011805879728182542
30.0,0.1658693769028795,0.01250608170730605,0.3023587609036099,0.3023587609284665,0.30235876093554437,0.08041763552507328,0.01250608170730605,0.01250608170730605,0.01250608170730605,0.01250608170730605
30.1,0.15973574253756995,0.013805516813165875,0.300430825585663,0.30043082418102035,0.3004308237809613,0.08490200963918955,0.013805516813165875,0.013805516813165875,0.013805516813165875,0.013805516813165875
30.2,0.15336151589112945,0.015234219884300512,0.298349399520856,0.2983493966335491,0.29834939581121117,0.08971758815008313,0.015234219884300512,0.015234219884300512,0.015234219884300512,0.015234219884300512
30.3,0.1461688576891541,0.016948269405278514,0.2958988539317282,0.29589884940264993,0.2958988481127177,0.09535517914762562,0.016948269405278514,0.016948269405278514,0.016948269405278514,0.016948269405278514
30.4,0.138684217089043,0.018826417968290727,0.2932097477648955,0.2932097414961581,0.29320973971075215,0.10154435305990346,0.018826417968290727,0.018826417968290727,0.018826417968290727,0.018826417968290727
30.5,0.1306349033700004,0.020968362634169783,0.29014473364501886,0.29014472549870834,0.2901447231785493,0.10859745504355378,0.020968362634169783,0.020968362634169783,0.020968362634169783,0.020968362634169783
30.6,0.12222448856000323,0.02338457660172907,0.2867428650978952,0.28674285500803914,0.28674285213433726,0.11638685115799931,0.02338457660172907,0.02338457660172907,0.02338457660172907,0.02338457660172907
30.7,0.11290770904858916,0.026451744814452362,0.28279861334088907,0.28279860132324297,0.28279859790048556,0.12515244262092984,0.026451744814452362,0.026451744814452362,0.026451744814452362,0.026451744814452362
30.8,0.10398185729214049,0.029649575949135244,0.27871353200076804,0.2787135180910885,0.27871351412945955,0.1342098598295488,0.029649575949135244,0.029649575949135244,0.029649575949135244,0.029649575949135244
30.9,0.0941084399334099,0.033789399425817705,0.27396549632104616,0.27396548059585485,0.2739654761171485,0.14431414754013278,0.033789399425817705,0.033789399425817705,0.033789399425817705,0.033789399425817705
31.0,0.08432461194368635,0.038278605370270724,0.2687161265979649,0.2687161089782318,0.26871610395993945,0.15557305509359318,0.038278605370270724,0.038278605370270724,0.038278605370270724,0.038278605370270724
31.1,0.07460365653056433,0.04353827765145626,0.2630954696716728,0.26309545033548626,0.26309544482832947,0.16717535751305507,0.04353827765145626,0.04353827765145626,0.04353827765145626,0.04353827765145626
31.2,0.06461971656321341,0.049968986768692235,0.2568130911628945,0.25681307026484795,0.25681306431285655,0.1795917874907087,0.049968986768692235,0.049968986768692235,0.049968986768692235,0.049968986768692235
31.3,0.055042454614459224,0.057309679403149835,0.2500416496921025,0.2500416273733033,0.2500416210166662,0.19256542251477823,0.057309679403149835,0.057309679403149835,0.057309679403149835,0.057309679403149835
31.4,0.04516555943259104,0.06665541337014273,0.24213409374101025,0.24213407015766011,0.24213406344086527,0.20694235929032168,0.06665541337014273,0.06665541337014273,0.06665541337014273,0.06665541337014273
31.5,0.03872996995936995,0.0739569518572092,0.23551251185083685,0.2355124870836975,0.23551248002974676,0.21950556917850975,0.0739569518572092,0.0739569518572092,0.0739569518572092,0.0739569518572092
31.6,0.03132595867370325,0.08478818001342696,0.22751961926019892,0.2275195936813549,0.22751958639622197,0.23265302064879728,0.08478818001342696,0.08478818001342696,0.08478818001342696,0.08478818001342696
31.7,0.02616978848639695,0.09475034728020591,0.22006694843344485,0.22006692211909887,0.22006691462448708,0.24504886754276328,0.09475034728020591,0.09475034728020591,0.09475034728020591,0.09475034728020591
31.8,0.022284613417655974,0.1052270118435546,0.21248706758513483,0.21248704066958743,0.21248703300374705,0.25731184689797604,0.1052270118435546,0.1052270118435546,0.1052270118435546,0.1052270118435546
31.9,0.019869372637227656,0.11597287389327753,0.20472254382124985,0.20472251638861783,0.2047225085755062,0.26985955732134853,0.11597287389327753,0.11597287389327753,0.11597287389327753,0.11597287389327753
32.0,0.01838619083741655,0.12679036063481788,0.19781354903400886,0.19781352133028737,0.19781351343996662,0.2797690555609194,0.12679036063481788,0.12679036063481788,0.12679036063481788,0.12679036063481788
32.1,0.01687914784636313,0.14205296254340047,0.18995439023329494,0.18995436268606317,0.18995435484031248,0.2880839296969291,0.14205296254340047,0.14205296254340047,0.14205296254340047,0.14205296254340047
32.2,0.01693672566908566,0.16076297253465993,0.18086837529397348,0.18086834812097494,0.18086834038181004,0.2966319636685815,0.16076297253465993,0.16076297253465993,0.16076297253465993,0.16076297253465993
32.3,0.019784786959823553,0.18027291212519575,0.17113877318004042,0.1711387464219162,0.17113873880091215,0.3063108294719355,0.18027291212519575,0.18027291212519575,0.18027291212519575,0.18027291212519575
32.4,0.0240831480218352,0.1975642626168772,0.16279910297348638,0.16279907662184798,0.1627990691166156,0.3140384886711729,0.1975642626168772,0.1975642626168772,0.1975642626168772,0.1975642626168772
32.5,0.028301026208189084,0.20710191677245193,0.1574006017275978,0.15740057544836444,0.15740056796375382,0.320696338087832,0.20710191677245193,0.20710191677245193,0.20710191677245193,0.20710191677245193
32.6,0.032486847569122124,0.21541599492434127,0.15274087282319623,0.15274084662153087,0.15274083915901246,0.32636144647191906,0.21541599492434127,0.21541599492434127,0.21541599492434127,0.21541599492434127
32.7,0.038284398306831835,0.22674880047684937,0.14688211973292822,0.1468820937920682,0.14688208640383005,0.3326048995943243,0.22674880047684937,0.22674880047684937,0.22674880047684937,0.22674880047684937
32.8,0.042344714101494985,0.23193784433567505,0.14349355916649345,0.14349353321892044,0.1434935258287704,0.3375815374501405,0.23193784433567505,0.23193784433567505,0.23193784433567505,0.23193784433567505
32.9,0.04498457949229229,0.23387236086952484,0.14158163688570188,0.1415816108100553,0.14158160338342857,0.3413827880512896,0.23387236086952484,0.23387236086952484,0.23387236086952484,0.23387236086952484
33.0,0.049543646097072624,0.24310188234268054,0.1376162727667017,0.1376162470152147,0.13761623968091213,0.34404935819449084,0.24310188234268054,0.24310188234268054,0.24310188234268054,0.24310188234268054
33.1,0.05496134742994829,0.2531071354797168,0.13333199000099907,0.13333196463104233,0.13333195740540374,0.3468969524828381,0.2531071354797168,0.2531071354797168,0.2531071354797168,0.2531071354797168
33.2,0.05781110652962074,0.25687149068194753,0.1313470928924226,0.13134706760868425,0.13134706040760163,0.34908728840934394,0.25687149068194753,0.25687149068194753,0.25687149068194753,0.25687149068194753
33.3,0.05872081577282173,0.2565007773629582,0.13088898101071025,0.13088895561564778,0.13088894838285886,0.350832337627825,0.2565007773629582,0.2565007773629582,0.2565007773629582,0.2565007773629582
33.4,0.05794122696047699,0.2538462222106519,0.13160098184757593,0.1316009562624752,0.13160094897556132,0.3513508907037356,0.2538462222106519,0.2538462222106519,0.2538462222106519,0.2538462222106519
33.5,0.057904055733335236,0.25412150844211184,0.13159099456589549,0.1315909689877239,0.1315909617027835,0.3511055663014852,0.25412150844211184,0.25412150844211184,0.25412150844211184,0.25412150844211184
33.6,0.06292152281556584,0.26762749230747007,0.12754981149569816,0.12754978662402877,0.12754977954030788,0.3497231300324951,0.26762749230747007,0.26762749230747007,0.26762749230747007,0.26762749230747007
33.7,0.06207167189473051,0.26750016754888695,0.12801470229328005,0.12801467747209427,0.12801467040275166,0.34845578228298696,0.26750016754888695,0.26750016754888695,0.26750016754888695,0.26750016754888695
33.8,0.0562153908010401,0.25551630958271043,0.13237138345197513,0.1323713580315043,0.13237135079147874,0.34736959814233137,0.25551630958271043,0.25551630958271043,0.25551630958271043,0.25551630958271043
33.9,0.05106289134221331,0.24572644292156143,0.13640669120385726,0.13640666537308604,0.13640665801620244,0.34505354248529274,0.24572644292156143,0.24572644292156143,0.24572644292156143,0.24572644292156143
34.0,0.04640173394348124,0.23542753808539896,0.14050323478841364,0.1405032085040302,0.14050320101795286,0.34306281760420426,0.23542753808539896,0.23542753808539896,0.23542753808539896,0.23542753808539896
34.1,0.039272002791685745,0.21965944535216064,0.14740692655738108,0.147406899610599,0.1474068919358633,0.33811983654399597,0.21965944535216064,0.21965944535216064,0.21965944535216064,0.21965944535216064
34.2,0.033638232563084514,0.2064650144067522,0.15367173030098616,0.15367170292091656,0.15367169512277581,0.3325198572485692,0.2064650144067522,0.2064650144067522,0.2064650144067522,0.2064650144067522
34.3,0.031147530141134694,0.2000640739589823,0.15681065386487586,0.15681062635522047,0.15681061852017228,0.3295040273007491,0.2000640739589823,0.2000640739589823,0.2000640739589823,0.2000640739589823
34.4,0.02621567185934426,0.1867721129075299,0.16380099981796664,0.1638009720357371,0.16380096412305675,0.3218249511157095,0.1867721129075299,0.1867721129075299,0.1867721129075299,0.1867721129075299
34.5,0.022261152221020986,0.17273710183201288,0.1712825469377485,0.17128251888032808,0.1712825108892703,0.31341532146064044,0.17273710183201288,0.17273710183201288,0.17273710183201288,0.17273710183201288
34.6,0.01885792301763789,0.15609804710139155,0.18078379428316196,0.18078376602641516,0.18078375797858698,0.30155063461044435,0.15609804710139155,0.15609804710139155,0.15609804710139155,0.15609804710139155
34.7,0.017174269611230808,0.1402099313575695,0.19062975454628484,0.19062972639552359,0.19062971837788115,0.28790086932274095,0.1402099313575695,0.1402099313575695,0.1402099313575695,0.1402099313575695
34.8,0.0171495564287667,0.1299253550780729,0.19738575726388038,0.19738572943684268,0.1973857215114001,0.2779174367098039,0.1299253550780729,0.1299253550780729,0.1299253550780729,0.1299253550780729
34.9,0.018341163745484557,0.11872173425382716,0.20495524518506464,0.20495521779408865,0.2049552099928411,0.2664125927741785,0.11872173425382716,0.11872173425382716,0.11872173425382716,0.11872173425382716
35.0,0.02136455481554489,0.10610345685855059,0.21380860739367663,0.21380858060457758,0.213808572974751,0.25247078216844426,0.10610345685855059,0.10610345685855059,0.10610345685855059,0.10610345685855059
35.1,0.026139561188176286,0.0940326037513738,0.2228938888957591,0.2228938630546114,0.22289385569477155,0.23728578860348407,0.0940326037513738,0.0940326037513738,0.0940326037513738,0.0940326037513738
35.2,0.03185719400544473,0.08397637283263037,0.23083241206862032,0.2308323873252376,0.23083238027805303,0.22352644749545875,0.08397637283263037,0.08397637283263037,0.08397637283263037,0.08397637283263037
35.3,0.038340171432444836,0.07530381054436226,0.2382205802939224,0.23822055697188213,0.23822055032951125,0.21003450186032188,0.07530381054436226,0.07530381054436226,0.07530381054436226,0.07530381054436226
35.4,0.04660757865178311,0.06653239079788253,0.245918017201614,0.24591799550316754,0.24591798932321368,0.19571360717412237,0.06653239079788253,0.06653239079788253,0.06653239079788253,0.06653239079788253
35.5,0.05687848674776752,0.057796523956440464,0.2539437980956399,0.2539437783221039,0.25394377269038537,0.1803721269354304,0.057796523956440464,0.057796523956440464,0.057796523956440464,0.057796523956440464
35.6,0.0682620301800525,0.04998749439641489,0.2616179719657013,0.26161795453110515,0.2616179495655419,0.16515862954123664,0.04998749439641489,0.04998749439641489,0.04998749439641489,0.04998749439641489
35.7,0.07955691083023897,0.04350086839602009,0.2682640865108574,0.26826407144460296,0.26826406715356904,0.15170690649495053,0.04350086839602009,0.04350086839602009,0.04350086839602009,0.04350086839602009
35.8,0.09144798522205144,0.037748201539611406,0.2745509345535192,0.27455092222298766,0.2745509187111173,0.13859902297276452,0.037748201539611406,0.037748201539611406,0.037748201539611406,0.037748201539611406
35.9,0.10269141746143073,0.03295151299929552,0.2798764297709761,0.27987641989801787,0.27987641708609107,0.12741922024561939,0.03295151299929552,0.03295151299929552,0.03295151299929552,0.03295151299929552
36.0,0.11413537492965686,0.028784329284002857,0.28491251463348294,0.2849125077341152,0.28491250576909916,0.11647814257929981,0.028784329284002857,0.028784329284002857,0.028784329284002857,0.028784329284002857
36.1,0.12514138256267204,0.02523314326127436,0.28937970158154974,0.2893796976516461,0.28937969653236567,0.10662776097316418,0.02523314326127436,0.02523314326127436,0.02523314326127436,0.02523314326127436
36.2,0.13726486588414888,0.021706183620431842,0.293911371299057,0.29391137053061206,0.2939113703117494,0.09655970423814969,0.021706183620431842,0.021706183620431842,0.021706183620431842,0.021706183620431842
36.3,0.14804765008808096,0.01892775717806678,0.2976734895555245,0.29767349188805337,0.2976734925523818,0.08805176882597364,0.01892775717806678,0.01892775717806678,0.01892775717806678,0.01892775717806678
36.4,0.158373009323872,0.01652418750466704,0.30105465328842673,0.3010546587313147,0.3010546602815072,0.08031184019408433,0.01652418750466704,0.01652418750466704,0.01652418750466704,0.01652418750466704
36.5,0.16812922714841738,0.014445393308530124,0.30406271493221326,0.3040627233829521,0.3040627257898132,0.07336644258649144,0.014445393308530124,0.014445393308530124,0.014445393308530124,0.014445393308530124
36.6,0.17745156970879794,0.012601418060431023,0.3067752635972645,0.30677527490420015,0.30677527812453714,0.06707276531356712,0.012601418060431023,0.012601418060431023,0.012601418060431023,0.012601418060431023
36.7,0.18645080455481178,0.010985338710724844,0.3092699786850663,0.30926999298838853,0.309269997062129,0.06120469255369118,0.010985338710724844,0.010985338710724844,0.010985338710724844,0.010985338710724844
36.8,0.19465682983052268,0.00961303649570505,0.3114340561733364,0.31143407324308814,0.3114340781047378,0.05608475598313264,0.00961303649570505,0.00961303649570505,0.00961303649570505,0.00961303649570505
36.9,0.2020232697679588,0.008478919433643818,0.31329816172681185,0.3132981814612634,0.3132981870818486,0.0516265502964324,0.008478919433643818,0.008478919433643818,0.008478919433643818,0.008478919433643818
37.0,0.20967964199250122,0.007391439478284028,0.31515916144930434,0.31515918411211385,0.31515919056672725,0.047131024393570475,0.007391439478284028,0.007391439478284028,0.007391439478284028,0.007391439478284028
37.1,0.2152222595679837,0.006669294199408018,0.3164621870686928,0.31646221206591524,0.3164622191853948,0.043944087480589304,0.006669294199408018,0.006669294199408018,0.006669294199408018,0.006669294199408018
37.2,0.2206238785792236,0.0059903666499451684,0.31768890700244506,0.31768893424386757,0.3176889420025198,0.04094285010122239,0.0059903666499451684,0.0059903666499451684,0.0059903666499451684,0.0059903666499451684
37.3,0.22660657455447852,0.0052736122103858064,0.3190015098527698,0.31900153957701993,0.31900154804280845,0.037721790317016064,0.0052736122103858064,0.0052736122103858064,0.0052736122103858064,0.0052736122103858064
37.4,0.23126806337130812,0.004740464109652733,0.31999144742457214,0.31999147911222847,0.3199914881372165,0.03528512121632988,0.004740464109652733,0.004740464109652733,0.004740464109652733,0.004740464109652733
37.5,0.23550960834728085,0.004280123378093192,0.3208694204751391,0.3208694540249485,0.32086946358029794,0.03311153854152117,0.004280123378093192,0.004280123378093192,0.004280123378093192,0.004280123378093192
37.6,0.23938013077776177,0.003879491753787395,0.3216515717404115,0.32165160703764656,0.3216516170906819,0.03116571237747254,0.003879491753787395,0.003879491753787395,0.003879491753787395,0.003879491753787395
