t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
52.800000,-0.053669,0.993764,-0.000521,0.205837,4,0.000189,0.354248,0.199790,1.464403,4.826773,0.992325,0.324341,0.066889,3.224662,1.523400,0,3.369578,0.840149,0.845101,transitoire,-0.072277,-0.034860,0.400000,0.397094,adaptive,0.416209,0.199790,1.464403,0,0,0,0.400000,adaptive,0,0.056998,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
52.900000,-0.044961,0.993771,0.000191,0.192965,4,0.000188,0.551675,0.187633,1.462822,4.673007,0.992358,0.324643,0.076248,3.224662,0.712974,0,3.370715,0.839686,0.844823,transitoire,-0.070689,-0.010964,0.400000,0.392526,adaptive,0.412092,0.187633,1.462822,0,0,0,0.400000,adaptive,0,0.060299,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53,-0.054474,0.993779,0.000823,0.186230,4,0.000191,0.507261,0.179668,1.461231,4.763294,0.992339,0.325451,0.077238,3.224662,1.974272,0,3.385945,0.839092,0.844540,transitoire,-0.065394,0.011844,0.400000,0.388179,adaptive,0.406809,0.179668,1.461231,0,0,0,0.400000,adaptive,0,0.064339,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.100000,-0.103554,0.993790,0.001085,0.183106,2,0.000186,0.243791,0.175803,1.459636,4.742665,0.992343,0.325365,0.089772,3.204716,-0.444142,0,3.401313,0.839118,0.844251,stable,-0.056939,0.032833,0.400000,0.384341,adaptive,0.400369,0.175803,1.459636,0,0,0,0.400000,adaptive,0,0.067383,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.200000,-0.163843,0.993802,0.000846,0.175426,1,0.000187,0.292860,0.169828,1.458099,4.807278,0.992329,0.348774,0.092336,3.204716,-2.634698,0,3.385945,0.839259,0.843968,stable,-0.045932,0.046403,0.400000,0.381026,adaptive,0.392784,0.169828,1.458099,0,0,0,0.400000,adaptive,0,0.066948,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.300000,-0.170490,0.993817,0.000368,0.171506,1,0.000188,0.314044,0.167343,1.456674,4.774291,0.992336,0.405505,0.083742,3.204716,0.490691,0,3.370715,0.839262,0.843685,stable,-0.033831,0.049911,0.400000,0.380145,adaptive,0.384069,0.167343,1.456674,0,0,0,0.400000,adaptive,0,0.064735,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.400000,-0.134961,0.993833,0.000017,0.177037,4,0.000191,0.281418,0.173033,1.455363,4.871776,0.992315,0.432634,0.065293,3.204716,0.211832,0,3.369578,0.839270,0.843402,stable,-0.022372,0.042920,0.400000,0.382205,adaptive,0.374240,0.173033,1.455363,0,0,0,0.400000,adaptive,0,0.062537,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.500000,-0.110572,0.993852,-0.000205,0.188560,4,0.000188,0.427750,0.183503,1.454129,4.896548,0.992310,0.421718,0.042675,3.204716,-0.326254,0,3.368443,0.839359,0.843118,transitoire,-0.013191,0.022640,0.400000,0.386689,adaptive,0.363320,0.183503,1.454129,0,0,0,0.400000,adaptive,0,0.061027,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
53.600000,-0.146022,0.993872,-0.000582,0.196594,1,0.000186,0.299315,0.190883,1.452973,4.764389,0.992339,0.414249,0.048020,3.185085,1.463319,0,3.353297,0.839296,0.842833,stable,-0.008208,-0.003886,0.400000,0.393206,adaptive,0.351335,0.190883,1.452973,0,0,0,0.400000,adaptive,0,0.060448,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
53.700000,-0.163877,0.993895,-0.001054,0.191971,4,0.000190,0.317625,0.187324,1.451918,4.802287,0.992330,0.457162,0.049043,3.185085,-1.284351,0,3.338286,0.839321,0.842547,chronique,-0.008016,-0.021768,0.400000,0.399589,adaptive,0.338318,0.187324,1.451918,0,0,0,0.400000,adaptive,0,0.059109,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
53.800000,-0.147108,0.993919,-0.001168,0.189424,1,0.000189,0.369409,0.184427,1.450984,4.763294,0.992339,0.500081,0.054807,3.185085,0.183100,0,3.337473,0.839577,0.842259,chronique,-0.010737,-0.023196,0.400000,0.403114,adaptive,0.324303,0.184427,1.450984,0,0,0,0.400000,adaptive,0,0.057803,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
53.900000,-0.181825,0.993946,-0.000552,0.187809,2,0.000187,0.321305,0.181998,1.450146,4.896548,0.992310,0.502776,0.062854,3.185085,0.517843,0,3.336661,0.839621,0.841977,stable,-0.013416,-0.011371,0.400000,0.402419,adaptive,0.309334,0.181998,1.450146,0,0,0,0.400000,adaptive,0,0.056858,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54,-0.088437,0.993974,0.000252,0.178489,4,0.000189,0.683750,0.171861,1.449398,4.807278,0.992329,0.551409,0.034830,3.185085,-0.481039,0,3.330628,0.840076,0.841696,transitoire,-0.013914,-0.007898,0.400000,0.399846,adaptive,0.293459,0.171861,1.449398,0,0,0,0.400000,adaptive,0,0.056143,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.100000,-0.018837,0.994004,0.001323,0.186600,4,0.000189,0.317927,0.179835,1.448572,4.867266,0.992316,0.532953,0.032875,3.165659,3.624444,0,3.324616,0.840077,0.841661,stable,-0.013801,-0.004121,0.400000,0.398801,adaptive,0.276734,0.179835,1.448572,0,0,0,0.400000,adaptive,0,0.056373,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.200000,-0.107050,0.994036,0.001190,0.186721,4,0.000192,0.477486,0.180544,1.447725,4.853749,0.992319,0.539880,0.048799,3.165659,-3.658226,0,3.330628,0.839217,0.841628,transitoire,-0.013087,-0.008228,0.400000,0.397845,adaptive,0.259218,0.180544,1.447725,0,0,0,0.400000,adaptive,0,0.059649,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.300000,-0.185938,0.994069,0.000568,0.173535,1,0.000189,0.502686,0.168049,1.446920,4.897880,0.992310,0.586538,0.059343,3.165659,1.595589,0,3.324616,0.839151,0.841584,transitoire,-0.013110,-0.009248,0.400000,0.399258,adaptive,0.240981,0.168049,1.446920,0,0,0,0.400000,adaptive,0,0.059511,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.400000,-0.124902,0.994103,-0.000620,0.163683,2,0.000187,0.321049,0.159038,1.446286,4.849966,0.992320,0.689204,0.049359,3.165659,0.252001,0,3.320027,0.839110,0.841540,stable,-0.013295,0.004488,0.400000,0.399454,adaptive,0.222096,0.159038,1.446286,0,0,0,0.400000,adaptive,0,0.060535,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.500000,-0.143557,0.994138,-0.001183,0.165329,4,0.000187,0.211205,0.160398,1.445867,4.941282,0.992300,0.676997,0.049057,3.165659,-1.816367,0,3.315450,0.839514,0.841492,stable,-0.011240,0.013138,0.400000,0.395703,adaptive,0.202643,0.160398,1.445867,0,0,0,0.400000,adaptive,0,0.060490,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.600000,-0.071616,0.994175,-0.000399,0.157044,4,0.000190,0.681855,0.152124,1.445551,4.904124,0.992308,0.676227,0.036202,3.146517,-1.098448,0,3.313629,0.839509,0.841453,transitoire,-0.007990,-0.008612,0.400000,0.394449,adaptive,0.182707,0.152124,1.445551,0,0,0,0.400000,adaptive,0,0.060802,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.700000,-0.082115,0.994212,0.000455,0.164426,4,0.000193,0.530937,0.158386,1.445182,4.940147,0.992300,0.675609,0.038867,3.146517,4.706503,0,3.315450,0.839185,0.841414,stable,-0.008584,-0.025592,0.400000,0.400286,adaptive,0.162379,0.158386,1.445182,0,0,0,0.400000,adaptive,0,0.061015,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.800000,-0.119404,0.994250,-0.000396,0.159029,1,0.000188,0.336776,0.153068,1.445027,4.960811,0.992296,0.673942,0.045398,3.146517,-1.509182,0,3.320027,0.839131,0.841366,stable,-0.011867,-0.015977,0.400000,0.404466,adaptive,0.141753,0.153068,1.445027,0,0,0,0.400000,adaptive,0,0.061005,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
54.900000,-0.095662,0.994288,-0.001082,0.146339,2,0.000190,0.498876,0.142487,1.445019,4.944507,0.992299,0.677871,0.048932,3.146517,-1.941605,0,3.315450,0.839511,0.841317,stable,-0.013265,0.019966,0.400000,0.401518,adaptive,0.120927,0.142487,1.445019,0,0,0,0.400000,adaptive,0,0.061315,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55,-0.092821,0.994326,-0.000861,0.140736,4,0.000189,0.452334,0.137156,1.445195,4.961301,0.992296,0.678530,0.042791,3.146517,1.620994,0,3.313629,0.839355,0.841276,stable,-0.008708,0.031271,0.400000,0.391104,adaptive,0.100000,0.137156,1.445195,0,0,0,0.400000,adaptive,0,0.061304,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.100000,-0.036484,0.994364,0.001006,0.139471,4,0.000189,0.340955,0.135235,1.445244,4.942894,0.992300,0.679034,0.025478,3.127715,-0.465414,0,3.311809,0.839364,0.841233,stable,-0.002778,0.005855,0.400000,0.388844,adaptive,0.079073,0.135235,1.445244,0,0,0,0.400000,adaptive,0,0.061241,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.200000,-0.081429,0.994401,0.001197,0.143820,4,0.000190,0.568515,0.138519,1.445122,5.032006,0.992280,0.676211,0.037558,3.127715,-1.113798,0,3.313629,0.839460,0.841188,stable,-0.001553,-0.016379,0.400000,0.397727,adaptive,0.058247,0.138519,1.445122,0,0,0,0.400000,adaptive,0,0.061029,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.300000,-0.100049,0.994438,-0.000772,0.137300,4,0.000189,0.338470,0.132129,1.445192,5.009885,0.992285,0.697244,0.046512,3.127715,2.275608,0,3.315450,0.839373,0.841148,stable,-0.004048,-0.009167,0.400000,0.404685,adaptive,0.037621,0.132129,1.445192,0,0,0,0.400000,adaptive,0,0.060668,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.400000,-0.062912,0.994474,-0.001597,0.128667,2,0.000190,0.465107,0.124645,1.445587,4.951393,0.992298,0.717820,0.030171,3.127715,-2.300455,0,3.313629,0.839398,0.841102,stable,-0.005126,-0.009686,0.400000,0.401493,adaptive,0.017293,0.124645,1.445587,0,0,0,0.400000,adaptive,0,0.060783,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.500000,-0.077281,0.994509,0.000036,0.129326,4,0.000190,0.184913,0.125126,1.446060,4.986698,0.992290,0.718299,0.035376,3.127715,1.266373,0,3.315450,0.839131,0.841059,stable,-0.006181,-0.020743,0.400000,0.401184,adaptive,0.001000,0.125126,1.446060,0,0,0,0.400000,adaptive,0,0.059924,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.600000,-0.047142,0.994542,0.000829,0.130431,2,0.000188,0.381874,0.125287,1.446567,4.974395,0.992293,0.717391,0.032326,3.109193,-2.801938,0,3.320027,0.839548,0.841012,stable,-0.008919,-0.003078,0.400000,0.404766,adaptive,0.001000,0.125287,1.446567,0,0,0,0.400000,adaptive,0,0.059291,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.700000,-0.105683,0.994574,0.000366,0.128685,2,0.000191,0.433352,0.124401,1.447186,4.949350,0.992298,0.714193,0.045133,3.109193,1.969602,0,3.324616,0.839476,0.840968,stable,-0.008525,0.007761,0.400000,0.398018,adaptive,0.001000,0.124401,1.447186,0,0,0,0.400000,adaptive,0,0.057724,0.900000,0.900000,0.900000,0.500000,1.400000,3.700000
55.800000,-0.053021,0.994604,0.001003,0.123117,4,0.000188,0.427650,0.119832,1.447765,4.993500,0.992289,0.709626,0.028412,3.109193,0.514787,0,3.320027,0.839742,0.840926,stable,-0.006417,-0.004655,0.400000,0.395343,adaptive,0.001000,0.119832,1.447765,0,0,0,0.400000,adaptive,0,0.058174,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
55.900000,-0.027319,0.994631,0.000745,0.130458,2,0.000189,0.438685,0.126079,1.448270,4.940147,0.992300,0.709634,0.021207,3.109193,-0.057022,0,3.324616,0.839387,0.840887,stable,-0.006528,0.013729,0.400000,0.399735,adaptive,0.001000,0.126079,1.448270,0,0,0,0.400000,adaptive,0,0.056740,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56,-0.114520,0.994656,-0.001165,0.133106,2,0.000188,0.369776,0.127756,1.449046,4.907656,0.992307,0.714766,0.050005,3.109193,0.110348,0,3.330628,0.838841,0.840844,stable,-0.003654,0.021780,0.400000,0.394098,adaptive,0.001000,0.127756,1.449046,0,0,0,0.400000,adaptive,0,0.054514,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.100000,-0.088448,0.994678,-0.000544,0.124520,4,0.000192,0.412557,0.120591,1.449921,4.959899,0.992296,0.715286,0.037006,3.090993,-0.689089,0,3.324616,0.839714,0.840551,stable,0.000235,-0.016017,0.400000,0.392098,adaptive,0.001000,0.120591,1.449921,0,0,0,0.400000,adaptive,0,0.055595,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.200000,-0.027210,0.994698,0.000498,0.128393,4,0.000193,0.323896,0.124272,1.450661,4.972745,0.992293,0.719584,0.020491,3.090993,0.427815,0,3.320027,0.839947,0.840511,stable,-0.002380,-0.005651,0.400000,0.405267,adaptive,0.001000,0.124272,1.450661,0,0,0,0.400000,adaptive,0,0.055200,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.300000,-0.074630,0.994714,-0.001542,0.133671,2,0.000190,0.336383,0.128429,1.451809,5.011746,0.992285,0.753701,0.040749,3.090993,-0.886615,0,3.324616,0.839450,0.840478,stable,-0.003056,0.014981,0.400000,0.401048,adaptive,0.001000,0.128429,1.451809,0,0,0,0.400000,adaptive,0,0.052571,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.400000,-0.094693,0.994726,-0.000440,0.125944,2,0.000188,0.453586,0.122110,1.453142,4.994505,0.992288,0.742770,0.040763,3.090993,0.124872,0,3.330628,0.839430,0.840436,stable,-0.000327,-0.002418,0.400000,0.394356,adaptive,0.001000,0.122110,1.453142,0,0,0,0.400000,adaptive,0,0.051453,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.500000,-0.042186,0.994735,0.000935,0.126507,4,0.000189,0.258477,0.122521,1.454256,4.949350,0.992298,0.731386,0.024346,3.090993,1.172026,0,3.324616,0.839461,0.840392,stable,-0.000685,0.002776,0.400000,0.400837,adaptive,0.001000,0.122521,1.454256,0,0,0,0.400000,adaptive,0,0.051378,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.600000,-0.078679,0.994741,-0.000048,0.130746,2,0.000190,0.488530,0.125932,1.455446,5.052390,0.992276,0.744477,0.038243,3.073094,-1.951085,0,3.330628,0.839315,0.840349,stable,-0.000167,-0.021450,0.400000,0.399080,adaptive,0.001000,0.125932,1.455446,0,0,0,0.400000,adaptive,0,0.049029,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.700000,-0.074300,0.994742,0.000700,0.127939,2,0.000190,0.469108,0.123854,1.456574,5.021097,0.992283,0.738146,0.035256,3.073094,2.300530,0,3.336661,0.839562,0.840305,stable,-0.003621,0.002072,0.400000,0.406741,adaptive,0.001000,0.123854,1.456574,0,0,0,0.400000,adaptive,0,0.048094,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.800000,-0.027098,0.994739,-0.000896,0.130291,2,0.000188,0.272469,0.125355,1.458096,5.032006,0.992280,0.735501,0.024609,3.073094,-0.194221,0,3.337473,0.839543,0.840262,stable,-0.002924,0.010872,0.400000,0.398374,adaptive,0.001000,0.125355,1.458096,0,0,0,0.400000,adaptive,0,0.046927,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
56.900000,-0.103923,0.994732,0.000299,0.132115,1,0.000189,0.272311,0.127416,1.459644,5.093198,0.992267,0.752445,0.045339,3.073094,-1.966394,0,3.338286,0.839073,0.840221,stable,-0.000873,-0.014059,0.400000,0.395609,adaptive,0.001000,0.127416,1.459644,0,0,0,0.400000,adaptive,0,0.044031,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57,-0.070359,0.994721,0.000403,0.124898,2,0.000190,0.454675,0.121226,1.461140,4.969080,0.992294,0.747088,0.033832,3.073094,-0.001574,0,3.337473,0.839595,0.840175,stable,-0.003060,0.002886,0.400000,0.404795,adaptive,0.001000,0.121226,1.461140,0,0,0,0.400000,adaptive,0,0.044496,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.100000,-0.094475,0.994705,-0.000695,0.128762,2,0.000191,0.604320,0.124033,1.462928,5.058633,0.992274,0.781279,0.037994,3.055442,1.823638,0,3.338286,0.840167,0.840135,stable,-0.002287,-0.026503,0.400000,0.397991,adaptive,0.001000,0.124033,1.462928,0,0,0,0.400000,adaptive,0,0.043229,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.200000,-0.071915,0.994685,0.001824,0.126629,2,0.000189,0.439987,0.122820,1.464383,4.962959,0.992295,0.797182,0.035662,3.055442,1.496448,0,3.337473,0.840567,0.840107,stable,-0.006346,-0.002398,0.400000,0.407629,adaptive,0.001000,0.122820,1.464383,0,0,0,0.400000,adaptive,0,0.043161,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.300000,-0.067517,0.994661,0.000209,0.128735,2,0.000191,0.367355,0.124289,1.466066,4.949350,0.992298,0.813973,0.036779,3.055442,-1.643332,0,3.338286,0.840403,0.840087,stable,-0.006100,0.007519,0.400000,0.398946,adaptive,0.001000,0.124289,1.466066,0,0,0,0.400000,adaptive,0,0.042013,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.400000,-0.109219,0.994631,0.000385,0.128079,1,0.000190,0.400724,0.123742,1.467791,4.918890,0.992305,0.787918,0.047857,3.055442,-0.726319,0,3.353297,0.840112,0.840061,stable,-0.004273,0.043584,0.400000,0.396035,adaptive,0.001000,0.123742,1.467791,0,0,0,0.400000,adaptive,0,0.040680,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.500000,-0.046198,0.994597,-0.001548,0.124820,2,0.000193,0.407288,0.121046,1.469878,4.954277,0.992297,0.770114,0.028658,3.055442,0.333690,0,3.338286,0.840130,0.840029,stable,0.003206,-0.014628,0.400000,0.385176,adaptive,0.001000,0.121046,1.469878,0,0,0,0.400000,adaptive,0,0.041404,0.900000,0.900000,0.900000,0.500000,1.400000,3.800000
57.600000,-0.104397,0.994559,0.000377,0.131667,2,0.000190,0.482090,0.126637,1.471589,4.907656,0.992307,0.768314,0.041191,3.038036,0.065645,0,3.353297,0.839829,0.839992,stable,0.000519,-0.011215,0.400000,0.405769,adaptive,0.001000,0.126637,1.471589,0,0,0,0.400000,adaptive,0,0.039361,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
57.700000,-0.066709,0.994516,-0.001258,0.125424,2,0.000190,0.440721,0.121761,1.473749,4.944507,0.992299,0.771446,0.030774,3.038036,0.748012,0,3.338286,0.840135,0.839954,stable,-0.001348,-0.011396,0.400000,0.403413,adaptive,0.001000,0.121761,1.473749,0,0,0,0.400000,adaptive,0,0.039811,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
57.800000,-0.096001,0.994469,0.001014,0.130603,2,0.000189,0.427839,0.125616,1.475831,4.863559,0.992317,0.781460,0.039251,3.038036,-0.413683,0,3.353297,0.840236,0.839922,stable,-0.003057,0.020618,0.400000,0.403272,adaptive,0.001000,0.125616,1.475831,0,0,0,0.400000,adaptive,0,0.038647,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
57.900000,-0.063769,0.994418,0.000068,0.124148,2,0.000188,0.586315,0.120802,1.477959,4.817933,0.992327,0.776176,0.032179,3.038036,-0.128819,0,3.338286,0.840572,0.839888,stable,0.000585,0.004116,0.400000,0.392970,adaptive,0.001000,0.120802,1.477959,0,0,0,0.400000,adaptive,0,0.038671,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58,-0.101428,0.994362,0.000062,0.129564,2,0.000190,0.579503,0.124823,1.479970,4.840172,0.992322,0.767666,0.044468,3.038036,1.584758,0,3.353297,0.840736,0.839859,stable,0.001192,0.010124,0.400000,0.399091,adaptive,0.001000,0.124823,1.479970,0,0,0,0.400000,adaptive,0,0.037524,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.100000,-0.068963,0.994303,-0.001262,0.125682,2,0.000190,0.442367,0.121879,1.482335,4.783969,0.992334,0.769074,0.034656,3.020864,-0.068123,0,3.338286,0.841270,0.839833,stable,0.002711,-0.031945,0.400000,0.397009,adaptive,0.001000,0.121879,1.482335,0,0,0,0.400000,adaptive,0,0.037779,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.200000,-0.115189,0.994240,0.001079,0.130052,2,0.000191,0.387391,0.125174,1.484481,4.822680,0.992326,0.789388,0.050573,3.020864,-1.371361,0,3.353297,0.841682,0.839812,stable,-0.002729,0.014390,0.400000,0.410771,adaptive,0.001000,0.125174,1.484481,0,0,0,0.400000,adaptive,0,0.036907,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.300000,-0.040396,0.994173,-0.000872,0.123381,2,0.000188,0.549141,0.119833,1.487196,4.742665,0.992343,0.795400,0.025090,3.020864,-0.549755,0,3.338286,0.842362,0.839801,stable,-0.000128,-0.017159,0.400000,0.394638,adaptive,0.001000,0.119833,1.487196,0,0,0,0.400000,adaptive,0,0.037678,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.400000,-0.072355,0.994103,0.001966,0.131992,2,0.000188,0.484214,0.127158,1.489370,4.811049,0.992328,0.851729,0.034591,3.020864,1.617499,0,3.353297,0.842361,0.839802,stable,-0.002891,-0.012896,0.400000,0.405289,adaptive,0.001000,0.127158,1.489370,0,0,0,0.400000,adaptive,0,0.036357,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.500000,-0.058297,0.994030,0.000042,0.128420,2,0.000189,0.385973,0.124377,1.491664,4.711144,0.992350,0.862378,0.028015,3.020864,-0.649275,0,3.368443,0.842591,0.839808,stable,-0.004688,0.008513,0.400000,0.402859,adaptive,0.001000,0.124377,1.491664,0,0,0,0.400000,adaptive,0,0.035747,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.600000,-0.070457,0.993954,0.000240,0.131458,2,0.000189,0.405920,0.126256,1.494169,4.765526,0.992338,0.871339,0.035714,3.003825,-0.982403,0,3.369578,0.842717,0.839818,stable,-0.002842,0.008744,0.400000,0.396393,adaptive,0.001000,0.126256,1.494169,0,0,0,0.400000,adaptive,0,0.034968,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.700000,-0.035348,0.993876,0.000017,0.126991,2,0.000188,0.516550,0.123190,1.496658,4.651434,0.992363,0.872151,0.026729,3.003825,0.199471,0,3.370715,0.843045,0.839832,stable,-0.001143,0.010936,0.400000,0.397053,adaptive,0.001000,0.123190,1.496658,0,0,0,0.400000,adaptive,0,0.034445,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.800000,-0.124747,0.993796,-0.001192,0.131809,2,0.000190,0.506381,0.126934,1.499367,4.795567,0.992332,0.890300,0.047552,3.003825,1.106298,0,3.385945,0.867092,0.839854,stable,0.000741,-0.029594,0.400000,0.396274,adaptive,0.001000,0.126934,1.499367,0,0,0,0.400000,adaptive,0,0.033686,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
58.900000,-0.054613,0.993714,0.000874,0.123915,2,0.000191,0.450602,0.120346,1.501804,4.663442,0.992361,0.893787,0.029171,3.003825,-0.101688,0,3.370715,0.867414,0.840116,stable,-0.004122,0.002806,0.400000,0.409466,adaptive,0.001000,0.120346,1.501804,0,0,0,0.400000,adaptive,0,0.034470,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59,-0.103380,0.993631,-0.000147,0.131243,2,0.000188,0.501600,0.126204,1.504472,4.750713,0.992342,0.912047,0.046361,3.003825,-0.557792,0,3.385945,0.867501,0.840389,stable,-0.003256,0.029848,0.400000,0.398007,adaptive,0.001000,0.126204,1.504472,0,0,0,0.400000,adaptive,0,0.034014,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.100000,-0.038019,0.993547,0.000351,0.124879,2,0.000189,0.660062,0.121075,1.507155,4.664247,0.992360,0.906813,0.023499,2.986998,0.509978,0,3.370715,0.867702,0.840664,transitoire,0.001899,0.003200,0.400000,0.390366,adaptive,0.001000,0.121075,1.507155,0,0,0,0.400000,adaptive,0,0.034165,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.200000,-0.072721,0.993462,-0.000732,0.132847,2,0.000190,0.460925,0.127644,1.509664,4.786835,0.992334,0.903400,0.027459,2.986998,1.584617,0,3.385945,0.867675,0.840943,stable,0.002227,0.000639,0.400000,0.399925,adaptive,0.001000,0.127644,1.509664,0,0,0,0.400000,adaptive,0,0.033907,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.300000,-0.067259,0.993377,-0.001207,0.127857,2,0.000189,0.471155,0.124113,1.512544,4.655495,0.992362,0.906724,0.033738,2.986998,-1.991364,0,3.401313,0.867742,0.841224,stable,0.002108,-0.015233,0.400000,0.400193,adaptive,0.001000,0.124113,1.512544,0,0,0,0.400000,adaptive,0,0.033714,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.400000,-0.072045,0.993292,0.000737,0.128243,2,0.000188,0.468155,0.123910,1.515360,4.635347,0.992367,0.886748,0.038288,2.986998,0.102297,0,3.405626,0.867793,0.841503,stable,-0.000568,0.003061,0.400000,0.405273,adaptive,0.001000,0.123910,1.515360,0,0,0,0.400000,adaptive,0,0.033566,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.500000,-0.052862,0.993209,-0.000318,0.128414,4,0.000188,0.315541,0.124213,1.518237,4.622843,0.992369,0.855676,0.030380,2.986998,-0.030004,0,3.409950,0.867859,0.841783,stable,-0.000016,-0.002921,0.400000,0.398847,adaptive,0.001000,0.124213,1.518237,0,0,0,0.400000,adaptive,0,0.033478,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.600000,-0.093037,0.993126,0.000832,0.133875,4,0.000189,0.433051,0.129078,1.520923,4.618136,0.992370,0.854817,0.043286,2.970444,-1.526137,0,3.412015,0.867849,0.842064,stable,-0.000487,-0.020857,0.400000,0.400907,adaptive,0.017293,0.129078,1.520923,0,0,0,0.400000,adaptive,0,0.033534,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
59.700000,-0.115372,0.993045,0.000651,0.135682,2,0.000188,0.362915,0.130642,1.523500,4.635237,0.992367,0.848859,0.047911,2.970444,1.175102,0,3.409950,0.867911,0.842347,stable,-0.003813,0.034230,0.400000,0.406314,adaptive,0.037621,0.130642,1.523500,0,0,0,0.400000,adaptive,0,0.033529,0.900000,0.900000,0.900000,0.500000,1.400000,3.900000
