t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
11.600000,-0.156613,0.990387,0.000370,0.192508,4,0.000020,0.499418,0.185092,1.330769,180.574428,0.664497,0.114312,1.941444,-1.750527,0,5.007569,1,stable,0.022658,-0.031595,1.000000,1.000000,0.374240,0.185092,1.330769
11.700000,0.171684,0.989817,-0.002135,0.204831,4,0.000020,0.663957,0.196563,1.332265,192.647928,0.642914,0.120811,1.941444,1.112787,0,4.998307,1,stable,0.018969,0.034698,1.000000,1.000000,0.384069,0.196563,1.332265
11.800000,0.134945,0.989924,-0.000300,0.193519,4,0.000020,1.022744,0.188091,1.334672,191.403388,0.691292,0.168657,1.941444,1.645383,0,4.989962,1,transitoire,0.020828,0.026839,1.000000,1.000000,0.392784,0.188091,1.334672
11.900000,0.154712,0.990647,0.002299,0.181019,2,0.000020,0.967045,0.175537,1.336462,191.549677,0.703004,0.168314,1.941444,3.587872,0,4.981645,1,transitoire,0.021958,0.030929,1.000000,1.000000,0.400369,0.175537,1.336462
12,0.214395,0.991674,-0.002076,0.178505,1,0.000020,0.414470,0.174588,1.339290,187.261181,0.707400,0.136135,1.941444,-0.556984,0,4.843092,1,stable,0.023362,0.043013,1.000000,1.000000,0.406809,0.174588,1.339290
12.100000,-0.386873,0.992522,-0.003666,0.187060,1,0.000020,0.829491,0.183259,1.342907,185.678385,0.684305,0.103414,1.910971,-5.525757,0,4.712037,1,transitoire,0.025673,-0.077740,1.000000,1.000000,0.412092,0.183259,1.342907
12.200000,-0.541450,0.992728,0.000976,0.208688,4,0.000020,0.868661,0.201422,1.344998,202.416855,0.782931,0.127214,1.910971,4.150218,0,4.690997,1,transitoire,0.018101,-0.109113,1.000000,1.000000,0.416209,0.201422,1.344998
12.300000,0.263331,0.992063,-0.002087,0.199180,1,0.000020,1.217996,0.191431,1.347660,191.808040,0.763523,0.129026,1.910971,0.391691,0,4.670144,1,transitoire,0.008368,0.052958,1.000000,1.000000,0.419154,0.191431,1.347660
12.400000,0.472286,0.990669,-0.000477,0.205188,1,0.000022,0.777704,0.199492,1.350253,239.175835,0.778053,0.129322,1.912506,3.493352,0,4.645262,1,stable,0.012234,0.094870,1.000000,1.000000,0.420923,0.199492,1.350253
12.500000,0.150929,0.989045,0.005205,0.208431,4,0.000022,0.318402,0.200853,1.350411,214.606272,0.744247,0.153169,1.912506,-4.402920,0,4.620643,1,stable,0.019297,0.030243,1.000000,1.000000,0.421513,0.200853,1.350411
12.600000,0.158931,0.987842,0.003062,0.187688,4,0.000022,1.028117,0.182452,1.348096,227.538060,0.745531,0.111150,1.884318,-4.593021,0,4.615886,1,transitoire,0.020779,0.032044,1.000000,1.000000,0.420923,0.182452,1.348096
12.700000,0.329057,0.987566,-0.004690,0.211464,4,0.000022,0.689035,0.204952,1.347139,217.715714,0.744511,0.133700,1.884318,7.097157,0,4.611138,1,chronique,0.022333,0.066134,1.000000,1.000000,0.419154,0.204952,1.347139
12.800000,0.315906,0.988351,-0.003526,0.200453,4,0.000020,0.706434,0.193265,1.345626,216.805226,0.757351,0.067419,1.884318,-3.390824,0,4.428824,1,chronique,0.026566,0.063381,1.000000,1.000000,0.416209,0.193265,1.345626
12.900000,0.155701,0.989907,-0.000309,0.217984,4,0.000020,0.445612,0.211787,1.343387,214.494930,0.747513,0.098488,1.884318,0.173993,0,4.260379,1,stable,0.030365,0.031067,1.000000,1.000000,0.412092,0.211787,1.343387
13,-0.028071,0.991674,0.001540,0.213209,1,0.000020,0.564471,0.205041,1.340560,214.082416,0.756076,0.141970,1.884318,-2.608218,0,4.194847,1,stable,0.031360,-0.006171,1.000000,1.000000,0.406809,0.205041,1.340560
13.100000,0.017880,0.993071,0.001822,0.192288,4,0.000020,0.647038,0.183398,1.337385,212.337855,0.755179,0.109035,1.856582,1.188584,0,4.260379,1,stable,0.029293,0.003368,1.000000,1.000000,0.400369,0.183398,1.337385
13.200000,0.100800,0.993711,-0.000309,0.207453,4,0.000020,0.497938,0.199271,1.334694,212.460371,0.762242,0.083051,1.856582,0.825676,0,4.428824,1,stable,0.028101,0.020137,1.000000,1.000000,0.392784,0.199271,1.334694
13.300000,0.262644,0.993500,0.000373,0.214271,1,0.000020,0.232787,0.206237,1.332490,210.489104,0.763300,0.118113,1.856582,-1.491006,0,4.611138,1,stable,0.028325,0.052884,1.000000,1.000000,0.384069,0.206237,1.332490
13.400000,0.320990,0.992622,0.000497,0.196685,4,0.000022,0.798292,0.186435,1.330917,209.425182,0.773927,0.089736,1.856582,-2.651505,0,4.428824,1,stable,0.031187,0.064316,1.000000,1.000000,0.374240,0.186435,1.330917
13.500000,0.139717,0.991442,0.000185,0.205866,4,0.000022,0.776731,0.198115,1.329905,207.913141,0.784888,0.111759,1.856582,5.655052,0,4.260379,1,stable,0.034831,0.028015,1.000000,1.000000,0.363320,0.198115,1.329905
13.600000,0.097813,0.990387,-0.003111,0.186335,4,0.000022,0.606188,0.180982,1.330008,209.318116,0.763950,0.128645,1.826994,-0.215618,0,4.359248,1,stable,0.035356,0.019595,1.000000,1.000000,0.351335,0.180982,1.330008
13.700000,0.098946,0.989817,-0.005504,0.179182,2,0.000022,0.926024,0.174886,1.332083,206.483070,0.763815,0.138306,1.826994,-1.705427,0,4.462816,1,stable,0.035173,0.019625,1.000000,1.000000,0.338318,0.174886,1.332083
13.800000,-0.461078,0.989924,-0.001406,0.167057,2,0.000022,0.777688,0.162269,1.334975,204.922291,0.752741,0.143303,1.826994,3.198358,0,4.535765,1,stable,0.035002,-0.092853,1.000000,1.000000,0.324303,0.162269,1.334975
13.900000,-0.751400,0.990647,0.004807,0.167623,1,0.000021,0.826832,0.162494,1.337403,214.339294,0.731416,0.176933,1.826994,-1.483352,0,4.462816,1,stable,0.025740,-0.151193,1.000000,1.000000,0.309334,0.162494,1.337403
14,-0.116395,0.991674,0.002872,0.153766,4,0.000022,0.839213,0.150744,1.339701,206.439347,0.754584,0.076076,1.826994,0.491435,0,5.253190,1,stable,0.012222,-0.023308,1.000000,1.000000,0.293459,0.150744,1.339701
14.100000,0.435074,0.992522,-0.001726,0.185057,4,0.000022,0.812194,0.179423,1.343197,242.061775,0.758924,0.101938,1.799310,0.123811,0,5.377996,1,stable,0.009725,0.087367,1.000000,1.000000,0.276734,0.179423,1.343197
14.200000,0.240047,0.992728,0.001943,0.176316,1,0.000021,0.673293,0.168768,1.345755,226.642317,0.749638,0.119242,1.799310,-0.270194,0,5.253190,1,stable,0.016307,0.047983,1.000000,1.000000,0.259218,0.168768,1.345755
14.300000,0.298395,0.992063,0.001508,0.163343,4,0.000020,0.604791,0.158825,1.347314,243.094384,0.745912,0.043597,1.799310,-1.389004,0,5.134046,1,stable,0.019373,0.059770,1.000000,1.000000,0.240981,0.158825,1.347314
14.400000,0.124401,0.990669,-0.003296,0.178552,4,0.000020,0.452389,0.173030,1.349105,229.971173,0.766775,0.122061,1.799310,-0.685023,0,5.055075,1,stable,0.023240,0.024883,1.000000,1.000000,0.222096,0.173030,1.349105
14.500000,-0.128577,0.989045,-0.000193,0.159840,4,0.000020,0.742644,0.153423,1.349662,229.095356,0.756124,0.085720,1.799310,-1.524019,0,5.134046,1,stable,0.024091,-0.025885,1.000000,1.000000,0.202643,0.153423,1.349662
14.600000,-0.093028,0.987842,0.001131,0.163875,4,0.000020,0.345760,0.157474,1.348874,227.520927,0.789617,0.099941,1.773424,2.902543,0,5.253190,1,stable,0.020792,-0.018727,1.000000,1.000000,0.182707,0.157474,1.348874
14.700000,0.204197,0.987566,-0.001477,0.156407,2,0.000020,0.329477,0.151253,1.347578,227.763729,0.791491,0.093148,1.773424,-3.968838,0,5.377996,1,stable,0.018238,0.040942,1.000000,1.000000,0.162379,0.151253,1.347578
14.800000,0.306302,0.988351,-0.000977,0.153165,2,0.000022,0.400802,0.147940,1.345811,230.094348,0.797536,0.096819,1.773424,-0.162823,0,5.253190,1,stable,0.020638,0.061479,1.000000,1.000000,0.141753,0.147940,1.345811
14.900000,0.148143,0.989907,0.002333,0.142930,4,0.000022,0.471566,0.139203,1.343101,226.997989,0.792793,0.078922,1.773424,0.713244,0,5.134046,1,stable,0.024580,0.029695,1.000000,1.000000,0.120927,0.139203,1.343101
15,-0.038816,0.991674,0.002210,0.145234,4,0.000022,0.483389,0.140635,1.339695,228.652923,0.745056,0.094007,1.773424,0.707643,0,5.102893,1,stable,0.025753,-0.007735,1.000000,1.000000,0.100000,0.140635,1.339695
15.100000,-0.139851,0.993071,-0.001506,0.139510,3,0.000022,0.299095,0.134358,1.336465,226.628676,0.745131,0.099802,1.748188,0.118225,0,5.134046,1,stable,0.023840,-0.028089,1.000000,1.000000,0.079073,0.134358,1.336465
15.200000,-0.094209,0.993711,-0.004231,0.134052,4,0.000022,0.272394,0.129304,1.333851,225.149205,0.744678,0.060101,1.748188,-1.842940,0,5.250732,1,stable,0.020375,-0.018859,1.000000,1.000000,0.058247,0.129304,1.333851
15.300000,0.020523,0.993500,-0.004559,0.137787,4,0.000022,0.300208,0.132955,1.332142,224.755516,0.741141,0.079141,1.748188,-0.267008,0,5.372845,1,stable,0.017831,0.004113,1.000000,1.000000,0.037621,0.132955,1.332142
15.400000,0.009253,0.992622,-0.001745,0.130792,2,0.000022,0.268144,0.126268,1.331354,223.581270,0.737903,0.124885,1.748188,0.278143,0,5.375419,1,stable,0.017272,0.001910,1.000000,1.000000,0.017293,0.126268,1.331354
15.500000,-0.242564,0.991442,0.002927,0.116230,4,0.000022,0.583087,0.113112,1.331125,222.233687,0.738065,0.079854,1.748188,-0.320639,0,5.377996,1,stable,0.016563,-0.048691,1.000000,1.000000,0.001000,0.113112,1.331125
15.600000,-0.458014,0.990387,0.005635,0.122141,4,0.000022,0.410192,0.118661,1.331290,223.503445,0.742267,0.103706,1.723777,3.149427,0,5.375419,1,stable,0.011796,-0.091911,1.000000,1.000000,0.001000,0.118661,1.331290
15.700000,-0.194674,0.989817,0.002857,0.116563,4,0.000022,0.408983,0.114112,1.332151,221.143696,0.764597,0.074079,1.723777,-1.728951,0,5.372845,1,stable,0.003770,-0.039120,1.000000,1.000000,0.001000,0.114112,1.332151
15.800000,0.171203,0.989924,-0.001488,0.122631,4,0.000020,0.285355,0.119082,1.334209,227.488517,0.764873,0.095144,1.723777,-0.012085,0,5.250732,1,stable,0.000417,0.034350,1.000000,1.000000,0.001000,0.119082,1.334209
15.900000,0.099700,0.990647,-0.001253,0.118087,4,0.000020,0.542996,0.115278,1.337005,225.297341,0.768816,0.083266,1.723777,-1.236280,0,5.134046,1,stable,0.003175,0.019967,1.000000,1.000000,0.001000,0.115278,1.337005
16,0.170108,0.991674,0.000346,0.127781,2,0.000020,0.498731,0.122816,1.339765,227.500755,0.760411,0.057435,1.723777,2.576404,0,5.250732,1,stable,0.004632,0.034060,1.000000,1.000000,0.001000,0.122816,1.339765
16.100000,0.208961,0.992522,-0.001647,0.131662,4,0.000020,0.190173,0.126570,1.342926,222.757484,0.760109,0.108300,1.700238,-0.442649,0,5.134046,1,stable,0.007156,0.041941,1.000000,1.000000,0.001000,0.126570,1.342926
16.200000,-0.092179,0.992728,-0.000104,0.118893,4,0.000020,0.531831,0.115586,1.345762,221.156056,0.764209,0.082123,1.700238,-3.085578,0,5.102893,1,stable,0.010191,-0.018485,1.000000,1.000000,0.001000,0.115586,1.345762
16.300000,0.071494,0.992063,0.001921,0.127149,2,0.000022,0.404058,0.122536,1.347417,223.679798,0.793611,0.027333,1.700238,3.416578,0,5.134046,1,stable,0.008186,0.014300,1.000000,1.000000,0.001000,0.122536,1.347417
16.400000,0.354220,0.990669,-0.002652,0.134070,4,0.000022,0.256413,0.129018,1.348820,223.502082,0.752206,0.094089,1.700238,-1.277724,0,5.250732,1,stable,0.008933,0.071073,1.000000,1.000000,0.001000,0.129018,1.348820
16.500000,0.055556,0.989045,-0.001718,0.122384,4,0.000022,0.474629,0.117910,1.349626,221.538935,0.765274,0.077545,1.700238,-1.476452,0,5.134046,1,stable,0.014237,0.011127,1.000000,1.000000,0.001000,0.117910,1.349626
16.600000,-0.266693,0.987842,0.001877,0.125652,4,0.000023,0.440840,0.121510,1.348952,227.341611,0.742658,0.090578,1.677877,2.182158,0,5.250732,1,stable,0.014425,-0.053542,1.000000,1.000000,0.001000,0.121510,1.348952
16.700000,-0.311101,0.987566,-0.000221,0.120305,4,0.000022,0.418753,0.117232,1.347375,222.626136,0.750332,0.071715,1.677877,-0.337887,0,5.134046,1,stable,0.009372,-0.062343,1.000000,1.000000,0.001000,0.117232,1.347375
16.800000,-0.223996,0.988351,-0.002308,0.126098,4,0.000022,0.335477,0.121813,1.345443,222.521058,0.769266,0.103369,1.677877,-0.220875,0,5.102893,1,stable,0.003860,-0.044848,1.000000,1.000000,0.001000,0.121813,1.345443
16.900000,-0.170308,0.989907,-0.000377,0.120077,4,0.000021,0.325345,0.116733,1.343118,221.976963,0.770127,0.089072,1.677877,-0.832758,0,5.072115,1,stable,0.000039,-0.034133,1.000000,1.000000,0.001000,0.116733,1.343118
17,-0.157885,0.991674,0.002807,0.121213,1,0.000022,0.160100,0.117884,1.340356,220.324101,0.786853,0.077550,1.677877,-0.101321,0,5.024870,1,stable,-0.002724,-0.031663,1.000000,1.000000,0.001000,0.117884,1.340356
17.100000,-0.216590,0.993071,0.004100,0.125391,4,0.000020,0.273440,0.121131,1.337393,219.080737,0.771947,0.079548,1.656395,-1.652447,0,4.978497,1,stable,-0.005150,-0.043385,1.000000,1.000000,0.001000,0.121131,1.337393
17.200000,-0.218949,0.993711,0.003637,0.124408,4,0.000020,0.213620,0.120478,1.334553,218.054449,0.786429,0.068859,1.656395,1.133394,0,4.916884,1,stable,-0.008402,-0.043932,1.000000,1.000000,0.001000,0.120478,1.334553
17.300000,-0.118878,0.993500,0.001418,0.124538,4,0.000020,0.245595,0.120813,1.332225,216.711789,0.781692,0.063633,1.656395,-0.598195,0,4.856778,1,stable,-0.011536,-0.023811,1.000000,1.000000,0.001000,0.120813,1.332225
17.400000,0.033555,0.992622,-0.000825,0.128620,4,0.000020,0.272513,0.124319,1.330727,215.879725,0.774870,0.101284,1.656395,0.319744,0,4.916884,1,stable,-0.012886,0.006739,1.000000,1.000000,0.001000,0.124319,1.330727
17.500000,0.078210,0.991442,-0.002059,0.122654,1,0.000020,0.268082,0.118118,1.330246,214.792439,0.737660,0.100398,1.656395,0.269187,0,4.978497,1,stable,-0.011696,0.015705,1.000000,1.000000,0.001000,0.118118,1.330246
17.600000,-0.091700,0.990387,-0.001747,0.121620,4,0.000022,0.179397,0.117639,1.330787,213.683990,0.737469,0.060963,1.635241,-0.044315,0,5.024870,1,stable,-0.009841,-0.018399,1.000000,1.000000,0.001000,0.117639,1.330787
17.700000,-0.159847,0.989817,-0.000939,0.128639,4,0.000022,0.285118,0.124410,1.332093,214.374592,0.759178,0.082113,1.635241,-0.886845,0,5.072115,1,stable,-0.010837,-0.032013,1.000000,1.000000,0.001000,0.124410,1.332093
17.800000,0.076106,0.989924,-0.001503,0.126173,4,0.000022,0.361899,0.121286,1.334431,212.337640,0.782974,0.078830,1.635241,1.057203,0,5.024870,1,stable,-0.012885,0.015223,0.999999,0.999999,0.001000,0.121286,1.334431
17.900000,0.010220,0.990647,0.000094,0.124101,1,0.000022,0.216043,0.119845,1.337426,214.328269,0.771082,0.061908,1.635241,0.767816,0,5.072115,1,stable,-0.011010,0.002170,0.999999,0.999999,0.001000,0.119845,1.337426
18,-0.045908,0.991674,0.003582,0.122250,2,0.000022,0.695756,0.118808,1.339960,212.281964,0.769477,0.117212,1.635241,-1.458565,0,5.102893,1,stable,-0.010284,-0.009116,0.999999,0.999999,0.001000,0.118808,1.339960
18.100000,0.264837,0.992522,-0.000427,0.112689,4,0.000022,0.434062,0.110262,1.342557,210.112759,0.770471,0.094150,1.615038,4.797137,0,5.134046,1,stable,-0.010507,0.053155,0.999999,0.999999,0.001000,0.110262,1.342557
18.200000,0.053272,0.992728,-0.004004,0.117688,2,0.000022,0.235453,0.114822,1.345621,212.407360,0.758242,0.056362,1.615038,-2.616949,0,5.102893,1,stable,-0.005681,0.010689,0.999999,0.999999,0.001000,0.114822,1.345621
18.300000,-0.322161,0.992063,0.000781,0.131085,2,0.000022,0.626883,0.125493,1.347852,212.995741,0.761905,0.078278,1.615038,-1.986084,0,5.134046,1,stable,-0.004532,-0.064538,0.999998,0.999998,0.001000,0.125493,1.347852
18.400000,-0.270304,0.990669,0.001395,0.125433,4,0.000022,0.371149,0.121100,1.349130,211.780014,0.724546,0.096103,1.615038,3.914297,0,5.102893,1,stable,-0.009527,-0.054151,0.999998,0.999998,0.001000,0.121100,1.349130
18.500000,-0.292622,0.989045,0.000942,0.118908,2,0.000022,0.264872,0.115619,1.349724,212.558124,0.659220,0.065971,1.615038,-2.557338,0,5.072115,1,stable,-0.013431,-0.058624,0.999998,0.999998,0.001000,0.115619,1.349724
18.600000,-0.298182,0.987842,0.003027,0.126392,4,0.000022,0.314105,0.122167,1.349029,208.977585,0.652801,0.055406,1.595397,-1.062768,0,5.024870,1,stable,-0.017502,-0.059777,0.999997,0.999997,0.001000,0.122167,1.349029
18.700000,-0.062070,0.987566,0.001050,0.124634,4,0.000020,0.357260,0.121015,1.347411,207.828477,0.653205,0.078529,1.595397,0.492329,0,4.978497,1,stable,-0.021463,-0.012441,0.999997,0.999997,0.001000,0.121015,1.347411
18.800000,0.154937,0.988351,-0.001694,0.126082,4,0.000020,0.313957,0.121616,1.345340,208.431604,0.637824,0.085703,1.595397,0.431544,0,5.024870,1,stable,-0.021397,0.031051,0.999996,0.999996,0.001000,0.121616,1.345340
18.900000,0.207936,0.989907,-0.001317,0.125237,1,0.000020,0.192485,0.120167,1.342805,206.648035,0.692931,0.091477,1.595397,-0.433027,0,4.978497,1,stable,-0.017815,0.041732,0.999995,0.999995,0.001000,0.120167,1.342805
19,0.060486,0.991674,0.000024,0.120641,4,0.000020,0.348185,0.116463,1.339925,206.187191,0.735897,0.078214,1.595397,-1.214716,0,4.916884,1,stable,-0.013548,0.012138,0.999994,0.999994,0.001000,0.116463,1.339925
19.100000,-0.119256,0.993071,0.000623,0.125470,4,0.000021,0.235707,0.121043,1.336837,206.901768,0.719939,0.056601,1.576007,1.556991,0,4.978497,1,stable,-0.011888,-0.023904,0.999992,0.999992,0.001000,0.121043,1.336837
19.200000,-0.322431,0.993711,-0.000709,0.130353,4,0.000022,0.306518,0.125063,1.334081,205.666455,0.722100,0.058540,1.576007,-1.124771,0,5.024870,1,stable,-0.013228,-0.064558,0.999991,0.999991,0.001000,0.125063,1.334081
19.300000,-0.426240,0.993500,-0.001740,0.128193,4,0.000021,0.206160,0.123509,1.332015,204.654496,0.770429,0.067602,1.576007,0.708102,0,4.978497,1,stable,-0.017789,-0.085392,0.999989,0.999989,0.001000,0.123509,1.332015
19.400000,-0.301087,0.992622,-0.002265,0.123805,4,0.000022,0.314482,0.119492,1.330896,203.809982,0.785333,0.064696,1.576007,-1.003575,0,4.916884,1,stable,-0.023808,-0.060287,0.999986,0.999986,0.001000,0.119492,1.330896
19.500000,-0.052648,0.991442,-0.000995,0.128280,4,0.000021,0.355619,0.122858,1.330777,204.724139,0.747484,0.082250,1.576007,1.083223,0,4.856778,1,stable,-0.027495,-0.010432,0.999983,0.999983,0.001000,0.122858,1.330777
19.600000,-0.058893,0.990387,0.002120,0.126761,4,0.000022,0.446771,0.121280,1.331461,204.401049,0.755514,0.045161,1.557345,0.411369,0,4.916884,1,stable,-0.026964,-0.011786,0.999980,0.999980,0.017293,0.121280,1.331461
19.700000,-0.187572,0.989817,0.004904,0.138821,4,0.000022,0.463230,0.133544,1.332530,203.922637,0.753562,0.114179,1.557345,0.911515,0,4.978497,1,stable,-0.026569,-0.037596,0.999975,0.999975,0.037621,0.133544,1.332530
19.800000,0.016328,0.989924,0.002156,0.121335,4,0.000022,0.693760,0.118204,1.334038,203.391179,0.799220,0.096468,1.557345,0.164588,0,4.916884,1,transitoire,-0.028282,0.003358,0.999970,0.999970,0.058247,0.118204,1.334038
19.900000,0.184516,0.990647,-0.003654,0.126943,4,0.000022,0.909302,0.122839,1.336949,203.785207,0.795128,0.090651,1.557345,2.305304,0,4.978497,1,transitoire,-0.026597,0.037197,0.999963,0.999963,0.079073,0.122839,1.336949
20,-0.091105,0.991674,-0.001732,0.124910,4,0.000024,0.725262,0.122047,1.340250,201.509852,0.794752,0.125892,1.559340,2.155422,0,4.916884,1,transitoire,-0.022258,-0.018293,0.999955,0.999955,0.100000,0.122047,1.340250
20.100000,0.039672,0.992522,0.002430,0.120619,1,0.000020,0.851858,0.118692,1.343035,205.452807,0.798478,0.064042,1.541539,-1.840404,0,4.978497,1,transitoire,-0.022625,0.007928,0.999945,0.999945,0.120927,0.118692,1.343035
20.200000,-0.110549,0.992728,0.001251,0.155827,2,0.000020,1.072612,0.150604,1.345777,202.676327,0.800760,0.073964,1.542084,1.265963,0,5.024870,1,transitoire,-0.020852,-0.022159,0.999932,0.999932,0.141753,0.150604,1.345777
20.300000,-0.237153,0.992063,0.002111,0.159511,1,0.000020,0.280232,0.152949,1.347287,200.296596,0.802871,0.119897,1.547777,2.207538,0,5.072115,1,stable,-0.021602,-0.047593,0.999917,0.999917,0.162379,0.152949,1.347287
20.400000,0.119522,0.990669,-0.001084,0.140967,4,0.000020,0.862437,0.136271,1.348251,198.508859,0.786422,0.079163,1.547777,-7.923800,0,5.024870,1,transitoire,-0.024372,0.023963,0.999899,0.999899,0.182707,0.136271,1.348251
20.500000,0.284761,0.989045,-0.005734,0.164210,4,0.000021,0.701213,0.158357,1.349263,203.344026,0.803333,0.087815,1.548035,5.822053,0,5.072115,1,stable,-0.021215,0.057191,0.999877,0.999877,0.202643,0.158357,1.349263
20.600000,-0.123387,0.987842,-0.000880,0.163621,4,0.000021,0.850576,0.155667,1.349103,199.009275,0.793907,0.050155,1.531459,-1.612242,0,5.024870,1,transitoire,-0.015528,-0.024703,0.999849,0.999849,0.222096,0.155667,1.349103
20.700000,-0.458012,0.987566,0.002516,0.179113,4,0.000022,0.558171,0.173528,1.347582,207.559803,0.778127,0.107747,1.531459,1.493629,0,5.072115,1,chronique,-0.016750,-0.091995,0.999816,0.999816,0.240981,0.173528,1.347582
20.800000,-0.416482,0.988351,-0.000284,0.153805,4,0.000022,0.873723,0.148468,1.345407,202.694102,0.799867,0.091509,1.531459,-2.924045,0,5.024870,1,transitoire,-0.023355,-0.083473,0.999775,0.999775,0.259218,0.148468,1.345407
20.900000,-0.305315,0.989907,-0.001311,0.174102,4,0.000022,0.888801,0.166442,1.342868,204.874644,0.766683,0.091591,1.531980,3.155515,0,4.978497,1,transitoire,-0.028940,-0.061121,0.999725,0.999725,0.276734,0.166442,1.342868
21,-0.138707,0.991674,-0.000051,0.178055,4,0.000022,0.571279,0.170533,1.340279,203.420203,0.728951,0.073485,1.532608,0.150778,0,4.916884,1,chronique,-0.032437,-0.027567,0.999665,0.999665,0.293459,0.170533,1.340279
21.100000,-0.007765,0.993071,0.002864,0.183925,4,0.000022,0.655241,0.174978,1.337661,202.706459,0.694356,0.083449,1.517022,-3.175220,0,4.978497,1,chronique,-0.033046,-0.001434,0.999590,0.999590,0.309334,0.174978,1.337661
21.200000,0.022915,0.993711,0.004742,0.190253,4,0.000022,0.653946,0.180224,1.334907,201.699512,0.672236,0.083161,1.517022,0.839623,0,5.024870,1,stable,-0.031509,0.004689,0.999500,0.999500,0.324303,0.180224,1.334907
21.300000,-0.163277,0.993500,0.004791,0.192648,1,0.000022,0.620087,0.183109,1.332540,201.061381,0.667408,0.106917,1.517022,-0.012953,0,5.072115,1,stable,-0.029555,-0.032613,0.999389,0.999389,0.338318,0.183109,1.332540
21.400000,-0.245369,0.992622,0.002305,0.174670,4,0.000022,0.829376,0.167508,1.330768,201.810478,0.710752,0.076221,1.517022,-0.338587,0,5.024870,1,stable,-0.030715,-0.049095,0.999254,0.999254,0.351335,0.167508,1.330768
21.500000,-0.210713,0.991442,-0.001603,0.186540,1,0.000020,0.347144,0.179648,1.330028,200.171462,0.756582,0.059343,1.517022,2.092893,0,4.978497,1,stable,-0.033151,-0.042214,0.999089,0.999089,0.363320,0.179648,1.330028
21.600000,0.065432,0.990387,-0.003216,0.207324,4,0.000020,1.053004,0.195991,1.330283,199.640305,0.752105,0.115744,1.501905,-4.822322,0,4.916884,1,transitoire,-0.034909,0.013577,0.998887,0.998887,0.374240,0.195991,1.330283
21.700000,0.047455,0.989817,-0.002893,0.179515,4,0.000020,1.473401,0.166721,1.332448,200.885613,0.781963,0.148591,1.506476,7.058599,0,4.978497,1,transitoire,-0.032065,0.009529,0.998641,0.998641,0.384069,0.166721,1.332448
21.800000,0.074677,0.989924,0.002294,0.151925,2,0.000020,3.640018,0.137079,1.334300,199.890629,0.767830,0.145779,1.520362,4.203972,0,5.024870,1,transitoire,-0.029691,0.014925,0.998341,0.998341,0.392784,0.137079,1.334300
21.900000,0.477288,0.990647,0.001619,0.151924,1,0.000020,2.591342,0.144035,1.336846,198.050029,0.763417,0.122563,1.583347,21.666173,0,5.072115,1,transitoire,-0.026999,0.095564,0.997975,0.997975,0.400369,0.144035,1.336846
22,0.017337,0.991674,-0.001304,0.164367,4,0.000020,1.133988,0.159266,1.339985,200.443338,0.793214,0.129135,1.622384,-10.486766,0,5.024870,1,stable,-0.017918,0.003585,0.997527,0.997527,0.406809,0.159266,1.339985
22.100000,-0.208148,0.992522,0.000153,0.164965,2,0.000022,1.781314,0.157888,1.342084,209.688107,0.786423,0.040198,1.611531,-14.573533,0,5.072115,1,stable,-0.016732,-0.041542,0.996982,0.996982,0.412092,0.157888,1.342084
22.200000,-0.143800,0.992728,-0.006326,0.223618,1,0.000022,1.334243,0.214533,1.344965,199.880861,0.787095,0.135075,1.631388,6.473253,0,5.024870,1,stable,-0.019256,-0.028619,0.996316,0.996316,0.416209,0.214533,1.344965
22.300000,-0.327626,0.992063,-0.002520,0.151751,4,0.000022,2.374612,0.147997,1.348320,200.765594,0.791495,0.111294,1.641287,-4.470707,0,5.072115,1,transitoire,-0.020609,-0.065471,0.995504,0.995504,0.419154,0.147997,1.348320
22.400000,-0.095380,0.990669,0.006429,0.185393,4,0.000022,1.770109,0.174403,1.349605,198.774009,0.782777,0.085672,1.674170,10.403690,0,5.024870,1,chronique,-0.024875,-0.018851,0.994514,0.994514,0.420923,0.174403,1.349605
22.500000,0.160218,0.989045,0.003431,0.190924,2,0.000022,2.130117,0.178612,1.349734,200.070528,0.770018,0.162915,1.693299,-6.045030,0,5.072115,1,transitoire,-0.025156,0.032324,0.993307,0.993307,0.421513,0.178612,1.349734
22.600000,0.075888,0.987842,0.001488,0.132494,4,0.000022,3.150978,0.125688,1.349157,197.954297,0.766120,0.104319,1.702795,3.600081,0,5.024870,1,transitoire,-0.021283,0.015262,0.991837,0.991837,0.420923,0.125688,1.349157
22.700000,-0.087633,0.987566,0.001391,0.172986,4,0.000022,1.980357,0.165175,1.347482,198.994920,0.758458,0.121806,1.751164,10.208604,0,5.072115,1,chronique,-0.018984,-0.017698,0.990048,0.990048,0.419154,0.165175,1.347482
22.800000,0.230086,0.988351,-0.002008,0.147416,4,0.000022,1.911596,0.140372,1.344983,197.905858,0.760156,0.089003,1.773781,-11.706207,0,5.102893,1,chronique,-0.019467,0.045617,0.987872,0.987872,0.416209,0.140372,1.344983
