t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
149.000,-0.048182,1.648902,0.001000,0.071306,0.003185,0.024393,0.040172,0.700000,0.364749,-0.021208,0.010206,adaptive,0.001000,0.132329,-0.012800,-0.052657,-0.064872,1.226825,0.408649,0.039857,-0.019015,adaptive,0.001000,0.156028,0.009304,-0.023498,0.098142,1.211687,0.429295,0.032802,-0.015695,adaptive,0.001000,0.105908,0.005071,-0.014990,-0.035680,1.898968,0.388313,0.020061,-0.009646,adaptive,0.001000,0.142724,-0.003975,0.030493,0.029811,2.765606,0.443176,-0.034467,0.016538,adaptive
150.000,-0.100525,1.618000,0.100000,0.083022,-0.020437,0.000000,0.000000,0.700000,0.903818,-0.020437,0.020026,tanh,0.100000,0.152646,-0.058130,0.035625,-0.044510,1.216461,0.988469,-0.093755,0.091622,spiral_log,0.100000,0.199751,0.027340,-0.190761,0.067682,1.184609,1.000000,0.218101,-0.210543,resonance,0.100000,0.125582,0.002243,-0.118236,-0.067682,1.858496,0.944996,0.120478,-0.117523,resonance,0.100000,0.159775,-0.014207,-0.034106,0.044510,2.703524,0.961503,0.019899,-0.019499,spiral_log
151.000,-0.073847,1.587098,0.293459,0.100113,0.010147,-0.045864,-0.040172,0.700000,0.488466,0.056012,-0.037683,spiral_log,0.293459,0.210000,0.065020,0.040808,-0.017996,1.205737,0.501353,0.024211,-0.022544,resonance,0.293459,0.254322,0.021478,-0.062072,0.028965,1.156105,0.528149,0.083550,-0.055875,spiral_log,0.293459,0.157853,0.006334,0.062095,-0.094516,1.817080,0.521582,-0.055761,0.038227,spiral_log,0.293459,0.214960,-0.022217,-0.042290,0.056343,2.641942,0.554126,0.020073,-0.013604,spiral_log
152.000,-0.227906,1.559221,0.406809,0.119424,0.013785,0.029320,-0.076412,0.700000,0.378972,-0.015535,0.010045,adaptive,0.406809,0.225202,-0.029218,-0.086751,0.010631,1.196186,0.428161,0.057533,-0.037045,adaptive,0.406809,0.233662,0.031246,0.091864,-0.013509,1.133335,0.394839,-0.060617,0.039101,adaptive,0.406809,0.173061,0.010781,0.012334,-0.113933,1.783203,0.397473,-0.001553,0.001005,adaptive,0.406809,0.242917,-0.000942,-0.101611,0.064860,2.590204,0.425171,0.100669,-0.070953,tanh
153.000,-0.208112,1.537098,0.406809,0.120660,-0.014959,0.022349,-0.105172,0.700000,0.370730,-0.037307,0.022716,adaptive,0.406809,0.251096,-0.106467,-0.099212,0.037078,1.188098,0.404833,-0.007255,0.004429,adaptive,0.406809,0.289430,0.014668,0.109332,-0.054760,1.113222,0.410776,-0.094664,0.057443,adaptive,0.406809,0.154106,0.006789,-0.044736,-0.124270,1.755843,0.412509,0.051524,-0.031262,adaptive,0.406809,0.217870,0.005596,0.040790,0.069793,2.549452,0.401348,-0.035193,0.021432,adaptive
154.000,-0.085848,1.522894,0.293459,0.103024,-0.003169,-0.038690,-0.123637,0.700000,0.382465,0.035521,-0.020484,adaptive,0.293459,0.143209,-0.070255,0.051234,0.057423,1.183188,0.364179,-0.121489,0.084846,tanh,0.293459,0.255700,0.002192,0.027483,-0.089916,1.100470,0.412109,-0.025291,0.014625,adaptive,0.293459,0.161411,-0.008889,-0.031100,-0.124594,1.737649,0.408886,0.022211,-0.012840,adaptive,0.293459,0.216772,-0.015327,-0.041870,0.071046,2.523128,0.436303,0.026543,-0.015333,adaptive
155.000,-0.048244,1.518000,0.100000,0.083293,0.011069,0.004004,-0.130000,0.700000,0.370824,0.007065,-0.003881,adaptive,0.100000,0.159179,-0.047694,0.023527,0.068683,1.180968,0.395312,-0.071221,0.038808,adaptive,0.100000,0.196923,-0.029941,-0.023293,-0.114790,1.096598,0.418619,-0.006648,0.003652,adaptive,0.100000,0.119449,-0.017373,0.000501,-0.114790,1.732365,0.383235,-0.017874,0.009801,adaptive,0.100000,0.178272,-0.034846,-0.070062,0.068683,2.514865,0.428196,0.035216,-0.019221,adaptive
156.000,-0.083179,1.522894,0.001000,0.071450,-0.004409,0.023660,-0.123637,0.700000,0.365619,-0.028068,0.014513,adaptive,0.001000,0.130499,-0.012025,-0.017859,0.069242,1.182991,0.386415,0.005834,-0.003029,adaptive,0.001000,0.176483,-0.004346,-0.061692,-0.126383,1.100548,0.405673,0.057346,-0.029308,adaptive,0.001000,0.105975,-0.014720,0.032018,-0.095575,1.738127,0.408418,-0.046737,0.024094,adaptive,0.001000,0.141567,-0.009350,-0.050361,0.062903,2.523492,0.399657,0.041011,-0.021080,adaptive
157.000,-0.089629,1.537098,0.001000,0.071805,-0.008000,-0.018234,-0.105172,0.700000,0.379315,0.010234,-0.004999,adaptive,0.001000,0.126879,-0.000310,-0.019387,0.059082,1.188256,0.381209,0.019077,-0.009292,adaptive,0.001000,0.162524,-0.000877,-0.062849,-0.123244,1.113098,0.388047,0.061971,-0.029660,adaptive,0.001000,0.108329,-0.002833,-0.022262,-0.068447,1.755400,0.395895,0.019429,-0.009462,adaptive,0.001000,0.151280,-0.001362,0.061012,0.054031,2.549111,0.411068,-0.062374,0.030166,adaptive
158.000,-0.063395,1.559221,0.001000,0.072171,0.008116,-0.014251,-0.076412,0.700000,0.376611,0.022367,-0.010199,adaptive,0.001000,0.129491,-0.003530,-0.013885,0.039780,1.195896,0.410585,0.010355,-0.004745,adaptive,0.001000,0.164889,-0.005104,-0.031981,-0.105655,1.132493,0.389935,0.026876,-0.012232,adaptive,0.001000,0.108536,0.004653,-0.041221,-0.035569,1.782956,0.398168,0.045874,-0.020688,adaptive,0.001000,0.152259,0.031426,0.062113,0.042493,2.590012,0.411638,-0.030688,0.013987,adaptive
159.000,-0.068507,1.587098,0.001000,0.071272,0.002321,0.025011,-0.040172,0.700000,0.364518,-0.022690,0.009674,adaptive,0.001000,0.130222,0.006055,-0.047392,0.014270,1.205625,0.385421,0.053447,-0.022333,adaptive,0.001000,0.163028,0.011366,-0.034738,-0.075600,1.156727,0.388274,0.046104,-0.019355,adaptive,0.001000,0.104502,0.005416,0.002809,0.000404,1.817680,0.384616,0.002607,-0.001120,adaptive,0.001000,0.153516,0.012833,0.053706,0.028812,2.642418,0.434276,-0.040873,0.017332,adaptive
160.000,-0.050798,1.618000,0.100000,0.083371,-0.011294,-0.000000,-0.000000,0.700000,0.373716,-0.011294,0.004493,adaptive,0.100000,0.152862,0.004451,-0.031443,-0.013586,1.216198,0.385834,0.035894,-0.014054,adaptive,0.100000,0.192620,0.003179,0.044015,-0.036546,1.183843,0.422553,-0.040836,0.016065,adaptive,0.100000,0.123512,0.001084,0.045164,0.036546,1.858126,0.389501,-0.044080,0.017323,adaptive,0.100000,0.160588,0.009626,-0.007262,0.013586,2.703224,0.400925,0.016888,-0.006693,adaptive
161.000,-0.137914,1.648902,0.293459,0.103851,0.002782,-0.038005,0.040172,0.700000,0.380132,0.040787,-0.015916,adaptive,0.293459,0.191917,0.009640,-0.016708,-0.039565,1.226974,0.382298,0.026348,-0.010382,adaptive,0.293459,0.228045,0.005950,-0.018531,0.006967,1.210981,0.421522,0.024481,-0.009658,adaptive,0.293459,0.150972,0.007408,-0.055634,0.069897,1.898543,0.411649,0.063042,-0.024182,adaptive,0.293459,0.227794,-0.014906,0.093950,-0.002514,2.765255,0.428974,-0.108856,0.045674,tanh
162.000,-0.135600,1.676779,0.406809,0.120175,0.013562,0.023134,0.076412,0.700000,0.367157,-0.009573,0.003812,adaptive,0.406809,0.225735,-0.003133,0.064463,-0.059702,1.236892,0.385062,-0.067596,0.026406,adaptive,0.406809,0.287456,0.022776,0.062748,0.049854,1.237047,0.405516,-0.039971,0.015729,adaptive,0.406809,0.183972,0.031774,-0.065158,0.097711,1.937063,0.391063,0.096932,-0.036051,adaptive,0.406809,0.245365,-0.015937,0.008232,-0.018763,2.824012,0.412229,-0.024169,0.009564,adaptive
163.000,-0.177816,1.698902,0.406809,0.119545,-0.013111,0.029346,0.105172,0.700000,0.366675,-0.042456,0.016694,adaptive,0.406809,0.217995,-0.010694,-0.070791,-0.070878,1.244581,0.411932,0.060097,-0.023108,adaptive,0.406809,0.287430,0.023794,0.060742,0.087084,1.258107,0.413638,-0.036948,0.014554,adaptive,0.406809,0.184421,0.031590,-0.014478,0.117683,1.969013,0.391757,0.046067,-0.017907,adaptive,0.406809,0.241849,0.015095,0.098060,-0.034395,2.872580,0.410489,-0.082965,0.032322,adaptive
164.000,-0.091824,1.713106,0.293459,0.103636,-0.006833,-0.035645,0.123637,0.700000,0.379763,0.028813,-0.011335,adaptive,0.293459,0.186587,-0.005797,-0.006035,-0.071281,1.249993,0.413373,0.000238,-0.000095,adaptive,0.293459,0.246368,0.003365,0.040472,0.114274,1.270820,0.400065,-0.037107,0.014615,adaptive,0.293459,0.153469,-0.000368,0.047475,0.128147,1.988508,0.410760,-0.047843,0.018781,adaptive,0.293459,0.224356,0.011258,0.067318,-0.048627,2.903262,0.418416,-0.056060,0.021958,adaptive
165.000,-0.106696,1.718000,0.100000,0.083372,0.011197,-0.004031,0.130000,0.700000,0.372966,0.015228,-0.006041,adaptive,0.100000,0.151929,0.009531,0.002058,-0.060684,1.251540,0.384468,0.007473,-0.002978,adaptive,0.100000,0.169778,-0.010301,0.048495,0.128211,1.274816,0.380822,-0.058796,0.023014,adaptive,0.100000,0.126381,-0.010381,0.047467,0.128211,1.994973,0.402973,-0.057848,0.022648,adaptive,0.100000,0.174954,0.014379,-0.072714,-0.060684,2.913682,0.415657,0.087093,-0.032703,adaptive
166.000,-0.066514,1.713106,0.001000,0.071297,-0.002109,0.025451,0.123637,0.700000,0.363555,-0.027560,0.010892,adaptive,0.001000,0.130121,0.010215,0.034832,-0.040492,1.249298,0.383586,-0.024618,0.009740,adaptive,0.001000,0.177685,-0.060742,-0.063923,0.127228,1.269943,0.411685,0.003181,-0.001270,adaptive,0.001000,0.107668,-0.010406,-0.000582,0.117838,1.987826,0.392153,-0.009824,0.003911,adaptive,0.001000,0.155706,-0.031688,-0.057955,-0.069841,2.902678,0.429853,0.026267,-0.010351,adaptive
167.000,-0.033432,1.698902,0.001000,0.072081,-0.009418,-0.013589,0.105172,0.700000,0.377354,0.004171,-0.001665,adaptive,0.001000,0.134270,-0.028201,-0.033661,-0.013554,1.244883,0.403688,0.005460,-0.002178,adaptive,0.001000,0.145737,-0.032401,0.010582,0.111412,1.257564,0.376757,-0.042983,0.016898,adaptive,0.001000,0.108522,-0.010416,-0.039511,0.097852,1.968068,0.398973,0.029096,-0.011444,adaptive,0.001000,0.155771,-0.013203,-0.029792,-0.075458,2.871777,0.422461,0.016589,-0.006576,adaptive
168.000,-0.048796,1.676779,0.001000,0.072000,0.007220,-0.017584,0.076412,0.700000,0.376995,0.024805,-0.009784,adaptive,0.001000,0.134151,-0.054234,-0.045948,0.016236,1.237085,0.394839,-0.008286,0.003301,adaptive,0.001000,0.163902,-0.002385,-0.048871,0.082588,1.237189,0.388898,0.046486,-0.018064,adaptive,0.001000,0.105670,-0.003225,0.012911,0.069872,1.937146,0.408950,-0.016136,0.006407,adaptive,0.001000,0.154458,-0.001390,0.026085,-0.077031,2.824083,0.416987,-0.027475,0.010859,adaptive
169.000,-0.083903,1.648902,0.001000,0.071364,0.003187,0.024393,0.040172,0.700000,0.364448,-0.021205,0.008401,adaptive,0.001000,0.121790,-0.044216,0.027616,0.044492,1.227158,0.375590,-0.071832,0.028038,adaptive,0.001000,0.172744,0.007370,-0.065432,0.044114,1.211798,0.398952,0.072802,-0.027695,adaptive,0.001000,0.106294,0.005634,-0.013568,0.036177,1.899059,0.388418,0.019202,-0.007600,adaptive,0.001000,0.149420,-0.003640,0.039452,-0.074236,2.765681,0.408723,-0.043092,0.016940,adaptive
170.000,-0.101327,1.618000,0.100000,0.083374,-0.011455,-0.000000,-0.000000,0.700000,0.373987,-0.011455,0.004557,adaptive,0.100000,0.154382,-0.004120,-0.063539,0.066973,1.216082,0.411803,0.059419,-0.022860,adaptive,0.100000,0.179295,0.000792,0.072987,0.000481,1.184107,0.426605,-0.072195,0.028177,adaptive,0.100000,0.123377,0.006401,-0.020445,-0.000481,1.858413,0.389457,0.026846,-0.010575,adaptive,0.100000,0.160876,0.001353,-0.029979,-0.066973,2.703456,0.401514,0.031333,-0.012306,adaptive
171.000,-0.249344,1.587098,0.293459,0.104072,0.003850,-0.037008,-0.040172,0.700000,0.379152,0.040858,0.001400,adaptive,0.293459,0.200671,0.021326,0.074181,0.080200,1.205795,0.385894,-0.052855,0.003297,adaptive,0.293459,0.254687,0.015957,-0.097787,-0.043211,1.156781,0.406034,0.113744,0.011324,spiral_log,0.293459,0.153642,0.007831,-0.053337,-0.037102,1.817698,0.384279,0.061168,0.003395,adaptive,0.293459,0.226051,-0.010033,-0.079364,-0.055400,2.642433,0.428636,0.069331,0.004441,adaptive
172.000,-0.241704,1.559221,0.406809,0.119554,0.012393,0.028406,-0.076412,0.700000,0.366758,-0.016013,0.000999,adaptive,0.406809,0.223276,-0.027008,-0.089107,0.081970,1.195914,0.411908,0.062100,0.000717,adaptive,0.406809,0.280570,0.035467,-0.103946,-0.081854,1.132700,0.399759,0.139413,0.006406,tanh,0.406809,0.186210,-0.005753,-0.037030,-0.070690,1.782517,0.405090,0.031277,-0.000572,adaptive,0.406809,0.259419,-0.026589,0.055011,-0.039949,2.589669,0.424600,-0.081600,0.010006,adaptive
173.000,-0.101941,1.537098,0.406809,0.120676,-0.015395,0.022275,-0.105172,0.700000,0.369465,-0.037671,0.004426,adaptive,0.406809,0.251878,-0.080763,-0.001411,0.071701,1.187808,0.407386,-0.079353,0.011993,adaptive,0.406809,0.256535,0.043787,-0.040594,-0.110936,1.113175,0.418677,0.084381,-0.001120,adaptive,0.406809,0.180538,0.008275,-0.072392,-0.098500,1.756048,0.408501,0.080667,-0.001342,adaptive,0.406809,0.223312,0.000990,0.042723,-0.021335,2.549609,0.401889,-0.041733,0.005038,adaptive
174.000,-0.112321,1.522894,0.293459,0.103270,-0.003322,-0.038619,-0.123637,0.700000,0.380852,0.035297,-0.003535,adaptive,0.293459,0.216017,-0.099906,-0.071970,0.050546,1.182966,0.401462,-0.027936,0.004088,adaptive,0.293459,0.227566,0.017247,-0.030561,-0.127069,1.100989,0.419799,0.047808,-0.004304,adaptive,0.293459,0.162839,-0.017344,-0.026077,-0.118266,1.738985,0.405909,0.008734,-0.001059,adaptive,0.293459,0.213858,0.035105,0.083260,-0.000535,2.524145,0.408397,-0.048155,0.007707,adaptive
175.000,-0.081344,1.518000,0.100000,0.083297,0.011051,0.004019,-0.130000,0.700000,0.372208,0.007032,-0.001147,adaptive,0.100000,0.160410,-0.022311,-0.053987,0.021256,1.180879,0.403174,0.031676,-0.004614,adaptive,0.100000,0.182218,-0.017068,-0.069675,-0.128387,1.096253,0.427675,0.052607,-0.006857,adaptive,0.100000,0.126518,-0.034907,0.031137,-0.128387,1.732148,0.399842,-0.066043,0.013508,adaptive,0.100000,0.136084,0.044345,0.027654,0.021256,2.514701,0.442246,0.016692,-0.002610,adaptive
176.000,-0.096136,1.522894,0.001000,0.071501,-0.004437,0.023675,-0.123637,0.700000,0.365590,-0.028112,0.006174,adaptive,0.001000,0.128898,-0.014283,0.045491,-0.012181,1.182886,0.383586,-0.059774,0.013971,adaptive,0.001000,0.176249,-0.001721,-0.066150,-0.114765,1.100545,0.417682,0.064429,-0.010735,adaptive,0.001000,0.108488,-0.012559,-0.034980,-0.128058,1.737905,0.400298,0.022421,-0.004353,adaptive,0.001000,0.142536,0.007462,0.040561,0.042684,2.523323,0.440903,-0.033099,0.007340,adaptive
177.000,-0.082470,1.537098,0.001000,0.071837,-0.008018,-0.018239,-0.105172,0.700000,0.379247,0.010221,-0.002480,adaptive,0.001000,0.129768,-0.005674,0.049942,-0.045084,1.187890,0.384860,-0.055616,0.014746,adaptive,0.001000,0.168910,-0.009011,-0.009922,-0.087829,1.112949,0.425055,0.000911,-0.000226,adaptive,0.001000,0.105218,-0.003319,-0.040446,-0.117336,1.755680,0.385754,0.037127,-0.008455,adaptive,0.001000,0.146957,0.003285,0.059378,0.062320,2.549326,0.404750,-0.056093,0.014881,adaptive
178.000,-0.047603,1.559221,0.001000,0.072185,0.008115,-0.014225,-0.076412,0.700000,0.375850,0.022340,-0.006208,adaptive,0.001000,0.134247,0.001962,-0.049744,-0.072736,1.195644,0.401670,0.051706,-0.013622,adaptive,0.001000,0.175529,-0.004448,-0.009605,-0.050763,1.132185,0.417239,0.005156,-0.001473,adaptive,0.001000,0.108445,-0.001966,0.042099,-0.097131,1.782564,0.395626,-0.044065,0.013040,adaptive,0.001000,0.155768,-0.044337,-0.008305,0.078759,2.589706,0.428851,-0.036032,0.010604,adaptive
179.000,-0.053449,1.587098,0.001000,0.071334,0.002308,0.025027,-0.040172,0.700000,0.364432,-0.022719,0.007474,adaptive,0.001000,0.133571,0.003935,-0.050904,-0.091046,1.205599,0.392043,0.054839,-0.016793,adaptive,0.001000,0.165798,0.006787,0.016017,-0.007929,1.156654,0.390221,-0.009230,0.003030,adaptive,0.001000,0.107917,-0.006175,0.038825,-0.069129,1.817471,0.393332,-0.045000,0.014881,adaptive,0.001000,0.148643,-0.020381,-0.009164,0.090718,2.642252,0.439178,-0.011217,0.003683,adaptive
180.000,-0.077690,1.618000,0.100000,0.083371,-0.011288,0.000000,-0.000000,0.700000,0.373216,-0.011288,0.004143,adaptive,0.100000,0.156824,-0.003118,-0.019945,-0.097149,1.216472,0.407952,0.016827,-0.006112,adaptive,0.100000,0.200546,0.008580,0.076002,0.035649,1.184376,0.404319,-0.067423,0.024616,adaptive,0.100000,0.122424,-0.008743,0.007235,-0.035649,1.858229,0.387117,-0.015979,0.005858,adaptive,0.100000,0.165329,-0.008320,-0.042832,0.097149,2.703308,0.403931,0.034512,-0.012344,adaptive
181.000,-0.167347,1.648902,0.293459,0.104016,0.002800,-0.038246,0.040172,0.700000,0.381934,0.041045,-0.016013,adaptive,0.293459,0.189039,-0.003157,0.014615,-0.089826,1.226762,0.418016,-0.017773,0.007051,adaptive,0.293459,0.201704,-0.004406,0.083331,0.074878,1.211472,0.425435,-0.087736,0.034158,adaptive,0.293459,0.153556,-0.005384,-0.058567,0.000553,1.899524,0.414300,0.053183,-0.020562,adaptive,0.293459,0.204659,-0.004307,-0.073668,0.097325,2.766064,0.406572,0.069361,-0.026465,adaptive
182.000,-0.178571,1.676779,0.406809,0.120258,0.013570,0.023204,0.076412,0.700000,0.368003,-0.009634,0.003836,adaptive,0.406809,0.217476,-0.005703,0.067745,-0.069716,1.237068,0.414523,-0.073448,0.028660,adaptive,0.406809,0.263043,0.009526,0.096242,0.105194,1.237214,0.393880,-0.086716,0.033766,adaptive,0.406809,0.178802,-0.018787,0.024834,0.036514,1.936480,0.410722,-0.043620,0.017145,adaptive,0.406809,0.232756,-0.013494,-0.061893,0.090926,2.823524,0.436638,0.048399,-0.018781,adaptive
183.000,-0.229559,1.698902,0.406809,0.119657,-0.013153,0.029449,0.105172,0.700000,0.367626,-0.042602,0.016750,adaptive,0.406809,0.213001,0.006950,-0.078738,-0.039262,1.244158,0.415355,0.085688,-0.032218,adaptive,0.406809,0.237918,0.020225,0.075629,0.123102,1.257466,0.421762,-0.055404,0.021705,adaptive,0.406809,0.185877,0.017889,0.069469,0.069307,1.968803,0.394589,-0.051580,0.020227,adaptive,0.406809,0.238050,-0.005414,-0.083116,0.078083,2.872401,0.410494,0.077702,-0.029431,adaptive
184.000,-0.077092,1.713106,0.293459,0.103837,-0.006832,-0.035750,0.123637,0.700000,0.380137,0.028917,-0.011376,adaptive,0.293459,0.178352,0.000342,-0.008293,-0.002403,1.249905,0.414561,0.008635,-0.003439,adaptive,0.293459,0.247485,-0.010887,-0.026400,0.126576,1.271397,0.401362,0.015513,-0.006153,adaptive,0.293459,0.158785,0.022371,0.011247,0.096285,1.989205,0.389163,0.011124,-0.004424,adaptive,0.293459,0.215198,0.015964,0.080142,0.059400,2.903860,0.411110,-0.064177,0.025089,adaptive
185.000,-0.061542,1.718000,0.100000,0.083373,0.011202,-0.004032,0.130000,0.700000,0.373067,0.015234,-0.006044,adaptive,0.100000,0.154420,0.014464,0.021928,0.035937,1.250997,0.386974,-0.007464,0.002975,adaptive,0.100000,0.189285,-0.011399,-0.080526,0.115296,1.274236,0.425458,0.069127,-0.026381,adaptive,0.100000,0.121292,0.001309,0.002319,0.115296,1.994535,0.411597,-0.001010,0.000404,adaptive,0.100000,0.155078,0.002493,-0.014002,0.035937,2.913306,0.442687,0.016495,-0.006539,adaptive
186.000,-0.074601,1.713106,0.001000,0.071354,-0.002122,0.025467,0.123637,0.700000,0.363492,-0.027589,0.010903,adaptive,0.001000,0.134627,0.024523,0.011255,0.070520,1.249757,0.394784,0.013267,-0.005269,adaptive,0.001000,0.175481,0.044979,0.069588,0.090672,1.270212,0.401039,-0.024609,0.009737,adaptive,0.001000,0.108177,-0.030154,-0.043529,0.124857,1.987773,0.402537,0.013375,-0.005312,adaptive,0.001000,0.156328,-0.004153,-0.041916,0.009155,2.902633,0.424262,0.037762,-0.014767,adaptive
187.000,-0.071595,1.698902,0.001000,0.072108,-0.009410,-0.013563,0.105172,0.700000,0.376478,0.004153,-0.001658,adaptive,0.001000,0.133513,-0.034820,-0.049208,0.096508,1.244933,0.404803,0.014388,-0.005711,adaptive,0.001000,0.173897,0.034602,0.068799,0.055675,1.257862,0.399094,-0.034198,0.013483,adaptive,0.001000,0.100818,-0.012086,0.022597,0.124269,1.968348,0.378655,-0.034683,0.013672,adaptive,0.001000,0.154947,-0.001933,0.025227,-0.019172,2.872015,0.417864,-0.027160,0.010736,adaptive
188.000,-0.036286,1.676779,0.001000,0.072022,0.007232,-0.017603,0.076412,0.700000,0.377274,0.024835,-0.009795,adaptive,0.001000,0.133176,-0.059470,-0.012414,0.110138,1.236812,0.391910,-0.047057,0.018477,adaptive,0.001000,0.168236,0.021255,-0.019596,0.014470,1.236925,0.425244,0.040851,-0.015940,adaptive,0.001000,0.104565,-0.003682,0.036346,0.113669,1.936926,0.411233,-0.040027,0.015751,adaptive,0.001000,0.145967,-0.003902,-0.042476,-0.047079,2.823898,0.441292,0.038574,-0.015076,adaptive
189.000,-0.045433,1.648902,0.001000,0.071416,0.003178,0.024390,0.040172,0.700000,0.364138,-0.021211,0.008404,adaptive,0.001000,0.133761,0.001122,-0.011783,0.109258,1.227236,0.403660,0.012905,-0.005126,adaptive,0.001000,0.169756,0.017130,0.015137,-0.028075,1.211856,0.393689,0.001993,-0.000796,adaptive,0.001000,0.108526,-0.000797,-0.026987,0.094010,1.898823,0.397667,0.026189,-0.010321,adaptive,0.001000,0.152269,0.001009,-0.057145,-0.072546,2.765486,0.435470,0.058154,-0.022396,adaptive
190.000,-0.042462,1.618000,0.100000,0.083374,-0.011470,-0.000000,0.000000,0.700000,0.373337,-0.011470,0.004563,adaptive,0.100000,0.151816,0.002968,0.051798,0.093653,1.216628,0.383942,-0.048830,0.019163,adaptive,0.100000,0.187111,0.010493,-0.030838,-0.066972,1.183901,0.390298,0.041331,-0.016121,adaptive,0.100000,0.122817,-0.004204,-0.019659,0.066972,1.857502,0.408881,0.015455,-0.006131,adaptive,0.100000,0.176105,0.015755,-0.000805,-0.093653,2.702719,0.432545,0.016560,-0.006565,adaptive
191.000,-0.110906,1.587098,0.293459,0.104228,0.003866,-0.037275,-0.040172,0.700000,0.381314,0.041140,0.001422,adaptive,0.293459,0.180454,-0.000274,0.050555,0.065106,1.206055,0.377300,-0.050829,0.003063,adaptive,0.293459,0.223181,0.014045,-0.065943,-0.097697,1.156428,0.388074,0.079988,0.006019,adaptive,0.293459,0.158277,-0.006234,0.019485,0.034819,1.816978,0.411297,-0.025719,0.000882,adaptive,0.293459,0.208820,-0.002771,-0.043247,-0.108732,2.641862,0.438723,0.040476,0.001371,adaptive
192.000,-0.267254,1.559221,0.406809,0.119673,0.012423,0.028474,-0.076412,0.700000,0.367282,-0.016051,0.001002,adaptive,0.406809,0.240276,-0.027820,0.036865,0.027189,1.194974,0.412260,-0.064684,0.006917,adaptive,0.406809,0.239859,0.010753,0.100251,-0.116727,1.131669,0.419118,-0.089498,0.011632,adaptive,0.406809,0.178665,-0.011026,0.072453,0.000207,1.782438,0.409385,-0.083479,0.010382,adaptive,0.406809,0.257796,-0.025110,0.101851,-0.116501,2.589608,0.429158,-0.126960,0.025640,tanh
193.000,-0.236978,1.537098,0.406809,0.120737,-0.015444,0.022266,-0.105172,0.700000,0.369118,-0.037709,0.004431,adaptive,0.406809,0.247222,0.024075,0.072018,-0.015197,1.188452,0.396833,-0.047944,0.006026,adaptive,0.406809,0.280438,0.036348,-0.107750,-0.121940,1.113028,0.400056,0.144098,-0.005002,tanh,0.406809,0.188425,0.013393,-0.070169,-0.034041,1.755538,0.404092,0.083562,-0.001171,adaptive,0.406809,0.215925,0.009799,-0.010520,-0.116180,2.549217,0.397941,0.020319,-0.001431,adaptive
194.000,-0.059857,1.522894,0.293459,0.103432,-0.003328,-0.038686,-0.123637,0.700000,0.380916,0.035358,-0.003540,adaptive,0.293459,0.207627,0.082630,0.010024,-0.056461,1.182939,0.410131,0.072606,-0.005056,adaptive,0.293459,0.241492,-0.005610,-0.027165,-0.112862,1.100831,0.419059,0.021555,-0.002396,adaptive,0.293459,0.158388,0.017199,0.058947,-0.065167,1.738222,0.387717,-0.041748,0.006499,adaptive,0.293459,0.212866,-0.001367,-0.030991,-0.107566,2.523565,0.434359,0.029624,-0.003102,adaptive
195.000,-0.129292,1.518000,0.100000,0.083302,0.011032,0.004017,-0.130000,0.700000,0.372018,0.007015,-0.001144,adaptive,0.100000,0.152655,0.008027,0.058686,-0.091072,1.180921,0.386164,-0.050659,0.009912,adaptive,0.100000,0.200478,-0.052644,-0.079839,-0.090703,1.095964,0.420089,0.027195,-0.004049,adaptive,0.100000,0.109772,0.043023,-0.045111,-0.090703,1.732259,0.416565,0.088134,-0.009124,adaptive,0.100000,0.148972,-0.028689,0.043029,-0.091072,2.514785,0.392924,-0.071719,0.014906,adaptive
196.000,-0.103306,1.522894,0.001000,0.071546,-0.004445,0.023687,-0.123637,0.700000,0.365553,-0.028133,0.006178,adaptive,0.001000,0.122792,0.005816,-0.042583,-0.114307,1.182963,0.415027,0.048398,-0.008583,adaptive,0.001000,0.173349,-0.027740,-0.063993,-0.058200,1.101130,0.399339,0.036253,-0.006717,adaptive,0.001000,0.106107,0.014002,-0.040375,-0.108666,1.738462,0.386824,0.054377,-0.009428,adaptive,0.001000,0.155574,-0.008051,-0.051213,-0.067710,2.523747,0.419490,0.043162,-0.007803,adaptive
197.000,-0.087255,1.537098,0.001000,0.071868,-0.008019,-0.018241,-0.105172,0.700000,0.379127,0.010222,-0.002480,adaptive,0.001000,0.127333,-0.003490,-0.000290,-0.122896,1.187912,0.413182,-0.003200,0.000796,adaptive,0.001000,0.174216,-0.018094,0.066119,-0.019286,1.113323,0.421424,-0.084212,0.023185,adaptive,0.001000,0.104558,0.005549,-0.021772,-0.117718,1.755977,0.383880,0.027320,-0.006373,adaptive,0.001000,0.147386,0.011202,0.059584,-0.039033,2.549555,0.404566,-0.048382,0.012710,adaptive
