t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
21.800000,-3.496092,1,0,1,0,0.000167,0,1,1,6471.872950,0.000000,0.010335,0.939955,5.966439,0,0,53.888777,0.988026,0.919980,stable,-0.011101,-0.951057,0.400336,1,0.392784,1,1,0,0
21.900000,-1.358819,1,0,1,0,0.000269,0,1,1,6509.057292,0.000000,0.010319,0.500299,5.966439,0,0,53.802311,0.988217,0.922754,stable,-0.087487,-0.587785,0.400336,1,0.400369,1,1,0,0
22,0.000000,1,0,1,0,0.000149,0,1,1,6632.619540,0.000000,0.010354,0.130664,5.966439,0,0,53.420454,0.988395,0.925526,stable,-0.130664,-0.000000,0.400336,1,0.406809,1,1,0,0
22.100000,-1.798261,1,0,1,0,0.000178,0,1,1,6542.523826,0.000000,0.010354,0.711916,5.859402,0,0,53.802311,0.988543,0.928292,stable,-0.124131,0.587785,0.400336,1,0.412092,1,1,0,0
22.200000,-3.663698,1,0,1,0,0.000172,0,1,1,6779.700171,0.000000,0.010299,1.021429,5.859402,0,0,53.420454,0.988669,0.931050,stable,-0.070372,0.951057,0.400336,1,0.416209,1,1,0,0
22.300000,-3.498307,1,0,1,0,0.000161,0,1,1,6671.295560,0.000000,0.010326,0.940970,5.859402,0,0,53.043978,0.988794,0.933808,stable,0.010087,0.951057,0.400336,1,0.419154,1,1,0,0
22.400000,-1.361044,1,0,1,0,0.000155,0,1,1,6706.837840,0.000000,0.010325,0.501262,5.859402,0,0,52.928775,0.988949,0.936562,stable,0.086523,0.587785,0.400336,1,0.420923,1,1,0,0
22.500000,0.000000,1,0,1,0,0.000243,0,1,1,6826.845173,0.000000,0.010282,0.129748,5.859402,0,0,52.814070,0.989174,0.939312,stable,0.129748,0.000000,0.400336,1,0.421513,1,1,0,0
22.600000,-1.796661,1,0,1,0,0.000173,0,1,1,6737.887059,0.000000,0.010282,0.711046,5.753581,0,0,52.928775,0.989537,0.942059,stable,0.123261,-0.587785,0.400336,1,0.420923,1,1,0,0
22.700000,-3.662100,1,0,1,0,0.000148,0,1,1,6968.977250,0.000000,0.010317,1.020603,5.753581,0,0,52.814070,0.990471,0.944801,stable,0.069546,-0.951057,0.400336,1,0.419154,1,1,0,0
22.800000,-3.496593,1,0,1,0,0.000167,0,1,1,6862.194907,0.000000,0.010289,0.940185,5.753581,0,0,51.692605,0.990474,0.947547,stable,-0.010872,-0.951057,0.400336,1,0.416209,1,1,0,0
22.900000,-1.359322,1,0,1,0,0.000152,0,1,1,6896.044277,0.000000,0.010281,0.500517,5.753581,0,0,50.617777,0.990477,0.950087,stable,-0.087268,-0.587785,0.400336,1,0.412092,1,1,0,0
23,0.000000,1,0,1,0,0.000156,0,1,1,7012.616280,0.000000,0.010304,0.130457,5.753581,0,0,50.210131,0.990481,0.952435,stable,-0.130457,-0.000000,0.400336,1,0.406809,1,1,0,0
23.100000,-1.797899,1,0,1,0,0.000144,0,1,1,6924.734443,0.000000,0.010304,0.711719,5.650804,0,0,50.617777,0.990481,0.954714,stable,-0.123934,0.587785,0.400336,1,0.400369,1,1,0,0
23.200000,-3.663336,1,0,1,0,0.000167,0,1,1,7150.079413,0.000000,0.010273,1.021242,5.650804,0,0,50.210131,0.990478,0.956995,stable,-0.070186,0.951057,0.400336,1,0.392784,1,1,0,0
23.300000,-3.497920,1,0,1,0,0.000172,0,1,1,7044.730886,0.000000,0.010290,0.940792,5.650804,0,0,49.808999,0.990476,0.959175,stable,0.010264,0.951057,0.400336,1,0.384069,1,1,0,0
23.400000,-1.360655,1,0,1,0,0.000144,0,1,1,7077.117445,0.000000,0.010291,0.501094,5.650804,0,0,49.672225,0.990473,0.961153,stable,0.086691,0.587785,0.400336,1,0.374240,1,1,0,0
23.500000,-0.000000,1,0,1,0,0.000151,0,1,1,7190.487565,0.000000,0.010266,0.129909,5.650804,0,0,49.536200,0.990471,0.962948,stable,0.129909,-0.000000,0.400336,1,0.363320,1,1,0,0
23.600000,-1.796941,1,0,1,0,0.000160,0,1,1,7103.708560,0.000000,0.010266,0.711199,5.551769,0,0,49.672225,0.990471,0.964673,stable,0.123413,-0.587785,0.400336,1,0.351335,1,1,0,0
23.700000,-3.662380,1,0,1,0,0.000195,0,1,1,7323.550468,0.000000,0.010288,1.020747,5.551769,0,0,49.536200,0.990473,0.966399,stable,0.069691,-0.951057,0.400336,1,0.338318,1,1,0,0
23.800000,-3.496894,1,0,1,0,0.000182,0,1,1,7219.725216,0.000000,0.010272,0.940322,5.551769,0,0,49.477266,0.990475,0.968043,stable,-0.010734,-0.951057,0.400336,1,0.324303,1,1,0,0
23.900000,-1.359624,1,0,1,0,0.000165,0,1,1,7250.650215,0.000000,0.010268,0.500647,5.551769,0,0,49.418471,0.990477,0.969521,stable,-0.087138,-0.587785,0.400336,1,0.309334,1,1,0,0
24,0.000000,1,0,1,0,0.000177,0,1,1,7360.941489,0.000000,0.010283,0.130333,5.551769,0,0,49.161359,0.990479,0.970853,stable,-0.130333,-0.000000,0.400336,1,0.293459,1,1,0,0
24.100000,-1.797683,1,0,1,0,0.000157,0,1,1,7275.222628,0.000000,0.010283,0.711602,5.456070,0,0,49.418471,0.990479,0.972133,stable,-0.123816,0.587785,0.400336,1,0.276734,1,1,0,0
24.200000,-3.663120,1,0,1,0,0.000187,0,1,1,7489.843603,0.000000,0.010264,1.021130,5.456070,0,0,49.161359,0.990477,0.973415,stable,-0.070074,0.951057,0.400336,1,0.259218,1,1,0,0
24.300000,-3.497688,1,0,1,0,0.000164,0,1,1,7387.420197,0.000000,0.010275,0.940686,5.456070,0,0,48.906909,0.990476,0.974624,stable,0.010371,0.951057,0.400336,1,0.240981,1,1,0,0
24.400000,-1.360422,1,0,1,0,0.000182,0,1,1,7417.043672,0.000000,0.010276,0.500993,5.456070,0,0,47.999040,0.990474,0.975698,stable,0.086792,0.587785,0.400336,1,0.222096,1,1,0,0
24.500000,0.000000,1,0,1,0,0.000159,0,1,1,7524.440845,0.000000,0.010262,0.130005,5.456070,0,0,47.124262,0.990473,0.976651,stable,0.130005,0.000000,0.400336,1,0.202643,1,1,0,0
24.600000,-1.797109,1,0,1,0,0.000149,0,1,1,7439.789823,0.000000,0.010262,0.711290,5.362821,0,0,47.999040,0.990473,0.977561,stable,0.123504,-0.587785,0.400336,1,0.182707,1,1,0,0
24.700000,-3.662547,1,0,1,0,0.000143,0,1,1,7649.409807,0.000000,0.010275,1.020834,5.362821,0,0,47.124262,0.990474,0.978472,stable,0.069777,-0.951057,0.400336,1,0.162379,1,1,0,0
24.800000,-3.497073,1,0,1,0,0.000172,0,1,1,7548.426639,0.000000,0.010266,0.940405,5.362821,0,0,45.904957,0.990475,0.979330,stable,-0.010652,-0.951057,0.400336,1,0.141753,1,1,0,0
24.900000,-1.359804,1,0,1,0,0.000238,0,1,1,7576.775263,0.000000,0.010264,0.500725,5.362821,0,0,44.747157,0.990476,0.980086,stable,-0.087060,-0.587785,0.400336,1,0.120927,1,1,0,0
25,-0.000000,1,0,1,0,0.000158,0,1,1,7681.396440,0.000000,0.010273,0.130259,5.362821,0,0,44.011928,0.990477,0.980754,stable,-0.130259,0.000000,0.400336,1,0.100000,1,1,0,0
25.100000,-1.797553,1,0,1,0,0.000153,0,1,1,7597.781072,0.000000,0.010273,0.711531,5.272527,0,0.100000,44.747157,0.990477,0.981392,stable,-0.123746,0.587785,0.400336,1,0.079073,1,1,0,0
25.200000,-3.662990,1,0,1,0,0.000171,0,1,1,7802.638193,0.000000,0.010262,1.021063,5.272527,0,0.200000,44.011928,0.990476,0.982031,stable,-0.070007,0.951057,0.400336,1,0.058247,1,1,0,0
25.300000,-3.497549,1,0,1,0,0.000152,0,1,1,7703.012714,0.000000,0.010269,0.940622,5.272527,0,0.300000,43.300469,0.990475,0.982630,stable,0.010434,0.951057,0.400336,1,0.037621,1,1,0,0
25.400000,-1.360282,1,0,1,0,0.000143,0,1,1,7730.202478,0.000000,0.010270,0.500932,5.272527,0,0.400000,41.863202,0.990475,0.983152,stable,0.086853,0.587785,0.400336,1,0.017293,1,1,0,0
25.500000,0.000000,1,0,1,0,0.000163,0,1,1,7832.198206,0.000000,0.010262,0.130062,5.272527,0,0.500000,40.518283,0.990474,0.983611,stable,0.130062,0.000000,0.400336,1,0.001000,1,1,0,0
25.600000,-1.797210,1,0,1,0,0.000162,0,1,1,7749.615278,0.000000,0.010262,0.711344,5.184850,0,0.600000,41.863202,0.990474,0.984046,stable,0.123559,-0.587785,0.400336,1,0.001000,1,1,0,0
25.700000,-3.662647,1,0,1,0,0.000145,0,1,1,7949.907311,0.000000,0.010270,1.020886,5.184850,0,0.700000,40.518283,0.990474,0.984481,stable,0.069829,-0.951057,0.400336,1,0.001000,1,1,0,0
25.800000,-3.497181,1,0,1,0,0.000150,0,1,1,7851.649165,0.000000,0.010264,0.940454,5.184850,0,0.800000,40.494538,0.990475,0.984888,stable,-0.010603,-0.951057,0.400336,1,0.001000,1,1,0,0
25.900000,-1.359912,1,0,1,0,0.000165,0,1,1,7877.717705,0.000000,0.010263,0.500772,5.184850,0,0.900000,40.470821,0.990476,0.985243,stable,-0.087013,-0.587785,0.400336,1,0.001000,1,1,0,0
26,-0.000000,1,0,1,0,0.000180,0,1,1,7977.197464,0.000000,0.010269,0.130214,5.184850,0,1,40.426541,0.990476,0.985552,stable,-0.130214,0.000000,0.400336,1,0.001000,1,1,0,0
26.100000,-1.797475,1,0,1,0,0.000218,0,1,1,7895.620796,0.000000,0.010269,0.711489,5.100323,0,1.100000,40.470821,0.990476,0.985845,stable,-0.123703,0.587785,0.400336,1,0.001000,1,1,0,0
26.200000,-3.662913,1,0,1,0,0.000202,0,1,1,8091.551887,0.000000,0.010262,1.021023,5.100323,0,1.200000,40.426541,0.990476,0.986140,stable,-0.069966,0.951057,0.400336,1,0.001000,1,1,0,0
26.300000,-3.497465,1,0,1,0,0.000169,0,1,1,7994.601380,0.000000,0.010266,0.940584,5.100323,0,1.300000,40.382358,0.990475,0.986415,stable,0.010472,0.951057,0.400336,1,0.001000,1,1,0,0
26.400000,-1.360199,1,0,1,0,0.000161,0,1,1,8019.636155,0.000000,0.010267,0.500896,5.100323,0,1.400000,40.156396,0.990475,0.986652,stable,0.086889,0.587785,0.400336,1,0.001000,1,1,0,0
26.500000,0.000000,1,0,1,0,0.000148,0,1,1,8116.725553,0.000000,0.010262,0.130097,5.100323,0,1.500000,39.932950,0.990474,0.986857,stable,0.130097,0.000000,0.400336,1,0.001000,1,1,0,0
26.600000,-1.797270,1,0,1,0,0.000177,0,1,1,8036.145698,0.000000,0.010262,0.711377,5.018684,0,1.600000,40.156396,0.990474,0.987050,stable,0.123592,-0.587785,0.400336,1,0.001000,1,1,0,0
26.700000,-3.662707,1,0,1,0,0.000173,0,1,1,8227.892869,0.000000,0.010267,1.020917,5.018684,0,1.700000,39.932950,0.990475,0.987244,stable,0.069860,-0.951057,0.400336,1,0.001000,1,1,0,0
26.800000,-3.497245,1,0,1,0,0.000151,0,1,1,8132.243698,0.000000,0.010264,0.940483,5.018684,0,1.800000,39.836301,0.990475,0.987423,stable,-0.010573,-0.951057,0.400336,1,0.001000,1,1,0,0
26.900000,-1.359977,1,0,1,0,0.000143,0,1,1,8156.285638,0.000000,0.010263,0.500800,5.018684,0,1.900000,39.740120,0.990475,0.987574,stable,-0.086985,-0.587785,0.400336,1,0.001000,1,1,0,0
27,0.000000,1,0,1,0,0.000169,0,1,1,8251.084302,0.000000,0.010266,0.130188,5.018684,0,2,39.257280,0.990476,0.987703,stable,-0.130188,-0.000000,0.400336,1,0.001000,1,1,0,0
27.100000,-1.797429,1,0,1,0,0.000164,0,1,1,8171.478620,0.000000,0.010266,0.711463,4.938907,0,2.100000,39.740120,0.990476,0.987824,stable,-0.123678,0.587785,0.400336,1,0.001000,1,1,0,0
27.200000,-3.662866,1,0,1,0,0.000146,0,1,1,8359.219045,0.000000,0.010263,1.020999,4.938907,0,2.200000,39.257280,0.990476,0.987946,stable,-0.069942,0.951057,0.400336,1,0.001000,1,1,0,0
27.300000,-3.497416,1,0,1,0,0.000160,0,1,1,8264.825220,0.000000,0.010265,0.940561,4.938907,0,2.300000,38.786032,0.990475,0.988057,stable,0.010495,0.951057,0.400336,1,0.001000,1,1,0,0
27.400000,-1.360148,1,0,1,0,0.000190,0,1,1,8287.942662,0.000000,0.010265,0.500874,4.938907,0,2.400000,38.676161,0.990475,0.988151,stable,0.086911,0.587785,0.400336,1,0.001000,1,1,0,0
27.500000,-0.000000,1,0,1,0,0.000163,0,1,1,8380.557357,0.000000,0.010263,0.130117,4.938907,0,2.500000,38.566910,0.990475,0.988228,stable,0.130117,-0.000000,0.400336,1,0.001000,1,1,0,0
27.600000,-1.797306,1,0,1,0,0.000145,0,1,1,8301.912937,0.000000,0.010263,0.711397,4.861559,0,2.600000,38.676161,0.990475,0.988300,stable,0.123611,-0.587785,0.400336,1,0.001000,1,1,0,0
27.700000,-3.662743,1,0,1,0,0.000150,0,1,1,8485.804833,0.000000,0.010265,1.020935,4.861559,0,2.700000,38.566910,0.990475,0.988372,stable,0.069879,-0.951057,0.400336,1,0.001000,1,1,0,0
27.800000,-3.497284,1,0,1,0,0.000169,0,1,1,8392.651455,0.000000,0.010264,0.940501,4.861559,0,2.800000,37.800522,0.990475,0.988438,stable,-0.010556,-0.951057,0.400336,1,0.001000,1,1,0,0
27.900000,-1.360016,1,0,1,0,0.000163,0,1,1,8414.884715,0.000000,0.010263,0.500817,4.861559,0,2.900000,37.063999,0.990475,0.988502,stable,-0.086968,-0.587785,0.400336,1,0.001000,1,1,0,0
28,0.000000,1,0,1,0,0.000150,0,1,1,8505.405235,0.000000,0.010265,0.130172,4.861559,0,3,36.732332,0.990476,0.988564,stable,-0.130172,-0.000000,0.400336,1,0.001000,1,1,0,0
28.100000,-1.797401,1,0,1,0,0.000143,0,1,1,8427.701633,0.000000,0.010265,0.711448,4.786258,0,3.100000,37.063999,0.990476,0.988626,stable,-0.123663,0.587785,0.400336,1,0.001000,1,1,0,0
28.200000,-3.662839,1,0,1,0,0.000154,0,1,1,8607.900273,0.000000,0.010263,1.020985,4.786258,0,3.200000,36.732332,0.990475,0.988687,stable,-0.069928,0.951057,0.400336,1,0.001000,1,1,0,0
28.300000,-3.497386,1,0,1,0,0.000159,0,1,1,8515.949818,0.000000,0.010264,0.940548,4.786258,0,3.300000,36.406547,0.990475,0.988748,stable,0.010509,0.951057,0.400336,1,0.001000,1,1,0,0
28.400000,-1.360118,1,0,1,0,0.000141,0,1,1,8537.353932,0.000000,0.010265,0.500861,4.786258,0,3.400000,35.204447,0.990475,0.988809,stable,0.086924,0.587785,0.400336,1,0.001000,1,1,0,0
28.500000,0.000000,1,0,1,0,0.000162,0,1,1,8625.872347,0.000000,0.010263,0.130129,4.786258,0,3.500000,34.079193,0.990475,0.988869,stable,0.130129,0.000000,0.400336,1,0.001000,1,1,0,0
28.600000,-1.797327,1,0,1,0,0.000202,0,1,1,8549.094842,0.000000,0.010263,0.711408,4.713344,0,3.600000,35.204447,0.990475,0.988929,stable,0.123623,-0.587785,0.400336,1,0.001000,1,1,0,0
28.700000,-3.662765,1,0,1,0,0.000163,0,1,1,8725.741703,0.000000,0.010265,1.020947,4.713344,0,3.700000,34.079193,0.990475,0.988988,stable,0.069890,-0.951057,0.400336,1,0.001000,1,1,0,0
28.800000,-3.497307,1,0,1,0,0.000151,0,1,1,8634.974892,0.000000,0.010264,0.940512,4.713344,0,3.800000,33.462041,0.990475,0.989046,stable,-0.010545,-0.951057,0.400336,1,0.001000,1,1,0,0
28.900000,-1.360039,1,0,1,0,0.000147,0,1,1,8655.587714,0.000000,0.010263,0.500827,4.713344,0,3.900000,32.866842,0.990475,0.989101,stable,-0.086958,-0.587785,0.400336,1,0.001000,1,1,0,0
29,-0.000000,1,0,1,0,0.000177,0,1,1,8742.184591,0.000000,0.010265,0.130162,4.713344,0,4,32.812033,0.990475,0.989156,stable,-0.130162,0.000000,0.400336,1,0.001000,1,1,0,0
29.100000,-1.797384,1,0,1,0,0.000154,0,1,1,8666.314214,0.000000,0.010265,0.711439,4.642887,0,4.100000,32.866842,0.990475,0.989209,stable,-0.123654,0.587785,0.400336,1,0.001000,1,1,0,0
29.200000,-3.662822,1,0,1,0,0.000144,0,1,1,8839.546446,0.000000,0.010263,1.020976,4.642887,0,4.200000,32.812033,0.990475,0.989261,stable,-0.069919,0.951057,0.400336,1,0.001000,1,1,0,0
29.300000,-3.497368,1,0,1,0,0.000161,0,1,1,8749.931205,0.000000,0.010264,0.940540,4.642887,0,4.300000,32.757405,0.990475,0.989313,stable,0.010517,0.951057,0.400336,1,0.001000,1,1,0,0
29.400000,-1.360101,1,0,1,0,0.000158,0,1,1,8769.798166,0.000000,0.010264,0.500854,4.642887,0,4.400000,32.402805,0.990475,0.989365,stable,0.086932,0.587785,0.400336,1,0.001000,1,1,0,0
29.500000,0.000000,1,0,1,0,0.000148,0,1,1,8854.553806,0.000000,0.010263,0.130137,4.642887,0,4.500000,32.055800,0.990475,0.989417,stable,0.130137,0.000000,0.400336,1,0.001000,1,1,0,0
29.600000,-1.797340,1,0,1,0,0.000140,0,1,1,8779.575015,0.000000,0.010263,0.711415,4.574224,0,4.600000,32.402805,0.990475,0.989468,stable,0.123630,-0.587785,0.400336,1,0.017293,1,1,0,0
29.700000,-3.662778,1,0,1,0,0.000184,0,1,1,8949.519334,0.000000,0.010264,1.020953,4.574224,0,4.700000,32.055800,0.990475,0.989518,stable,0.069897,-0.951057,0.400336,1,0.037621,1,1,0,0
29.800000,-3.497321,1,0,1,0,0.000175,0,1,1,8861.034419,0.000000,0.010264,0.940518,4.574224,0,4.800000,31.072986,0.990475,0.989567,stable,-0.010539,-0.951057,0.400336,1,0.058247,1,1,0,0
29.900000,-1.360053,1,0,1,0,0.000208,0,1,1,8880.190165,0.000000,0.010264,0.500833,4.574224,0,4.900000,30.148643,0.990475,0.989615,stable,-0.086952,-0.587785,0.400336,1,0.079073,1,1,0,0
30,0.000000,1,0,1,0,0.000181,0,1,1,8963.176748,0.000000,0.010264,0.130156,4.574224,0,5,30.045111,0.990475,0.989662,stable,-0.130156,-0.000000,0.400336,1,0.100000,1,1,0,0
30.100000,-1.797374,1,0,1,0,0.000158,0,1,1,8889.071665,0.000000,0.010264,0.711434,4.506503,0,5.100000,30.148643,0.990475,0.989707,stable,-0.123649,0.587785,0.400336,1,0.120927,1,1,0,0
30.200000,-3.662812,1,0,1,0,0.000151,0,1,1,9055.850003,0.000000,0.010264,1.020971,4.506503,0,5.200000,30.045111,0.990475,0.989752,stable,-0.069914,0.951057,0.400336,1,0.141753,1,1,0,0
30.300000,-3.497357,1,0,1,0,0.000149,0,1,1,8968.467037,0.000000,0.010264,0.940535,4.506503,0,5.300000,29.942287,0.990475,0.989796,stable,0.010522,0.951057,0.400336,1,0.162379,1,1,0,0
30.400000,-1.360090,1,0,1,0,0.000162,0,1,1,8986.949813,0.000000,0.010264,0.500849,4.506503,0,5.400000,29.817155,0.990475,0.989840,stable,0.086936,0.587785,0.400336,1,0.182707,1,1,0,0
30.500000,0.000000,1,0,1,0,0.000161,0,1,1,9068.238002,0.000000,0.010264,0.130141,4.506503,0,5.500000,29.693064,0.990475,0.989883,stable,0.130141,0.000000,0.400336,1,0.202643,1,1,0,0
30.600000,-1.797348,1,0,1,0,0.000141,0,1,1,8994.990861,0.000000,0.010264,0.711419,4.440829,0,5.600000,29.817155,0.990475,0.989924,stable,0.123634,-0.587785,0.400336,1,0.222096,1,1,0,0
30.700000,-3.662785,1,0,1,0,0.000149,0,1,1,9158.716972,0.000000,0.010264,1.020957,4.440829,0,5.700000,29.693064,0.990475,0.989965,stable,0.069901,-0.951057,0.400336,1,0.240981,1,1,0,0
30.800000,-3.497329,1,0,1,0,0.000162,0,1,1,9072.414118,0.000000,0.010264,0.940522,4.440829,0,5.800000,29.219669,0.990475,0.990003,stable,-0.010535,-0.951057,0.400336,1,0.259218,1,1,0,0
30.900000,-1.360061,1,0,1,0,0.000170,0,1,1,9090.255197,0.000000,0.010264,0.500837,4.440829,0,5.900000,28.761130,0.990475,0.990040,stable,-0.086949,-0.587785,0.400336,1,0.276734,1,1,0,0
31,0.000000,1,0,1,0,0.000193,0,1,1,9169.909684,0.000000,0.010264,0.130153,4.440829,0,6,28.720076,0.990475,0.990075,stable,-0.130153,-0.000000,0.400336,1,0.293459,1,1,0,0
31.100000,-1.797368,1,0,1,0,0.000146,0,1,1,9097.503497,0.000000,0.010264,0.711431,4.376514,0,6.100000,28.761130,0.990475,0.990108,stable,-0.123645,0.587785,0.400336,1,0.309334,1,1,0,0
31.200000,-3.662806,1,0,1,0,0.000157,0,1,1,9258.286373,0.000000,0.010264,1.020968,4.376514,0,6.200000,28.720076,0.990475,0.990140,stable,-0.069911,0.951057,0.400336,1,0.324303,1,1,0,0
31.300000,-3.497351,1,0,1,0,0.000160,0,1,1,9173.037925,0.000000,0.010264,0.940532,4.376514,0,6.300000,28.679138,0.990475,0.990171,stable,0.010525,0.951057,0.400336,1,0.338318,1,1,0,0
31.400000,-1.360083,1,0,1,0,0.000144,0,1,1,9190.269992,0.000000,0.010264,0.500846,4.376514,0,6.400000,28.349384,0.990475,0.990202,stable,0.086939,0.587785,0.400336,1,0.351335,1,1,0,0
31.500000,-0.000000,1,0,1,0,0.000150,0,1,1,9268.353405,0.000000,0.010264,0.130144,4.376514,0,6.500000,28.027127,0.990475,0.990232,stable,0.130144,-0.000000,0.400336,1,0.363320,1,1,0,0
31.600000,-1.797352,1,0,1,0,0.000160,0,1,1,9196.772540,0.000000,0.010264,0.711422,4.313800,0,6.600000,28.349384,0.990475,0.990261,stable,0.123637,-0.587785,0.400336,1,0.374240,1,1,0,0
31.700000,-3.662790,1,0,1,0,0.000165,0,1,1,9354.714572,0.000000,0.010264,1.020960,4.313800,0,6.700000,28.027127,0.990475,0.990289,stable,0.069903,-0.951057,0.400336,1,0.384069,1,1,0,0
31.800000,-3.497334,1,0,1,0,0.000143,0,1,1,9270.498869,0.000000,0.010264,0.940524,4.313800,0,6.800000,27.540645,0.990475,0.990316,stable,-0.010533,-0.951057,0.400336,1,0.392784,1,1,0,0
31.900000,-1.360066,1,0,1,0,0.000141,0,1,1,9287.149949,0.000000,0.010264,0.500839,4.313800,0,6.900000,27.070764,0.990475,0.990340,stable,-0.086946,-0.587785,0.400336,1,0.400369,1,1,0,0
32,0.000000,1,0,1,0,0.000161,0,1,1,9363.720353,0.000000,0.010264,0.130151,4.313800,0,7,26.576751,0.990475,0.990363,stable,-0.130151,-0.000000,0.400336,1,0.406809,1,1,0,0
32.100000,-1.797365,1,0,1,0,0.000168,0,1,1,9292.948604,0.000000,0.010264,0.711429,4.251816,0,7.100000,27.070764,0.990475,0.990383,stable,-0.123643,0.587785,0.400336,1,0.412092,1,1,0,0
32.200000,-3.662802,1,0,1,0,0.000177,0,1,1,9448.147677,0.000000,0.010264,1.020966,4.251816,0,7.200000,26.576751,0.990475,0.990403,stable,-0.069909,0.951057,0.400336,1,0.416209,1,1,0,0
32.300000,-3.497347,1,0,1,0,0.000148,0,1,1,9364.941064,0.000000,0.010264,0.940530,4.251816,0,7.300000,26.100445,0.990475,0.990421,stable,0.010527,0.951057,0.400336,1,0.419154,1,1,0,0
32.400000,-1.360079,1,0,1,0,0.000169,0,1,1,9381.039424,0.000000,0.010264,0.500845,4.251816,0,7.400000,25.188164,0.990475,0.990438,stable,0.086941,0.587785,0.400336,1,0.420923,1,1,0,0
32.500000,0.000000,1,0,1,0,0.000163,0,1,1,9456.152656,0.000000,0.010264,0.130145,4.251816,0,7.500000,24.337502,0.990475,0.990453,stable,0.130145,0.000000,0.400336,1,0.421513,1,1,0,0
32.600000,-1.797355,1,0,1,0,0.000146,0,1,1,9386.174738,0.000000,0.010264,0.711423,4.191473,0,7.600000,25.188164,0.990475,0.990466,stable,0.123638,-0.587785,0.400336,1,0.420923,1,1,0,0
32.700000,-3.662793,1,0,1,0,0.000149,0,1,1,9538.723271,0.000000,0.010264,1.020961,4.191473,0,7.700000,24.337502,0.990475,0.990475,stable,0.069904,-0.951057,0.400336,1,0.419154,1,1,0,0
32.800000,-3.497337,1,0,1,0,0.000161,0,1,1,9456.504687,0.000000,0.010264,0.940525,4.191473,0,7.800000,23.476125,0.990475,0.990475,stable,-0.010531,-0.951057,0.400336,1,0.416209,1,1,0,0
32.900000,-1.360069,1,0,1,0,0.000166,0,1,1,9472.075353,0.000000,0.010264,0.500840,4.191473,0,7.900000,22.673638,0.990475,0.990475,stable,-0.086945,-0.587785,0.400336,1,0.412092,1,1,0,0
33,0.000000,1,0,1,0,0.000147,0,1,1,9545.783638,0.000000,0.010264,0.130150,4.191473,0,8,21.349568,0.990475,0.990475,stable,-0.130150,-0.000000,0.400336,1,0.406809,1,1,0,0
33.100000,-1.797363,1,0,1,0,0.000142,0,1,1,9476.584070,0.000000,0.010264,0.711427,4.132288,0,8.100000,22.673638,0.990475,0.990475,stable,-0.123642,0.587785,0.400336,1,0.400369,1,1,0,0
33.200000,-3.662800,1,0,1,0,0.000163,0,1,1,9626.570338,0.000000,0.010264,1.020965,4.132288,0,8.200000,21.349568,0.990475,0.990475,stable,-0.069908,0.951057,0.400336,1,0.392784,1,1,0,0
33.300000,-3.497345,1,0,1,0,0.000232,0,1,1,9545.317797,0.000000,0.010264,0.940529,4.132288,0,8.300000,20.171610,0.990475,0.990475,stable,0.010528,0.951057,0.400336,1,0.384069,1,1,0,0
33.400000,-1.360077,1,0,1,0,0.000191,0,1,1,9560.385439,0.000000,0.010264,0.500844,4.132288,0,8.400000,19.803683,0.990475,0.990475,stable,0.086942,0.587785,0.400336,1,0.374240,1,1,0,0
33.500000,0.000000,1,0,1,0,0.000144,0,1,1,9632.738809,0.000000,0.010264,0.130146,4.132288,0,8.500000,19.448938,0.990475,0.990475,stable,0.130146,0.000000,0.400336,1,0.363320,1,1,0,0
33.600000,-1.797357,1,0,1,0,0.000165,0,1,1,9564.302778,0.000000,0.010264,0.711424,4.074815,0,8.600000,19.803683,0.990475,0.990475,stable,0.123639,-0.587785,0.400336,1,0.351335,1,1,0,0
33.700000,-3.662795,1,0,1,0,0.000159,0,1,1,9711.810440,0.000000,0.010264,1.020962,4.074815,0,8.700000,19.448938,0.990475,0.990475,stable,0.069905,-0.951057,0.400336,1,0.338318,1,1,0,0
33.800000,-3.497339,1,0,1,0,0.000144,0,1,1,9631.503695,0.000000,0.010264,0.940526,4.074815,0,8.800000,5.272868,0.990475,0.990475,stable,-0.010530,-0.951057,0.400336,1,0.324303,1,1,0,0
33.900000,-1.360071,1,0,1,0,0.000141,0,1,1,9646.090641,0.000000,0.010264,0.500841,4.074815,0,8.900000,3.049863,0.990475,0.990475,stable,-0.086944,-0.587785,0.400336,1,0.309334,1,1,0,0
34,-0.000000,1,0,1,0,0.000163,0,1,1,9717.136183,0.000000,0.010264,0.130149,4.074815,0,9,2.985328,0.990475,0.990475,stable,-0.130149,0.000000,0.400336,1,0.293459,1,1,0,0
34.100000,-1.797361,1,0,1,0,0.000165,0,1,1,9649.448895,0.000000,0.010264,0.711427,4.018981,0,9.100000,3.049863,0.990475,0.990475,stable,-0.123642,0.587785,0.400336,1,0.276734,1,1,0,0
