t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
250.000,-0.059601,1.618000,0.100000,0.083378,-0.002971,-0.000000,-0.000000,0.700000,0.100000,-0.002971,0.000297,adaptive,0.100000,0.159791,0.002607,0.005443,-0.069528,1.216266,0.100000,-0.002836,0.000283,adaptive,0.100000,0.201822,-0.000549,-0.002397,-0.019069,1.183939,0.103107,0.001848,-0.000185,adaptive,0.100000,0.126340,0.001785,0.002150,0.019069,1.857879,0.100000,-0.000366,0.000037,adaptive,0.100000,0.178984,0.004008,-0.018779,0.069528,2.703024,0.105525,0.022786,-0.002241,adaptive
251.000,-0.203127,1.587098,0.293459,0.106899,0.001201,-0.010026,-0.040172,0.700000,0.100000,0.011227,-0.001115,adaptive,0.293459,0.215261,-0.003308,-0.007369,-0.047741,1.205428,0.101183,0.004061,-0.000405,adaptive,0.293459,0.254534,-0.001815,0.022491,0.006585,1.156711,0.102829,-0.024306,0.002415,adaptive,0.293459,0.165781,-0.001550,0.014516,0.035938,1.818026,0.100000,-0.016066,0.001598,adaptive,0.293459,0.228078,-0.000020,0.021164,0.076108,2.642693,0.105187,-0.021185,0.002105,adaptive
252.000,-0.333930,1.559221,0.406809,0.121821,0.003653,0.007892,-0.076412,0.700000,0.100000,-0.004239,0.001701,adaptive,0.406809,0.251600,-0.002841,0.025160,-0.019730,1.195446,0.100000,-0.028001,0.011447,adaptive,0.406809,0.285562,-0.003052,0.029069,0.031211,1.131827,0.103023,-0.032121,0.013173,adaptive,0.406809,0.189692,-0.004068,0.018107,0.050261,1.782509,0.100293,-0.022176,0.009026,adaptive,0.406809,0.259393,-0.009816,-0.017110,0.078099,2.589663,0.105394,0.007294,-0.002901,adaptive
253.000,-0.126192,1.537098,0.406809,0.121900,-0.004062,0.006090,-0.105172,0.700000,0.100000,-0.010152,0.004094,adaptive,0.406809,0.251286,-0.010613,-0.008589,0.010296,1.187958,0.101020,-0.002024,0.000811,adaptive,0.406809,0.289399,0.004555,-0.019895,0.051605,1.113080,0.102160,0.024451,-0.009590,adaptive,0.406809,0.190132,-0.001705,0.013145,0.061126,1.755382,0.100029,-0.014849,0.006010,adaptive,0.406809,0.259236,-0.009279,-0.011094,0.075654,2.549098,0.105796,0.001814,-0.000725,adaptive
254.000,-0.039992,1.522894,0.293459,0.106841,-0.000683,-0.010491,-0.123637,0.700000,0.100000,0.009807,-0.003892,adaptive,0.293459,0.216776,0.002381,0.004076,0.037921,1.182929,0.100000,-0.001695,0.000679,adaptive,0.293459,0.252149,0.000740,-0.010606,0.065118,1.100616,0.103328,0.011346,-0.004497,adaptive,0.293459,0.165379,-0.002602,-0.004220,0.067845,1.738308,0.100245,0.001618,-0.000646,adaptive,0.293459,0.225736,0.001401,0.001901,0.069153,2.523630,0.104034,-0.000500,0.000200,adaptive
255.000,-0.154160,1.518000,0.100000,0.083375,0.003212,0.001081,-0.130000,0.700000,0.100000,0.002131,-0.000851,adaptive,0.100000,0.159315,-0.005813,0.015790,0.059156,1.181252,0.100000,-0.021603,0.008789,adaptive,0.100000,0.201879,0.004075,-0.013906,0.069997,1.096492,0.103013,0.017981,-0.007089,adaptive,0.100000,0.126068,0.007298,-0.012647,0.069997,1.732283,0.100408,0.019945,-0.007852,adaptive,0.100000,0.177655,-0.012342,0.018086,0.059156,2.514803,0.104198,-0.030428,0.012463,adaptive
256.000,-0.071421,1.522894,0.001000,0.072381,-0.001062,0.006555,-0.123637,0.700000,0.100000,-0.007617,0.003065,adaptive,0.001000,0.134340,-0.001101,-0.010603,0.071007,1.182988,0.100434,0.009502,-0.003772,adaptive,0.001000,0.177681,-0.000245,-0.016396,0.065614,1.100827,0.102620,0.016151,-0.006378,adaptive,0.001000,0.108516,0.001987,0.000612,0.067450,1.738274,0.100000,0.001375,-0.000549,adaptive,0.001000,0.155311,-0.003199,0.005003,0.046357,2.523604,0.104177,-0.008202,0.003302,adaptive
257.000,-0.071178,1.537098,0.001000,0.072399,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.001128,adaptive,0.001000,0.134624,-0.000851,0.012043,0.071895,1.187986,0.100000,-0.012894,0.005210,adaptive,0.001000,0.177599,-0.001604,0.006398,0.052537,1.113029,0.102891,-0.008003,0.003222,adaptive,0.001000,0.108473,0.000525,0.009189,0.060366,1.755452,0.100000,-0.008664,0.003490,adaptive,0.001000,0.156309,0.001216,0.012510,0.031529,2.549151,0.105590,-0.011294,0.004558,adaptive
258.000,-0.055389,1.559221,0.001000,0.072419,0.002325,-0.003797,-0.076412,0.700000,0.100000,0.006122,-0.002437,adaptive,0.001000,0.134412,0.000597,-0.001346,0.061870,1.195760,0.100000,0.001943,-0.000776,adaptive,0.001000,0.177426,-0.000395,0.011306,0.032465,1.132181,0.101722,-0.011700,0.004724,adaptive,0.001000,0.108503,0.002461,-0.005628,0.049195,1.782579,0.100000,0.008089,-0.003215,adaptive,0.001000,0.155410,-0.000130,0.013473,0.015486,2.589718,0.107338,-0.013603,0.005500,adaptive
259.000,-0.068499,1.587098,0.001000,0.072367,0.000760,0.006967,-0.040172,0.700000,0.100000,-0.006206,0.002495,adaptive,0.001000,0.134368,-0.001160,0.012871,0.042584,1.205386,0.100345,-0.014032,0.005675,adaptive,0.001000,0.176466,-0.000896,-0.005285,0.008007,1.156545,0.104043,0.004389,-0.001749,adaptive,0.001000,0.108231,0.002315,-0.010033,0.034647,1.817788,0.100375,0.012347,-0.004890,adaptive,0.001000,0.155690,-0.001127,0.009077,-0.000963,2.642504,0.107174,-0.010204,0.004115,adaptive
260.000,-0.146545,1.618000,0.100000,0.083378,-0.002925,-0.000000,0.000000,0.700000,0.100000,-0.002925,0.001173,adaptive,0.100000,0.159990,-0.001223,0.016066,0.017040,1.216316,0.100466,-0.017289,0.007010,adaptive,0.100000,0.202253,0.004277,-0.017731,-0.017652,1.183999,0.102624,0.022007,-0.008649,adaptive,0.100000,0.126226,-0.000836,0.002531,0.017652,1.857805,0.100337,-0.003367,0.001351,adaptive,0.100000,0.178176,0.001696,-0.018936,-0.017040,2.702964,0.106954,0.020632,-0.008117,adaptive
261.000,-0.268619,1.648902,0.293459,0.106894,0.000906,-0.010291,0.040172,0.700000,0.100000,0.011197,-0.004439,adaptive,0.293459,0.215993,-0.001297,0.020402,-0.010859,1.227237,0.100864,-0.021699,0.008829,adaptive,0.293459,0.255060,0.000238,0.024175,-0.041157,1.211931,0.101278,-0.023937,0.009756,adaptive,0.293459,0.165719,0.001791,-0.013958,-0.000691,1.899079,0.100000,0.015750,-0.006221,adaptive,0.293459,0.227377,0.005933,-0.020290,-0.032020,2.765697,0.106460,0.026223,-0.010271,adaptive
262.000,-0.158084,1.676779,0.406809,0.121869,0.003978,0.006390,0.076412,0.700000,0.100000,-0.002412,0.000967,adaptive,0.406809,0.250008,-0.001241,0.013378,-0.036884,1.237002,0.101223,-0.014619,0.005916,adaptive,0.406809,0.285474,0.002719,0.024486,-0.059417,1.237299,0.100405,-0.021767,0.008857,adaptive,0.406809,0.190042,0.002084,-0.008400,-0.019180,1.937313,0.100000,0.010484,-0.004159,adaptive,0.406809,0.257288,0.004787,-0.010056,-0.045249,2.824222,0.104522,0.014843,-0.005867,adaptive
263.000,-0.230010,1.698902,0.406809,0.121839,-0.003452,0.008157,0.105172,0.700000,0.100000,-0.011609,0.004686,adaptive,0.406809,0.251323,-0.001879,0.020220,-0.057101,1.244716,0.100000,-0.022100,0.008994,adaptive,0.406809,0.289131,0.007742,-0.019747,-0.070002,1.257144,0.101348,0.027489,-0.010756,adaptive,0.406809,0.190495,-0.016427,0.000840,-0.036585,1.967676,0.100000,-0.017267,0.007002,adaptive,0.406809,0.257661,0.000367,0.024906,-0.056156,2.871444,0.106559,-0.024539,0.010006,adaptive
264.000,-0.106876,1.713106,0.293459,0.106876,-0.001655,-0.009680,0.123637,0.700000,0.100000,0.008025,-0.003189,adaptive,0.293459,0.215552,-0.001536,-0.014402,-0.068449,1.249605,0.100946,0.012866,-0.005094,adaptive,0.293459,0.255488,-0.000456,0.013381,-0.071462,1.270553,0.102508,-0.013836,0.005595,adaptive,0.293459,0.164477,-0.002530,-0.008027,-0.051718,1.988360,0.100000,0.005497,-0.002189,adaptive,0.293459,0.228282,0.002645,0.011942,-0.064262,2.903136,0.105648,-0.009296,0.003746,adaptive
265.000,-0.112507,1.718000,0.100000,0.083378,0.003253,-0.001081,0.130000,0.700000,0.100000,0.004334,-0.001728,adaptive,0.100000,0.160375,0.002493,-0.005605,-0.069188,1.251199,0.100000,0.008098,-0.003218,adaptive,0.100000,0.200925,-0.001708,-0.019734,-0.063515,1.274763,0.103703,0.018026,-0.007107,adaptive,0.100000,0.126580,-0.000283,-0.011194,-0.063515,1.995030,0.100000,0.010911,-0.004327,adaptive,0.100000,0.177687,0.001051,0.013706,-0.069188,2.913730,0.107390,-0.012655,0.005113,adaptive
266.000,-0.093960,1.713106,0.001000,0.072370,-0.000432,0.007106,0.123637,0.700000,0.100000,-0.007538,0.003033,adaptive,0.001000,0.134641,0.006049,0.009547,-0.059156,1.249564,0.100000,-0.003498,0.001403,adaptive,0.001000,0.177454,0.007543,-0.012349,-0.047096,1.270262,0.103237,0.019892,-0.007831,adaptive,0.001000,0.108410,0.004377,-0.009881,-0.071108,1.988080,0.100100,0.014258,-0.005639,adaptive,0.001000,0.155362,-0.007030,0.013641,-0.070665,2.902895,0.104467,-0.020671,0.008404,adaptive
267.000,-0.109637,1.698902,0.001000,0.072415,-0.002394,-0.003618,0.105172,0.700000,0.100000,0.001224,-0.000489,adaptive,0.001000,0.134717,0.009422,0.012387,-0.039800,1.244647,0.100000,-0.002965,0.001189,adaptive,0.001000,0.177690,0.002833,-0.016058,-0.024242,1.257211,0.102600,0.018891,-0.007443,adaptive,0.001000,0.108463,0.001217,0.004913,-0.073885,1.967929,0.100000,-0.003696,0.001483,adaptive,0.001000,0.156331,-0.001258,-0.016317,-0.068549,2.871659,0.106020,0.015060,-0.005952,adaptive
268.000,-0.047623,1.676779,0.001000,0.072409,0.002089,-0.004691,0.076412,0.700000,0.100000,0.006780,-0.002697,adaptive,0.001000,0.134498,0.001189,0.001488,-0.013966,1.236883,0.100009,-0.000299,0.000119,adaptive,0.001000,0.177692,0.001160,-0.001498,0.002154,1.236988,0.102577,0.002658,-0.001061,adaptive,0.001000,0.108426,-0.000835,0.007614,-0.071542,1.937072,0.100053,-0.008449,0.003402,adaptive,0.001000,0.156036,0.008210,-0.014737,-0.062834,2.824020,0.106827,0.022947,-0.009012,adaptive
269.000,-0.051293,1.648902,0.001000,0.072372,0.001005,0.006788,0.040172,0.700000,0.100000,-0.005783,0.002324,adaptive,0.001000,0.134386,0.003015,0.006783,0.014510,1.227070,0.100000,-0.003768,0.001512,adaptive,0.001000,0.177587,0.000599,-0.009191,0.028713,1.211567,0.103009,0.009790,-0.003885,adaptive,0.001000,0.108352,-0.000859,-0.010171,-0.064116,1.898948,0.100211,0.009312,-0.003697,adaptive,0.001000,0.155757,0.003476,-0.006469,-0.053666,2.765590,0.104706,0.009945,-0.003946,adaptive
270.000,-0.129099,1.618000,0.100000,0.083378,-0.002971,0.000000,0.000000,0.700000,0.100000,-0.002971,0.001191,adaptive,0.100000,0.160280,-0.001847,0.006571,0.041353,1.216394,0.100134,-0.008419,0.003390,adaptive,0.100000,0.201245,0.001458,-0.019711,0.051993,1.184083,0.101006,0.021169,-0.008325,adaptive,0.100000,0.126484,0.002856,-0.009356,-0.051993,1.857929,0.100000,0.012212,-0.004837,adaptive,0.100000,0.178041,0.002684,-0.016787,-0.041353,2.703064,0.104460,0.019471,-0.007668,adaptive
271.000,-0.186072,1.587098,0.293459,0.106908,0.001201,-0.010027,-0.040172,0.700000,0.100000,0.011228,-0.004451,adaptive,0.293459,0.215093,0.000623,-0.021332,0.062482,1.205564,0.101234,0.021955,-0.008629,adaptive,0.293459,0.255532,-0.001489,-0.000602,0.068929,1.156800,0.101535,-0.000888,0.000355,adaptive,0.293459,0.165896,0.002643,-0.014820,-0.035899,1.818013,0.100000,0.017463,-0.006888,adaptive,0.293459,0.227668,0.001289,0.020378,-0.026379,2.642683,0.104855,-0.019089,0.007751,adaptive
272.000,-0.237690,1.559221,0.406809,0.121828,0.003653,0.007892,-0.076412,0.700000,0.100000,-0.004239,0.001701,adaptive,0.406809,0.249722,-0.000111,0.024899,0.074603,1.195684,0.100000,-0.025010,0.010201,adaptive,0.406809,0.289440,-0.002056,-0.015783,0.077232,1.131976,0.101455,0.013728,-0.005431,adaptive,0.406809,0.190273,-0.001692,-0.016169,-0.016864,1.782504,0.100000,0.014476,-0.005724,adaptive,0.406809,0.259141,-0.001735,0.017906,-0.009395,2.589659,0.105085,-0.019641,0.007979,adaptive
273.000,-0.253807,1.537098,0.406809,0.121904,-0.004062,0.006090,-0.105172,0.700000,0.100000,-0.010152,0.004094,adaptive,0.406809,0.249427,-0.003870,0.016314,0.075704,1.188185,0.100000,-0.020184,0.008202,adaptive,0.406809,0.286311,0.006003,-0.023808,0.075687,1.112941,0.100470,0.029811,-0.011643,adaptive,0.406809,0.189420,-0.003073,0.013782,0.003837,1.755049,0.100423,-0.016854,0.006832,adaptive,0.406809,0.257351,-0.002525,-0.023585,0.008784,2.548841,0.106509,0.021061,-0.008283,adaptive
274.000,-0.147230,1.522894,0.293459,0.106851,-0.000683,-0.010492,-0.123637,0.700000,0.100000,0.009808,-0.003893,adaptive,0.293459,0.216849,0.018325,0.015976,0.065364,1.182922,0.100408,0.002349,-0.000938,adaptive,0.293459,0.252112,0.000381,-0.015561,0.064322,1.100699,0.103353,0.015942,-0.006296,adaptive,0.293459,0.165466,-0.001676,0.016542,0.024769,1.738138,0.100000,-0.018217,0.007392,adaptive,0.293459,0.226680,-0.004675,0.008413,0.027211,2.523500,0.106639,-0.013088,0.005290,adaptive
275.000,-0.083677,1.518000,0.100000,0.083375,0.003212,0.001081,-0.130000,0.700000,0.100000,0.002131,-0.000851,adaptive,0.100000,0.158125,0.008729,-0.012542,0.044842,1.181274,0.101578,0.021271,-0.008365,adaptive,0.100000,0.201589,0.011676,-0.012761,0.044423,1.096720,0.103206,0.024437,-0.009585,adaptive,0.100000,0.126274,0.002314,0.005007,0.044423,1.732466,0.100000,-0.002692,0.001079,adaptive,0.100000,0.178668,0.003198,-0.012485,0.044842,2.514941,0.104908,0.015684,-0.006195,adaptive
276.000,-0.069266,1.522894,0.001000,0.072383,-0.001062,0.006556,-0.123637,0.700000,0.100000,-0.007617,0.003065,adaptive,0.001000,0.134540,0.004379,-0.000896,0.016914,1.183000,0.100000,0.005275,-0.002101,adaptive,0.001000,0.177687,0.002394,-0.016483,0.018379,1.100787,0.102554,0.018878,-0.007438,adaptive,0.001000,0.108322,0.001351,-0.010782,0.061330,1.738134,0.100000,0.012133,-0.004806,adaptive,0.001000,0.155603,-0.001182,0.000539,0.060593,2.523497,0.107168,-0.001721,0.000689,adaptive
277.000,-0.094096,1.537098,0.001000,0.072400,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.001128,adaptive,0.001000,0.134239,-0.000108,0.004785,-0.014501,1.187942,0.100557,-0.004893,0.001965,adaptive,0.001000,0.176638,-0.001311,0.016862,-0.010594,1.113055,0.103913,-0.018173,0.007374,adaptive,0.001000,0.108509,-0.000221,0.010675,0.074168,1.755476,0.100000,-0.010897,0.004396,adaptive,0.001000,0.156288,-0.009920,0.012145,0.073399,2.549170,0.105575,-0.022066,0.008980,adaptive
278.000,-0.070350,1.559221,0.001000,0.072420,0.002325,-0.003797,-0.076412,0.700000,0.100000,0.006122,-0.002437,adaptive,0.001000,0.134667,0.000755,0.007089,-0.044891,1.195752,0.100000,-0.006334,0.002546,adaptive,0.001000,0.177667,0.002887,-0.018140,-0.038861,1.132190,0.102212,0.021028,-0.008271,adaptive,0.001000,0.108539,-0.003035,-0.006250,0.081864,1.782679,0.100000,0.003215,-0.001283,adaptive,0.001000,0.155935,-0.002021,-0.002435,0.082294,2.589795,0.104820,0.000413,-0.000165,adaptive
279.000,-0.131125,1.587098,0.001000,0.072370,0.000760,0.006967,-0.040172,0.700000,0.100000,-0.006207,0.002495,adaptive,0.001000,0.134572,-0.000766,0.012951,-0.069788,1.205394,0.100017,-0.013717,0.005547,adaptive,0.001000,0.176588,0.000533,-0.015976,-0.062811,1.156552,0.103975,0.016509,-0.006517,adaptive,0.001000,0.108538,-0.004156,0.010277,0.083689,1.817866,0.100000,-0.014433,0.005839,adaptive,0.001000,0.155988,-0.001191,0.015865,0.086482,2.642566,0.104944,-0.017056,0.006915,adaptive
280.000,-0.066371,1.618000,0.100000,0.083378,-0.002925,-0.000000,-0.000000,0.700000,0.100000,-0.002925,0.001173,adaptive,0.100000,0.160133,0.000740,-0.003888,-0.085414,1.216259,0.100000,0.004628,-0.001845,adaptive,0.100000,0.202073,-0.004682,0.003731,-0.079322,1.183871,0.102915,-0.008413,0.003388,adaptive,0.100000,0.126477,-0.002322,0.011420,0.079322,1.857738,0.100000,-0.013742,0.005557,adaptive,0.100000,0.178849,-0.008996,-0.016767,0.085414,2.702910,0.106409,0.007771,-0.003089,adaptive
281.000,-0.193652,1.648902,0.293459,0.106902,0.000906,-0.010291,0.040172,0.700000,0.100000,0.011198,-0.004439,adaptive,0.293459,0.215846,0.001631,-0.020618,-0.089237,1.227089,0.100000,0.022249,-0.008742,adaptive,0.293459,0.255538,-0.005166,0.006161,-0.086155,1.211658,0.102475,-0.011327,0.004571,adaptive,0.293459,0.165255,0.000347,-0.014185,0.068898,1.899122,0.100000,0.014532,-0.005745,adaptive,0.293459,0.226305,0.000630,0.021574,0.078848,2.765733,0.104315,-0.020944,0.008516,adaptive
282.000,-0.360716,1.676779,0.406809,0.121873,0.003978,0.006390,0.076412,0.700000,0.100000,-0.002412,0.000966,adaptive,0.406809,0.251828,0.001690,-0.024991,-0.080355,1.236817,0.100000,0.026682,-0.010447,adaptive,0.406809,0.289699,0.005302,-0.029065,-0.082254,1.236851,0.102012,0.034367,-0.013373,adaptive,0.406809,0.190503,-0.004461,0.018953,0.053013,1.936970,0.100000,-0.023414,0.009539,adaptive,0.406809,0.259423,0.001910,0.021064,0.066895,2.823935,0.105510,-0.019154,0.007778,adaptive
283.000,-0.307851,1.698902,0.406809,0.121845,-0.003452,0.008157,0.105172,0.700000,0.100000,-0.011609,0.001156,adaptive,0.406809,0.251238,-0.000567,0.025181,-0.059657,1.244797,0.100873,-0.025749,0.002558,adaptive,0.406809,0.287347,0.009270,-0.023440,-0.067892,1.257458,0.100766,0.032710,-0.003184,adaptive,0.406809,0.190463,-0.006388,-0.001334,0.032700,1.968140,0.100000,-0.005054,0.000504,adaptive,0.406809,0.256726,0.005381,-0.026712,0.050045,2.871838,0.104337,0.032093,-0.003126,adaptive
284.000,-0.134306,1.713106,0.293459,0.106885,-0.001655,-0.009680,0.123637,0.700000,0.100000,0.008025,-0.000799,adaptive,0.293459,0.215377,0.001205,-0.009055,-0.029737,1.249776,0.101017,0.010259,-0.001020,adaptive,0.293459,0.254250,0.003097,-0.020904,-0.044661,1.270618,0.100937,0.024002,-0.002358,adaptive,0.293459,0.165783,-0.001369,-0.013890,0.009368,1.988227,0.100000,0.012521,-0.001242,adaptive,0.293459,0.228135,0.001609,0.005601,0.029160,2.903022,0.106134,-0.003993,0.000399,adaptive
285.000,-0.083944,1.718000,0.100000,0.083378,0.003253,-0.001081,0.130000,0.700000,0.100000,0.004334,-0.000432,adaptive,0.100000,0.160401,0.004413,-0.012503,0.005442,1.251373,0.100000,0.016917,-0.001673,adaptive,0.100000,0.200526,-0.001644,0.015342,-0.015294,1.274965,0.100650,-0.016987,0.001689,adaptive,0.100000,0.126300,0.000311,-0.008524,-0.015294,1.995159,0.100000,0.008835,-0.000879,adaptive,0.100000,0.178852,0.002799,0.006303,0.005442,2.913842,0.105386,-0.003504,0.000350,adaptive
286.000,-0.107916,1.713106,0.001000,0.072373,-0.000432,0.007106,0.123637,0.700000,0.100000,-0.007538,0.000751,adaptive,0.001000,0.134663,0.006590,0.008411,0.041079,1.249602,0.100000,-0.001820,0.000182,adaptive,0.001000,0.176864,-0.004940,0.017077,0.016663,1.270265,0.101180,-0.022018,0.002188,adaptive,0.001000,0.108361,-0.002127,-0.004418,-0.039433,1.988017,0.100257,0.002291,-0.000229,adaptive,0.001000,0.156328,-0.000652,0.016038,-0.019632,2.902842,0.105981,-0.016689,0.001660,adaptive
287.000,-0.111341,1.698902,0.001000,0.072415,-0.002394,-0.003618,0.105172,0.700000,0.100000,0.001224,-0.000122,adaptive,0.001000,0.134710,0.011718,0.013445,0.072188,1.244699,0.100000,-0.001727,0.000173,adaptive,0.001000,0.176932,0.001776,-0.014324,0.047275,1.257299,0.101196,0.016100,-0.001593,adaptive,0.001000,0.108315,0.000590,-0.010428,-0.061176,1.967956,0.100000,0.011018,-0.001094,adaptive,0.001000,0.156331,-0.001604,0.014300,-0.044398,2.871682,0.106047,-0.015904,0.001582,adaptive
288.000,-0.131452,1.676779,0.001000,0.072410,0.002089,-0.004691,0.076412,0.700000,0.100000,0.006780,-0.000675,adaptive,0.001000,0.134619,0.003421,0.013191,0.094300,1.236816,0.100000,-0.009770,0.000973,adaptive,0.001000,0.176690,-0.000486,0.018196,0.072705,1.236862,0.103986,-0.018683,0.001857,adaptive,0.001000,0.108381,-0.000643,-0.008916,-0.078769,1.937011,0.100190,0.008273,-0.000823,adaptive,0.001000,0.155977,0.005157,0.016093,-0.067120,2.823969,0.106965,-0.010936,0.001089,adaptive
289.000,-0.122148,1.648902,0.001000,0.072375,0.001005,0.006788,0.040172,0.700000,0.100000,-0.005783,0.000577,adaptive,0.001000,0.134220,0.001114,-0.009685,0.104091,1.227028,0.100464,0.010799,-0.001073,adaptive,0.001000,0.176949,-0.001885,0.016360,0.089689,1.211628,0.103812,-0.018244,0.001814,adaptive,0.001000,0.108437,-0.004255,-0.010714,-0.090726,1.898926,0.100059,0.006459,-0.000644,adaptive,0.001000,0.155302,0.001116,0.016649,-0.086112,2.765571,0.107599,-0.015533,0.001545,adaptive
290.000,-0.133769,1.618000,0.100000,0.083378,-0.002971,-0.000000,-0.000000,0.700000,0.100000,-0.002971,0.000297,adaptive,0.100000,0.160153,0.001422,-0.016062,0.099872,1.216328,0.100292,0.017484,-0.001728,adaptive,0.100000,0.202248,-0.001806,0.014914,0.095955,1.183986,0.101940,-0.016720,0.001663,adaptive,0.100000,0.126591,-0.012866,-0.012548,-0.095955,1.857884,0.100000,-0.000317,0.000032,adaptive,0.100000,0.178591,0.001873,-0.014263,-0.099872,2.703028,0.104890,0.016137,-0.001597,adaptive
291.000,-0.109776,1.587098,0.293459,0.106915,0.001201,-0.010027,-0.040172,0.700000,0.100000,0.011229,-0.001115,adaptive,0.293459,0.216691,0.001978,-0.016558,0.081851,1.205669,0.100578,0.018536,-0.001830,adaptive,0.293459,0.252881,-0.000612,-0.017053,0.090514,1.156710,0.100436,0.016441,-0.001626,adaptive,0.293459,0.165781,-0.018767,-0.000733,-0.093856,1.817897,0.100000,-0.018033,0.001793,adaptive,0.293459,0.226657,0.002271,-0.003450,-0.107202,2.642590,0.104364,0.005720,-0.000570,adaptive
292.000,-0.238955,1.559221,0.406809,0.121834,0.003653,0.007893,-0.076412,0.700000,0.100000,-0.004239,0.000423,adaptive,0.406809,0.249138,0.001108,0.021737,0.052145,1.195755,0.100000,-0.020629,0.002050,adaptive,0.406809,0.288038,-0.001728,-0.018404,0.073806,1.132183,0.100928,0.016676,-0.001649,adaptive,0.406809,0.188527,-0.003721,-0.004267,-0.084391,1.782705,0.100000,0.000546,-0.000055,adaptive,0.406809,0.257569,0.003832,0.026013,-0.107321,2.589816,0.104424,-0.022182,0.002204,adaptive
293.000,-0.222161,1.537098,0.406809,0.121907,-0.004062,0.006091,-0.105172,0.700000,0.100000,-0.010153,0.001011,adaptive,0.406809,0.251215,0.004937,0.014491,0.014522,1.188039,0.100000,-0.009554,0.000952,adaptive,0.406809,0.289058,-0.001805,0.013054,0.047668,1.112853,0.101282,-0.014859,0.001478,adaptive,0.406809,0.189883,-0.002974,0.018936,-0.068101,1.755101,0.100247,-0.021910,0.002177,adaptive,0.406809,0.253101,0.011952,-0.025422,-0.099941,2.548881,0.107074,0.037374,-0.003617,adaptive
294.000,-0.196191,1.522894,0.293459,0.106861,-0.000683,-0.010493,-0.123637,0.700000,0.100000,0.009809,-0.000975,adaptive,0.293459,0.216733,-0.014885,-0.021403,-0.026085,1.182943,0.100680,0.006518,-0.000649,adaptive,0.293459,0.252848,0.001452,-0.023959,0.015130,1.100961,0.103247,0.025411,-0.002493,adaptive,0.293459,0.165113,0.002030,0.012001,-0.046089,1.738561,0.100000,-0.009972,0.000993,adaptive,0.293459,0.226946,0.007622,-0.001469,-0.085314,2.523822,0.104393,0.009091,-0.000904,adaptive
295.000,-0.043501,1.518000,0.100000,0.083375,0.003212,0.001081,-0.130000,0.700000,0.100000,0.002132,-0.000213,adaptive,0.100000,0.159805,-0.001924,0.001254,-0.064238,1.181348,0.100000,-0.003179,0.000317,adaptive,0.100000,0.202330,0.016331,0.002998,-0.019943,1.096542,0.102268,0.013333,-0.001322,adaptive,0.100000,0.126587,-0.009719,-0.001122,-0.019943,1.732166,0.100000,-0.008597,0.000857,adaptive,0.100000,0.177011,0.010437,-0.016637,-0.064238,2.514714,0.107428,0.027074,-0.002651,adaptive
296.000,-0.069986,1.522894,0.001000,0.072385,-0.001062,0.006556,-0.123637,0.700000,0.100000,-0.007618,0.000759,adaptive,0.001000,0.134717,-0.003579,0.010919,-0.094723,1.182991,0.100000,-0.014498,0.001442,adaptive,0.001000,0.177585,0.004317,-0.016101,-0.053306,1.100800,0.102906,0.020418,-0.002013,adaptive,0.001000,0.108509,-0.003272,-0.001783,0.008372,1.738260,0.100000,-0.001489,0.000149,adaptive,0.001000,0.155900,0.005014,-0.002298,-0.038022,2.523593,0.104674,0.007312,-0.000728,adaptive
297.000,-0.058726,1.537098,0.001000,0.072402,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.000282,adaptive,0.001000,0.134705,0.000047,-0.012307,-0.113268,1.187996,0.100000,0.012354,-0.001226,adaptive,0.001000,0.177602,0.001124,-0.006751,-0.080854,1.113041,0.102894,0.007875,-0.000784,adaptive,0.001000,0.108531,-0.001853,0.008498,0.036661,1.755391,0.100000,-0.010351,0.001031,adaptive,0.001000,0.155924,-0.003356,0.008261,-0.008402,2.549104,0.106887,-0.011617,0.001157,adaptive
298.000,-0.109286,1.559221,0.001000,0.072420,0.002325,-0.003797,-0.076412,0.700000,0.100000,0.006122,-0.000610,adaptive,0.001000,0.134625,-0.001689,0.012911,-0.117138,1.195686,0.100000,-0.014600,0.001452,adaptive,0.001000,0.177254,-0.000944,0.011727,-0.099122,1.132233,0.103449,-0.012671,0.001261,adaptive,0.001000,0.108443,0.002336,0.010678,0.062673,1.782778,0.100000,-0.008342,0.000831,adaptive,0.001000,0.155992,0.001203,-0.015948,0.022572,2.589873,0.104871,0.017151,-0.001695,adaptive
