t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t)
26.500000,-0.000000,0.880554,-0.000000,0.000002,0,0.000020,0.650301,0.000001,1.368921,0.000115,0.691595,0.000133,1.564325,0.139750,1.500000,590.910505,1,transitoire,0.000082,-0.000001,1
26.600000,-0.000000,0.868472,0.000000,0.000001,0,0.000020,0.674629,0.000000,1.367475,0.000114,0.691739,0.000126,1.561954,0.156272,1.600000,598.301914,1,transitoire,0.000078,-0.000000,1
26.700000,-0.000000,0.869010,0.000000,0.000001,0,0.000020,0.708466,0.000000,1.363293,0.000114,0.716993,0.000120,1.561954,0.243277,1.700000,605.880577,1,transitoire,0.000074,-0.000000,1
26.800000,-0.000000,0.882722,0.000000,0.000000,0,0.000019,0.746380,0.000000,1.356829,0.000113,0.820762,0.000114,1.561954,0.338373,1.800000,607.053186,1,transitoire,0.000071,-0.000000,1
26.900000,-0.000000,0.904370,0.000000,0.000000,0,0.000020,0.789032,0.000000,1.348769,0.000113,0.851777,0.000108,1.561954,0.379140,1.900000,608.230343,1,transitoire,0.000067,-0.000000,1
27,-0.000000,0.926469,0.000000,0.000000,0,0.000021,0.837486,0.000000,1.339942,0.000113,0.717191,0.000102,1.561954,0.426513,2,642.259881,1,transitoire,0.000064,-0.000000,1
27.100000,-0.000000,0.943205,0.000000,0.000000,0,0.000021,0.893325,0.000000,1.331227,0.000112,0.683338,0.000097,1.559534,0.484539,2.100000,680.322883,1,transitoire,0.000060,-0.000000,1
27.200000,-0.000000,0.952136,0.000000,0.000000,0,0.000019,0.958773,0.000000,1.323459,0.000112,0.683453,0.000092,1.559534,0.558393,2.200000,714.193480,1,transitoire,0.000057,-0.000000,1
27.300000,0.000000,0.953688,0.000000,0.000000,0,0.000018,1.036841,0.000000,1.317356,0.000111,0.736291,0.000088,1.559534,0.654476,2.300000,751.613349,1,transitoire,0.000055,0.000000,1
27.400000,0.000000,0.949772,0.000000,0.000000,0,0.000019,1.131539,0.000000,1.313467,0.000111,0.807440,0.000083,1.559534,0.780683,2.400000,784.986061,1,transitoire,0.000052,0.000000,1
27.500000,0.000000,0.942661,-0.000000,0.000000,0,0.000018,1.248185,0.000000,1.312132,0.000110,0.695180,0.000079,1.559534,0.946985,2.500000,821.460068,1,transitoire,0.000049,0.000000,1
27.600000,0.000000,0.934548,-0.000000,0.000000,0,0.000019,1.399481,0.000000,1.313467,0.000110,0.596880,0.000075,1.557190,1.166461,2.600000,861.021382,1,transitoire,0.000047,0.000000,1
27.700000,0.000000,0.927558,-0.000000,0.000000,0,0.000019,1.594542,0.000000,1.317356,0.000110,0.595873,0.000071,1.557190,1.512960,2.700000,904.586022,1,transitoire,0.000044,0.000000,1
27.800000,0.000000,0.923592,-0.000000,0.000000,0,0.000018,1.840188,0.000000,1.323459,0.000109,0.595794,0.000068,1.560159,1.950605,2.800000,920.977848,1,transitoire,0.000042,0.000000,1
27.900000,-0.000000,0.923588,-0.000000,0.000000,0,0.000018,2.154735,0.000000,1.331227,0.000109,0.597676,0.000064,1.567505,2.456466,2.900000,937.974704,1,transitoire,0.000040,-0.000000,1
28,-0.000000,0.926469,-0.000000,0.000000,0,0.000020,2.565824,0.000000,1.339942,0.000109,0.634065,0.000061,1.580333,3.145469,3,946.048921,1,transitoire,0.000038,-0.000000,1
28.100000,-0.000000,0.928852,0.000000,0.000000,0,0.000019,3.116343,0.000000,1.348769,0.000108,0.722512,0.000058,1.597623,4.110890,3.100000,954.263353,1,transitoire,0.000036,-0.000000,1
28.200000,-0.000000,0.926365,0.000000,0.000000,0,0.000018,3.875052,0.000000,1.356829,0.000108,0.822562,0.000055,1.627054,5.505187,3.200000,970.936725,1,transitoire,0.000034,-0.000000,1
28.300000,-0.000000,0.916137,0.000000,0.000000,0,0.000018,4.956588,0.000000,1.363293,0.000107,0.896972,0.000053,1.669785,7.587090,3.300000,988.203110,1,transitoire,0.000033,-0.000000,1
28.400000,-0.000000,0.899078,0.000000,0.000000,0,0.000019,6.561174,0.000000,1.367475,0.000107,0.908230,0.000050,1.731299,10.815360,3.400000,1004.714689,1,transitoire,0.000031,-0.000000,1
28.500000,0.000000,0.880554,0.000000,0.000000,0,0.000019,9.058408,0.000000,1.368921,0.000107,0.808761,0.000047,1.820855,16.045856,3.500000,1021.787418,1,transitoire,0.000029,0.000000,1
28.600000,0.000000,0.868472,0.000000,0.000000,0,0.000019,13.182836,0.000000,1.367475,0.000106,0.766581,0.000045,1.945640,24.972349,3.600000,1029.398213,1,transitoire,0.000028,0.000000,1
28.700000,0.000000,0.869010,-0.000000,0.000000,0,0.000020,20.488634,0.000000,1.363293,0.000106,0.766801,0.000043,2.147752,41.244271,3.700000,1037.123238,1,transitoire,0.000027,0.000000,1
28.800000,0.000000,0.882722,-0.000000,0.000000,0,0.000018,34.617504,0.000000,1.356829,0.000106,0.778895,0.000041,2.475818,73.057984,3.800000,1046.669254,1,transitoire,0.000025,0.000000,1
28.900000,0.000000,0.904370,-0.000000,0.000000,0,0.000018,65.188769,0.000000,1.348769,0.000105,0.904971,0.000039,3.047306,141.288704,3.900000,1056.392631,1,transitoire,0.000024,0.000000,1
29,0.000000,0.926469,-0.000000,0.000000,0,0.000018,141.514256,0.000000,1.339942,0.000105,0.963889,0.000037,4.145803,305.712645,4,1077.257207,1,transitoire,0.000023,0.000000,1
29.100000,0.000000,0.943205,-0.000000,0.000000,0,0.000018,370.822535,0.000000,1.331227,0.000104,0.835288,0.000035,6.474082,763.254871,4.100000,1098.962573,1,transitoire,0.000022,0.000000,1
29.200000,0.000000,0.952136,-0.000000,0.000000,0,0.000018,1249.751284,0.000000,1.323459,0.000104,0.757018,0.000033,12.734144,2293.082791,4.200000,1162.464694,1,transitoire,0.000021,0.000000,1
29.300000,0.000000,0.953688,-0.000000,0.000000,0,0.000019,5920.854408,0.000000,1.317356,0.000104,0.756335,0.000031,33.891257,8789.287485,4.300000,1233.755658,1,transitoire,0.000020,0.000000,1
29.400000,-0.000000,0.949772,-0.000000,0.000000,0,0.000020,44791.053443,0.000000,1.313467,0.000103,0.865926,0.000030,134.219605,46711.031248,4.400000,1409.344313,1,transitoire,0.000019,-0.000000,1
29.500000,-0.000000,0.942661,-0.000000,0.000000,0,0.000020,652755.321364,0.000000,1.312132,0.000103,0.946314,0.000028,893.364881,388701.990348,4.500000,1643.206142,1,transitoire,0.000018,-0.000000,1
29.600000,-0.000000,0.934548,0.000000,0.000000,0,0.000020,24364224.555062,0.000000,1.313467,0.000103,0.972635,0.000027,11757.730823,6079642.679206,4.600000,1761.835777,1,transitoire,0.000017,-0.000000,1
29.700000,-0.000000,0.927558,0.000000,0.000000,0,0.000019,3640421357.461918,0.000000,1.317356,0.000102,0.982643,0.000026,417828.115203,237114692.336983,4.700000,1898.926921,1,transitoire,0.000016,-0.000000,1
29.800000,-0.000000,0.923592,0.000000,0.000000,0,0.000020,4503694926328.487305,0.000000,1.323459,0.000102,0.943590,0.000024,61091517.381204,36160571329.068550,4.800000,2084.291998,1,transitoire,0.000015,-0.000000,1
29.900000,-0.000000,0.923588,0.000000,0.000000,0,0.000019,158658412220739232,0.000000,1.331227,0.000102,0.689311,0.000023,75122673622.830902,45000545049710.250000,4.900000,2309.760924,1,transitoire,0.000014,-0.000000,1
30,0.000000,0.926469,0.000000,0.000000,0,0.000020,1453883779692644676927488,0.000000,1.339942,0.000101,0.689049,0.000022,2644381993019277,1586539085258128896,5,2315.144956,1,transitoire,0.000014,0.000000,1
30.100000,0.000000,0.928852,0.000000,0.000000,0,0.000021,236489651433498350925789866628218880,0.000000,1.348769,0.000101,0.692313,0.000021,23834162923861708898304,14538836210342324066058240,5.100000,2320.554148,1,transitoire,0.000013,0.000000,1
30.200000,0.000000,0.926365,-0.000000,0,0,0.000020,4249951596149203008091631972389910923272951141006049280,0.000000,1.356829,0.000101,0.811641,0.000020,3876879531720528869441285323227136,2364896514320444449661787451242315776,5.200000,2323.122029,1,transitoire,0.000012,0.000000,1
30.300000,0.000000,0.916137,-0.000000,0,0,0.000020,4331389291100998129314477011550247576579423937070891465350575110854495540654451504017571840,0.000000,1.363293,0.000100,0.893531,0.000019,69671337641790210981179023127191149857000276587708416,42499515961492030080916319723899109232729511410060492800,5.300000,2325.695600,1,transitoire,0.000012,0.000000,1
30.400000,0,0.899078,-0.000000,0,0,0.000020,0.008396,0,1.367475,0.000100,0.935354,0.000018,71006381821327832392542033702842322293769242434216201636947471077552523218577233532682240,43313892911009979483893375782436922272497598609960354446162240707911142290019764916533067776,5.400000,2511.267148,1,chronique,0.000011,0,1
30.500000,0,0.880554,-0.000000,0,0,0.000026,0.002901,0,1.368921,0.000100,0.957977,0.000017,71006381821327832392542033702842322293769242434216201636947471077552523218577233532682240,-43313892911009979483893375782436922272497598609960354446162240707911142290019764916533067776,5.500000,2729.020756,1,chronique,0.000011,0,1
30.600000,0,0.868472,0,0,0,0.000019,0.002905,0,1.367475,0.000099,0.971143,0.000016,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,-0.054944,5.600000,2763.768621,1,chronique,0.000010,0,1
30.700000,0,0.869010,0,0,0,0.000018,0.008423,0,1.363293,0.000099,0.955472,0.000015,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.000033,5.700000,2799.412768,1,chronique,0.000010,0,1
30.800000,0,0.882722,0,0,0,0.000018,0.013086,0,1.356829,0.000099,0.696600,0.000015,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.055185,5.800000,2813.877946,1,chronique,0.000009,0,1
30.900000,0,0.904370,0,0,0,0.000020,0.016422,0,1.348769,0.000098,0.793888,0.000014,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.046627,5.900000,2828.493390,1,chronique,0.000009,0,1
31,0,0.926469,0,0,0,0.000019,0.018110,0,1.339942,0.000098,0.876054,0.000013,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.033362,6,2847.335541,1,chronique,0.000008,0,1
31.100000,0,0.943205,0,0,0,0.000019,0.018006,0,1.331227,0.000098,0.931027,0.000012,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,0.016880,6.100000,2866.430412,1,chronique,0.000008,0,1
31.200000,0,0.952136,0,0,0,0.000019,0.016151,0,1.323459,0.000097,0.953218,0.000012,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,-0.001037,6.200000,2995.930788,1,chronique,0.000007,0,1
31.300000,0,0.953688,0,0,0,0.000019,0.012751,0,1.317356,0.000097,0.881904,0.000011,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,-0.018555,6.300000,3137.686025,1,chronique,0.000007,0,1
31.400000,0,0.949772,0,0,0,0.000019,0.008153,0,1.313467,0.000097,0.751878,0.000011,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,-0.033997,6.400000,3405.004656,1,stable,0.000007,0,1
31.500000,0,0.942661,0,0,0,0.000022,0.002802,0,1.312132,0.000096,0.850489,0.000010,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,-0.045983,6.500000,3722.114301,1,stable,0.000006,0,1
31.600000,0,0.934548,0,0,0,0.000019,0.002798,0,1.313467,0.000096,0.889693,0.000010,67677957673453095770538703305472618384053499016732679146102736107101492822725804750274560,-0.053513,6.600000,4260.093431,1,stable,0.000006,0,1
31.700000,0,0.927558,0,0,0,0.000019,0.008127,0,1.317356,0.000096,0.910727,0.000009,67677957673453095770538703305472618384053499016732679146102736107101492822725804750274560,-0.000031,6.700000,4979.862296,1,stable,0.000006,0,1
31.800000,0,0.923592,0,0,0,0.000021,0.012688,0,1.323459,0.000096,0.926937,0.000009,67677957673453095770538703305472618384053499016732679146102736107101492822725804750274560,0.053284,6.800000,5367.722515,1,stable,0.000005,0,1
31.900000,0,0.923588,0,0,0,0.000019,0.016050,0,1.331227,0.000095,0.943597,0.000008,67677957673453095770538703305472618384053499016732679146102736107101492822725804750274560,0.045610,6.900000,5821.103414,1,stable,0.000005,0,1
32,0,0.926469,0,0,0,0.000020,0.017881,0,1.339942,0.000095,0.961835,0.000008,67677957673453095770538703305472618384053499016732679146102736107101492822725804750274560,0.033618,7,5890.302024,1,stable,0.000005,0,1
32.100000,0,0.928852,0,0,0,0.000019,0.017983,0,1.348769,0.000095,0.964807,0.000007,66636758324630744800153959632180620152415754706736215349969209399285059078637595551334400,0.018313,7.100000,5961.165630,1,stable,0.000005,0,1
32.200000,0,0.926365,0,0,0,0.000019,0.016318,0,1.356829,0.000094,0.825487,0.000007,66636758324630744800153959632180620152415754706736215349969209399285059078637595551334400,0.001025,7.200000,6112.403232,1,stable,0.000004,0,1
32.300000,0,0.916137,0,0,0,0.000019,0.013020,0,1.363293,0.000094,0.819899,0.000007,66636758324630744800153959632180620152415754706736215349969209399285059078637595551334400,-0.016654,7.300000,6271.514534,1,stable,0.000004,0,1
32.400000,0,0.899078,0,0,0,0.000019,0.008396,0,1.367475,0.000094,0.899038,0.000006,66636758324630744800153959632180620152415754706736215349969209399285059078637595551334400,-0.032982,7.400000,6594.238018,1,stable,0.000004,0,1
32.500000,0,0.880554,0,0,0,0.000019,0.002901,0,1.368921,0.000093,0.935427,0.000006,66636758324630744800153959632180620152415754706736215349969209399285059078637595551334400,-0.046241,7.500000,6951.977170,1,stable,0.000004,0,1
32.600000,0,0.868472,0,0,0,0.000019,0.002905,0,1.367475,0.000093,0.958215,0.000006,65627110471227250808451099369128586008648850232899019150707732742470386209696057791610880,-0.054944,7.600000,7428.138368,1,stable,0.000004,0,1
32.700000,0,0.869010,0,0,0,0.000019,0.008423,0,1.363293,0.000093,0.974999,0.000005,65627110471227250808451099369128586008648850232899019150707732742470386209696057791610880,0.000033,7.700000,7974.323015,1,stable,0.000003,0,1
32.800000,0,0.882722,0,0,0,0.000021,0.013086,0,1.356829,0.000093,0.983163,0.000005,65627110471227250808451099369128586008648850232899019150707732742470386209696057791610880,0.055185,7.800000,8272.784680,1,stable,0.000003,0,1
32.900000,0,0.904370,0,0,0,0.000019,0.016422,0,1.348769,0.000092,0.874404,0.000005,65627110471227250808451099369128586008648850232899019150707732742470386209696057791610880,0.046627,7.900000,8594.456605,1,stable,0.000003,0,1
33,0,0.926469,0,0,0,0.000019,0.018110,0,1.339942,0.000092,0.948868,0.000005,65627110471227250808451099369128586008648850232899019150707732742470386209696057791610880,0.033362,8,8626.085125,1,stable,0.000003,0,1
33.100000,0,0.943205,0,0,0,0.000019,0.018006,0,1.331227,0.000092,0.973895,0.000004,64647601359716395685872283637033772635398270112556580359508907999823738730170014674976768,0.016880,8.100000,8657.947298,1,stable,0.000003,0,1
33.200000,0,0.952136,0,0,0,0.000019,0.016151,0,1.323459,0.000092,0.981887,0.000004,64647601359716395685872283637033772635398270112556580359508907999823738730170014674976768,-0.001037,8.200000,9039.745414,1,stable,0.000003,0,1
33.300000,0,0.953688,0,0,0,0.000019,0.012751,0,1.317356,0.000091,0.985338,0.000004,64647601359716395685872283637033772635398270112556580359508907999823738730170014674976768,-0.018555,8.300000,9456.770010,1,stable,0.000003,0,1
33.400000,0,0.949772,0,0,0,0.000019,0.008153,0,1.313467,0.000091,0.983320,0.000004,64647601359716395685872283637033772635398270112556580359508907999823738730170014674976768,-0.033997,8.400000,9725.930133,1,stable,0.000002,0,1
33.500000,0,0.942661,0,0,0,0.000019,0.002802,0,1.312132,0.000091,0.977993,0.000004,64647601359716395685872283637033772635398270112556580359508907999823738730170014674976768,-0.045983,8.500000,10010.860881,1,stable,0.000002,0,1
33.600000,0,0.934548,0,0,0,0.000020,0.002798,0,1.313467,0.000090,0.984630,0.000003,63696901339720554073553359239468517694930349218878697257569081039647680316518587839807488,-0.053513,8.600000,10316.929404,1,stable,0.000002,0,1
33.700000,0,0.927558,0,0,0,0.000020,0.008127,0,1.317356,0.000090,0.985610,0.000003,63696901339720554073553359239468517694930349218878697257569081039647680316518587839807488,-0.000031,8.700000,10642.303429,1,stable,0.000002,0,1
33.800000,0,0.923592,0,0,0,0.000021,0.012688,0,1.323459,0.000090,0.985925,0.000003,63696901339720554073553359239468517694930349218878697257569081039647680316518587839807488,0.053284,8.800000,11790.629797,1,stable,0.000002,0,1
33.900000,0,0.923588,0,0,0,0.000020,0.016050,0,1.331227,0.000090,0.986041,0.000003,63696901339720554073553359239468517694930349218878697257569081039647680316518587839807488,0.045610,8.900000,13216.743534,1,stable,0.000002,0,1
34,0,0.926469,0,0,0,0.000022,0.017881,0,1.339942,0.000089,0.986084,0.000003,63696901339720554073553359239468517694930349218878697257569081039647680316518587839807488,0.033618,9,14025.195230,1,stable,0.000002,0,1
34.100000,0,0.928852,0,0,0,0.000021,0.017983,0,1.348769,0.000089,0.986099,0.000003,62773757842043452993151676457882888501113681022623544998977038926073340947972434740379648,0.018313,9.100000,14938.994890,1,stable,0.000002,0,1
34.200000,0,0.926365,0,0,0,0.000021,0.016318,0,1.356829,0.000089,0.986102,0.000003,62773757842043452993151676457882888501113681022623544998977038926073340947972434740379648,0.001025,9.200000,15172.477549,1,stable,0.000002,0,1
34.300000,0,0.916137,0,0,0,0.000021,0.013020,0,1.363293,0.000089,0.986103,0.000002,62773757842043452993151676457882888501113681022623544998977038926073340947972434740379648,-0.016654,9.300000,15413.374320,1,stable,0.000002,0,1
34.400000,0,0.899078,0,0,0,0.000021,0.008396,0,1.367475,0.000088,0.986103,0.000002,62773757842043452993151676457882888501113681022623544998977038926073340947972434740379648,-0.032982,9.400000,15713.881825,1,stable,0.000001,0,1
34.500000,0,0.880554,0,0,0,0.000019,0.002901,0,1.368921,0.000088,0.986103,0.000002,62773757842043452993151676457882888501113681022623544998977038926073340947972434740379648,-0.046241,9.500000,16026.340041,1,stable,0.000001,0,1
34.600000,0,0.868472,0,0,0,0.000021,0.002905,0,1.367475,0.000088,0.986103,0.000002,61876989872871399828095883275421445855937483966248717130740905154356841298942220008685568,-0.054944,9.600000,16484.141386,1,stable,0.000001,0,1
34.700000,0,0.869010,0,0,0,0.000019,0.008423,0,1.363293,0.000088,0.986103,0.000002,61876989872871399828095883275421445855937483966248717130740905154356841298942220008685568,0.000033,9.700000,16968.866526,1,stable,0.000001,0,1
34.800000,0,0.882722,0,0,0,0.000019,0.013086,0,1.356829,0.000087,0.986103,0.000002,61876989872871399828095883275421445855937483966248717130740905154356841298942220008685568,0.055185,9.800000,17299.620713,1,stable,0.000001,0,1
34.900000,0,0.904370,0,0,0,0.000019,0.016422,0,1.348769,0.000087,0.986103,0.000002,61876989872871399828095883275421445855937483966248717130740905154356841298942220008685568,0.046627,9.900000,17643.525230,1,stable,0.000001,0,1
35,0,0.926469,0,0,0,0.000019,0.018110,0,1.339942,0.000087,0.986103,0.000002,61876989872871399828095883275421445855937483966248717130740905154356841298942220008685568,0.033362,10,18085.421185,1,stable,0.000001,0,1
35.100000,0,0.943205,0,0,0,0.000019,0.018006,0,1.331227,0.000087,0.986103,0.000002,61005482973253493285966945420382926782839068908391274869035792934047296526170132767047680,0.016880,10.100000,18550.021040,1,stable,0.000001,0,1
35.200000,0,0.952136,0,0,0,0.000019,0.016151,0,1.323459,0.000086,0,0.000002,61005482973253493285966945420382926782839068908391274869035792934047296526170132767047680,-0.001037,10.200000,18789.585296,1,stable,0.000001,0,1
35.300000,0,0.953688,0,0,0,0.000019,0.012751,0,1.317356,0.000086,0,0.000001,61005482973253493285966945420382926782839068908391274869035792934047296526170132767047680,-0.018555,10.300000,19035.418213,1,stable,0.000001,0,1
35.400000,0,0.949772,0,0,0,0.000019,0.008153,0,1.313467,0.000086,0,0.000001,61005482973253493285966945420382926782839068908391274869035792934047296526170132767047680,-0.033997,10.400000,20808.113279,1,stable,0.000001,0,1
35.500000,0,0.942661,0,0,0,0.000019,0.002802,0,1.312132,0.000086,0,0.000001,61005482973253493285966945420382926782839068908391274869035792934047296526170132767047680,-0.045983,10.500000,22944.881586,1,stable,0.000001,0,1
35.600000,0,0.934548,0,0,0,0.000019,0.002798,0,1.313467,0.000085,0,0.000001,60158184598624974018256625160420105230269776903762381463202432095201326953534048666910720,-0.053513,10.600000,23061.133439,1,stable,0.000001,0,1
35.700000,0,0.927558,0,0,0,0.000019,0.008127,0,1.317356,0.000085,0,0.000001,60158184598624974018256625160420105230269776903762381463202432095201326953534048666910720,-0.000031,10.700000,23178.569288,1,stable,0.000001,0,1
35.800000,0,0.923592,0,0,0,0.000019,0.012688,0,1.323459,0.000085,0,0.000001,60158184598624974018256625160420105230269776903762381463202432095201326953534048666910720,0.053284,10.800000,23345.068801,1,stable,0.000001,0,1
35.900000,0,0.923588,0,0,0,0.000019,0.016050,0,1.331227,0.000085,0,0.000001,60158184598624974018256625160420105230269776903762381463202432095201326953534048666910720,0.045610,10.900000,23513.977665,1,stable,0.000001,0,1
36,0,0.926469,0,0,0,0.000022,0.017881,0,1.339942,0.000084,0,0.000001,60158184598624974018256625160420105230269776903762381463202432095201326953534048666910720,0.033618,11,25015.942894,1,stable,0.000001,0,1
36.100000,0,0.928852,0,0,0,0.000021,0.017983,0,1.348769,0.000084,0,0.000001,59334099878095863526553830727044690934903478060809981401663184566059037237409986805497856,0.018313,11.100000,26722.877981,1,stable,0.000001,0,1
36.200000,0,0.926365,0,0,0,0.000021,0.016318,0,1.356829,0.000084,0,0.000001,59334099878095863526553830727044690934903478060809981401663184566059037237409986805497856,0.001025,11.200000,28416.088110,1,stable,0.000001,0,1
36.300000,0,0.916137,0,0,0,0.000021,0.013020,0,1.363293,0.000084,0,0.000001,59334099878095863526553830727044690934903478060809981401663184566059037237409986805497856,-0.016654,11.300000,30338.383224,1,stable,0.000001,0,1
36.400000,0,0.899078,0,0,0,0.000022,0.008396,0,1.367475,0.000083,0,0.000001,59334099878095863526553830727044690934903478060809981401663184566059037237409986805497856,-0.032982,11.400000,30999.691671,1,stable,0.000001,0,1
36.500000,0,0.880554,0,0,0,0.000021,0.002901,0,1.368921,0.000083,0,0.000001,59334099878095863526553830727044690934903478060809981401663184566059037237409986805497856,-0.046241,11.500000,31690.472623,1,stable,0.000000,0,1
36.600000,0,0.868472,0,0,0,0.000020,0.002905,0,1.367475,0.000083,0,0.000001,58532287717581052936389584299244973332212484431360399541250101159192169811644693904097280,-0.054944,11.600000,35813.690648,1,stable,0.000000,0,1
36.700000,0,0.869010,0,0,0,0.000020,0.008423,0,1.363293,0.000083,0,0.000001,58532287717581052936389584299244973332212484431360399541250101159192169811644693904097280,0.000033,11.700000,41170.323254,1,stable,0.000000,0,1
36.800000,0,0.882722,0,0,0,0.000020,0.013086,0,1.356829,0.000083,0,0.000001,58532287717581052936389584299244973332212484431360399541250101159192169811644693904097280,0.055185,11.800000,44011.207762,1,stable,0.000000,0,1
36.900000,0,0.904370,0,0,0,0.000021,0.016422,0,1.348769,0.000082,0,0.000001,58532287717581052936389584299244973332212484431360399541250101159192169811644693904097280,0.046627,11.900000,47273.211131,1,stable,0.000000,0,1
37,0,0.926469,0,0,0,0.000020,0.018110,0,1.339942,0.000082,0,0.000001,58532287717581052936389584299244973332212484431360399541250101159192169811644693904097280,0.033362,12,49210.905823,1,stable,0.000000,0,1
37.100000,0,0.943205,0,0,0,0.000021,0.018006,0,1.331227,0.000082,0,0.000001,57751857214679976471004011976710764687696986421946698866661452311888440372677647754330112,0.016880,12.100000,51314.239334,1,stable,0.000000,0,1
37.200000,0,0.952136,0,0,0,0.000020,0.016151,0,1.323459,0.000082,0,0.000001,57751857214679976471004011976710764687696986421946698866661452311888440372677647754330112,-0.001037,12.200000,51587.684027,1,stable,0.000000,0,1
37.300000,0,0.953688,0,0,0,0.000021,0.012751,0,1.317356,0.000081,0,0.000001,57751857214679976471004011976710764687696986421946698866661452311888440372677647754330112,-0.018555,12.300000,51864.058612,1,stable,0.000000,0,1
37.400000,0,0.949772,0,0,0,0.000021,0.008153,0,1.313467,0.000081,0,0.000000,57751857214679976471004011976710764687696986421946698866661452311888440372677647754330112,-0.033997,12.400000,52322.613147,1,stable,0.000000,0,1
37.500000,0,0.942661,0,0,0,0.000020,0.002802,0,1.312132,0.000081,0,0.000000,57751857214679976471004011976710764687696986421946698866661452311888440372677647754330112,-0.045983,12.500000,52789.348607,1,stable,0.000000,0,1
37.600000,0,0.934548,0,0,0,0.000020,0.002798,0,1.313467,0.000081,0,0.000000,56991964356592081764778106854114413112864525956986581908813186327423756980151962711359488,-0.053513,12.600000,58197.460320,1,stable,0.000000,0,1
37.700000,0,0.927558,0,0,0,0.000022,0.008127,0,1.317356,0.000081,0,0.000000,56991964356592081764778106854114413112864525956986581908813186327423756980151962711359488,-0.000031,12.700000,64840.139733,1,stable,0.000000,0,1
37.800000,0,0.923592,0,0,0,0.000022,0.012688,0,1.323459,0.000080,0,0.000000,56991964356592081764778106854114413112864525956986581908813186327423756980151962711359488,0.053284,12.800000,65840.670646,1,stable,0.000000,0,1
37.900000,0,0.923588,0,0,0,0.000020,0.016050,0,1.331227,0.000080,0,0.000000,56991964356592081764778106854114413112864525956986581908813186327423756980151962711359488,0.045610,12.900000,66872.563346,1,stable,0.000000,0,1
38,0,0.926469,0,0,0,0.000020,0.017881,0,1.339942,0.000080,0,0.000000,56991964356592081764778106854114413112864525956986581908813186327423756980151962711359488,0.033618,13,69659.786976,1,stable,0.000000,0,1
38.100000,0,0.928852,0,0,0,0.000019,0.017983,0,1.348769,0.000080,0,0.000000,56251808975337637492339577361935372293250440509621390720661838777138188905661073675255808,0.018313,13.100000,72689.456556,1,stable,0.000000,0,1
38.200000,0,0.926365,0,0,0,0.000019,0.016318,0,1.356829,0.000080,0,0.000000,56251808975337637492339577361935372293250440509621390720661838777138188905661073675255808,0.001025,13.200000,74290.970548,1,stable,0.000000,0,1
38.300000,0,0.916137,0,0,0,0.000020,0.013020,0,1.363293,0.000079,0,0.000000,56251808975337637492339577361935372293250440509621390720661838777138188905661073675255808,-0.016654,13.300000,75964.644373,1,stable,0.000000,0,1
38.400000,0,0.899078,0,0,0,0.000020,0.008396,0,1.367475,0.000079,0,0.000000,56251808975337637492339577361935372293250440509621390720661838777138188905661073675255808,-0.032982,13.400000,78626.176141,1,stable,0.000000,0,1
38.500000,0,0.880554,0,0,0,0.000020,0.002901,0,1.368921,0.000079,0,0.000000,56251808975337637492339577361935372293250440509621390720661838777138188905661073675255808,-0.046241,13.500000,81480.980776,1,stable,0.000000,0,1
38.600000,0,0.868472,0,0,0,0.000021,0.002905,0,1.367475,0.000079,0,0.000000,55530631937192282621869460284458971238219793607830803918350616164420327574581459512459264,-0.054944,13.600000,87636.505724,1,stable,0.000000,0,1
38.700000,0,0.869010,0,0,0,0.000021,0.008423,0,1.363293,0.000079,0,0.000000,55530631937192282621869460284458971238219793607830803918350616164420327574581459512459264,0.000033,13.700000,94798.078015,1,stable,0.000000,0,1
38.800000,0,0.882722,0,0,0,0.000021,0.013086,0,1.356829,0.000078,0,0.000000,55530631937192282621869460284458971238219793607830803918350616164420327574581459512459264,0.055185,13.800000,97110.023885,1,stable,0.000000,0,1
38.900000,0,0.904370,0,0,0,0.000020,0.016422,0,1.348769,0.000078,0,0.000000,55530631937192282621869460284458971238219793607830803918350616164420327574581459512459264,0.046627,13.900000,99537.556678,1,stable,0.000000,0,1
39,0,0.926469,0,0,0,0.000021,0.018110,0,1.339942,0.000078,0,0.000000,55530631937192282621869460284458971238219793607830803918350616164420327574581459512459264,0.033362,14,104061.809134,1,stable,0.000000,0,1
39.100000,0,0.943205,0,0,0,0.000021,0.018006,0,1.331227,0.000078,0,0.000000,54827712545582256769582515342380614935564607625920517192014658682391947536149331870482432,0.016880,14.100000,109016.924624,1,stable,0.000000,0,1
