t,p_state0,p_state1,p_state2,p_state3,confidence,curiosity_learned,boredom_learned,satisfaction_learned,fatigue_learned
13.6,0.25083153533221464,0.2501107306741725,0.25055186103036015,0.24850587296325272,4.6803200874911965e-06,0.16580687311601003,0.2671508166634783,0.4057708168518232,0.8368066995356843
13.7,0.2508669146805409,0.25011532793728775,0.2505752788200896,0.24844247856208174,5.0863564081682355e-06,0.15725134644755526,0.2643517022792623,0.38535131611871387,0.7938845717390995
13.8,0.25085562401218314,0.2501138698163398,0.2505678103933673,0.2484626957781097,4.955013671037456e-06,0.15993274160380064,0.1654147422258617,0.35392163567562807,0.7976683927387145
13.9,0.25083971841728936,0.25011180360026186,0.25055728272153466,0.24849119526091418,4.772807978059568e-06,0.16677403780352845,0.175904933769291,0.37773155120871416,0.7897801076766832
14.0,0.25083185675763303,0.25011078080783544,0.2505520783734431,0.24850528406108838,4.683998900745223e-06,0.16780496183175592,0.20959442194642697,0.3985530321104766,0.8036453968919479
14.1,0.25082138062324644,0.2501094189283072,0.25054514384508814,0.24852405660335816,4.5669612444010355e-06,0.1700245630930021,0.2270186864668462,0.42012330199930825,0.8262865749083081
14.2,0.2508478702532784,0.2501128607382642,0.250562677306468,0.24847659170198938,4.865749437921174e-06,0.16479974232372702,0.2589079919735676,0.41750444848347673,0.7879034610729048
14.3,0.2508236428457932,0.250109720153625,0.2505466451896597,0.24851999181092208,4.592164618899552e-06,0.17093225753040223,0.17582908958216492,0.39831110556835536,0.8237484612788387
14.4,0.25081995582573086,0.2501092354658175,0.2505442016706145,0.2485266070378371,4.5511717446933275e-06,0.17445060688873393,0.22804750077247424,0.428181322813768,0.8015384290215661
14.5,0.2508205328212969,0.25010930738560344,0.25054458192128065,0.24852557787181895,4.557544199923491e-06,0.1685774434940986,0.24272030996358016,0.4244567011073143,0.8300091753978841
14.6,0.25083968209125773,0.25011178348791996,0.25055725025728093,0.24849128416354138,4.772273286435258e-06,0.16232805276124443,0.29528795236293237,0.429116372376382,0.8057858605672167
14.7,0.2508381815648167,0.25011159196191207,0.25055625894029154,0.2484939675329797,4.755288408708758e-06,0.15831230111004724,0.2505031783382986,0.40486092934423096,0.8412930489416731
14.8,0.2508023897642714,0.2501069378595364,0.25053256636368254,0.24855810601250966,4.358483912891842e-06,0.19284157671798305,0.2666070846966917,0.4682142306493346,0.8040612258818666
14.9,0.2507788349743365,0.2501038805237542,0.2505169771837174,0.2486003073181919,4.106825712169027e-06,0.19155744513746936,0.22673776330997666,0.4459389776594969,0.8332067082844522
15.0,0.2507719078888553,0.25010297515943924,0.25051238923077335,0.24861272772093215,4.034196642965782e-06,0.19417118878382758,0.27197399576375675,0.46632339710856885,0.822841752222057
15.1,0.2507679599471402,0.2501024566834834,0.2505097730725712,0.24861981029680524,3.993075405883673e-06,0.1926048751757205,0.2927616588398074,0.46568961466234515,0.8427726830260643
15.2,0.25077586321895695,0.2501034794815922,0.2505150019965107,0.24860565530294018,4.0754950153543135e-06,0.19067759668966883,0.3333370407424818,0.46727916391941615,0.8339789652228262
15.3,0.25071422530031756,0.2500954527401963,0.25047419400057197,0.24871612795891415,3.454705690963955e-06,0.22990725162628997,0.24159612019442947,0.4949900945296318,0.8422603899530886
15.4,0.2506955019053447,0.2500930058299926,0.25046179324019563,0.24874969902446709,3.2762354836846086e-06,0.23275541020892043,0.2936844172832238,0.5068947539079991,0.8166295919172717
15.5,0.2506795903915615,0.2500909291174541,0.2504512563190658,0.24877822417191867,3.128308897815124e-06,0.22997816179899194,0.2642582305275954,0.4845111730451955,0.8449718101559511
15.6,0.250680695586257,0.2500910658472539,0.25045198407672137,0.24877625448976773,3.1384246201859867e-06,0.23134910478082837,0.3385096074160195,0.5044325281152996,0.8385529142141991
15.7,0.2506642156449069,0.2500889109329348,0.25044106852963555,0.24880580489252285,2.98854883273858e-06,0.24050559987049874,0.3137385128980897,0.4956437210741487,0.8462828331589818
