t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
48,0.096510,0.991674,-0.002251,0.114343,2,0.000022,2.217513,0.108180,1.339893,158.961056,0.914010,0.073090,17.593284,-7.945439,0.100000,8.867994,1,transitoire,0.002207,0.017575,0.903649,0.903649,0.001000,0.108180,1.339893
48.100000,-0.036480,0.992522,-0.000269,0.084207,2,0.000022,4.482345,0.071178,1.342878,158.290183,0.911218,0.038664,17.493440,8.661619,0.100000,8.892790,1,transitoire,0.003519,-0.006631,0.908084,0.908084,0.001000,0.071178,1.342878
48.200000,-0.288977,0.992728,0.001469,0.118604,2,0.000022,2.375557,0.112749,1.345651,158.385638,0.906997,0.073826,17.493440,22.648311,0.100000,8.938075,1,transitoire,0.002806,-0.052950,0.912577,0.912577,0.001000,0.112749,1.345651
48.300000,0.124825,0.992063,0.001766,0.092274,2,0.000022,3.098812,0.077295,1.347596,158.344721,0.901107,0.045246,17.493440,-21.067872,0.100000,8.892790,1,transitoire,-0.001618,0.022946,0.917125,0.917125,0.001000,0.077295,1.347596
48.400000,0.090953,0.990669,-0.001060,0.108316,2,0.000023,3.467506,0.099916,1.348969,161.972240,0.901290,0.054010,17.493440,7.232548,0.100000,8.867994,1,transitoire,0.000320,0.016807,0.921725,0.921725,0.001000,0.099916,1.348969
48.500000,0.105372,0.989045,0.000198,0.099124,1,0.000022,2.355053,0.093902,1.349576,159.322460,0.897166,0.056318,17.493440,3.686942,0.100000,8.892790,1,transitoire,0.001663,0.019538,0.926375,0.926375,0.001000,0.093902,1.349576
48.600000,0.122973,0.987842,0.000095,0.090431,1,0.000022,1.704674,0.088841,1.349077,158.109667,0.904024,0.060340,17.394252,-11.124535,0.100000,8.867994,1,chronique,0.003161,0.022942,0.931071,0.931071,0.001000,0.088841,1.349077
48.700000,0.002189,0.987566,0.001958,0.094659,4,0.000022,1.138342,0.092342,1.347715,157.774080,0.907043,0.067507,17.394252,-6.503784,0.100000,8.843336,1,chronique,0.004859,0.000388,0.935811,0.935811,0.001000,0.092342,1.347715
48.800000,-0.001369,0.988351,0.001238,0.098098,4,0.000022,1.672049,0.092048,1.345525,157.648825,0.911615,0.041460,17.394252,-5.663328,0.100000,8.867994,1,chronique,0.004647,-0.000266,0.940592,0.940592,0.001000,0.092048,1.345525
48.900000,-0.137723,0.989907,-0.000243,0.123481,2,0.000022,1.105629,0.116012,1.342852,157.247166,0.914028,0.061417,17.394252,5.337071,0.100000,8.892790,1,chronique,0.004393,-0.026080,0.945410,0.945410,0.001000,0.116012,1.342852
49,-0.111227,0.991674,-0.000413,0.103272,2,0.000022,0.932479,0.098618,1.339929,156.962948,0.914553,0.062759,17.394252,-5.664199,0.100000,8.867994,1,chronique,0.002064,-0.021196,0.950262,0.950262,0.001000,0.098618,1.339929
49.100000,-0.029212,0.993071,-0.000042,0.099003,2,0.000022,1.050438,0.095141,1.337038,156.709161,0.911715,0.048517,17.295570,-1.731495,0.100000,8.843336,1,chronique,0.000246,-0.005589,0.955146,0.955146,0.001000,0.095141,1.337038
49.200000,0.046396,0.993711,0.000661,0.109231,2,0.000022,0.884927,0.106971,1.334494,156.397779,0.903622,0.040851,17.295570,1.179585,0.100000,8.867994,1,chronique,-0.000219,0.008917,0.960058,0.960058,0.001000,0.106971,1.334494
49.300000,0.142662,0.993500,0.001452,0.119974,2,0.000023,0.638617,0.116053,1.332448,156.063186,0.903482,0.032625,17.295570,-1.655114,0.100000,8.892790,1,chronique,0.000514,0.027553,0.964995,0.964995,0.001000,0.116053,1.332448
49.400000,0.149915,0.992622,0.001863,0.125508,3,0.000022,0.500327,0.119459,1.331156,155.753341,0.900745,0.060739,17.295570,-2.463096,0.100000,8.867994,1,stable,0.002717,0.029115,0.969955,0.969955,0.001000,0.119459,1.331156
49.500000,0.024978,0.991442,0.001849,0.110734,1,0.000022,0.680299,0.105869,1.330582,155.510372,0.883086,0.083549,17.295570,-1.382895,0.100000,8.843336,1,stable,0.004937,0.004807,0.974933,0.974933,0.001000,0.105869,1.330582
49.600000,-0.029521,0.990387,0.000120,0.099770,4,0.000022,1.737354,0.090182,1.330884,155.475776,0.881568,0.042633,17.197862,1.799711,0.100000,8.867994,1,stable,0.005079,-0.005782,0.979928,0.979928,0.017293,0.090182,1.330884
49.700000,-0.201618,0.989817,-0.001719,0.129689,4,0.000022,1.383937,0.123410,1.332300,155.044704,0.882703,0.091244,17.197862,10.570558,0.100000,8.892790,1,stable,0.004357,-0.039848,0.984935,0.984935,0.037621,0.123410,1.332300
49.800000,-0.301193,0.989924,-0.000198,0.092620,2,0.000022,3.263546,0.086202,1.334421,154.825143,0.883475,0.071826,17.197862,-3.534171,0.100000,8.867994,1,transitoire,0.000915,-0.059751,0.989951,0.989951,0.058247,0.086202,1.334421
49.900000,0.313499,0.990647,0.001487,0.116606,2,0.000022,2.460564,0.110197,1.337165,154.450918,0.893733,0.077686,17.197862,18.796089,0.100000,8.843336,1,transitoire,-0.003964,0.062584,0.994974,0.994974,0.079073,0.110197,1.337165
