t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
29.200000,-0.026102,0.993711,-0.001286,0.097046,4,0.000149,2.027803,0.085323,1.334327,2.489365,0.992817,0.760833,0.016347,4.421288,-2.005340,4.200000,3.945355,0.703945,0.711429,chronique,0.006590,0.012310,0.400000,0.400000,0.001000,0.085323,1.334327,0,0
29.300000,-0.008800,0.993500,-0.001541,0.103933,4,0.000123,2.046073,0.099492,1.332296,2.480384,0.992819,0.758280,0.004643,4.437880,3.451915,4.300000,3.952799,0.703673,0.711397,chronique,0.007257,0.009961,0.400000,0.400000,0.001000,0.099492,1.332296,0,0
29.400000,-0.042141,0.992622,-0.001001,0.130742,2,0.000124,1.034010,0.125275,1.330979,2.478454,0.992820,0.819873,0.028276,4.454747,0.182702,4.400000,3.955677,0.703392,0.711368,chronique,0.007700,0.025501,0.400000,0.400000,0.001000,0.125275,1.330979,0,0
29.500000,-0.014044,0.991442,-0.000459,0.072937,4,0.000121,5.525415,0.060286,1.330612,2.500570,0.992815,0.829804,0.018768,4.454747,-10.120635,4.500000,3.958559,0.703312,0.711336,transitoire,0.009378,-0.002296,0.400000,0.400000,0.001000,0.060286,1.330612,0,0
29.600000,-0.011166,0.990387,0.001080,0.101615,4,0.000121,4.197065,0.087144,1.331020,2.499336,0.992815,0.820361,0.018163,4.472592,44.914051,4.600000,3.968089,0.702835,0.711306,transitoire,0.008723,-0.006130,0.400000,0.400000,0.017293,0.087144,1.331020,0,0
29.700000,-0.012271,0.989817,0.000736,0.085654,4,0.000122,4.176265,0.076278,1.332327,2.458635,0.992824,0.855247,0.024295,4.524587,-13.283494,4.700000,3.977665,0.702348,0.711272,transitoire,0.007791,-0.016162,0.400000,0.400000,0.037621,0.076278,1.332327,0,0
29.800000,-0.034868,0.989924,-0.000198,0.088882,4,0.000132,5.408350,0.063671,1.334408,2.447342,0.992826,0.860634,0.031476,4.574964,-0.208000,4.800000,3.982229,0.702036,0.711236,transitoire,0.006094,0.015519,0.400000,0.400000,0.058247,0.063671,1.334408,0,0
29.900000,-0.007228,0.990647,-0.000092,0.060316,4,0.000131,9.233843,0.039809,1.337077,2.451355,0.992825,0.822149,0.017533,4.645073,12.320847,4.900000,3.986804,0.701811,0.711196,transitoire,0.007045,0.005565,0.400000,0.400000,0.079073,0.039809,1.337077,0,0
30,-0.008772,0.991674,0.000714,0.107311,4,0.000131,5.519263,0.079428,1.339950,2.468702,0.992822,0.842760,0.017422,4.777843,38.254931,5,3.989368,0.701513,0.711154,transitoire,0.007143,0.005885,0.400000,0.400000,0.100000,0.079428,1.339950,0,0
30.100000,-0.016592,0.992522,0.000402,0.083727,4,0.000123,5.631593,0.064186,1.342901,2.439113,0.992828,0.815859,0.024646,4.789998,-37.145805,5.100000,3.991935,0.701322,0.711106,transitoire,0.007262,-0.010206,0.400000,0.400000,0.120927,0.064186,1.342901,0,0
30.200000,-0.010640,0.992728,0.000622,0.083550,4,0.000122,11.002429,0.043186,1.345526,2.428208,0.992830,0.821124,0.017142,4.861093,1.123303,5.200000,4.005774,0.701224,0.711055,transitoire,0.006073,-0.007015,0.400000,0.400000,0.141753,0.043186,1.345526,0,0
30.300000,-0.012071,0.992063,-0.000008,0.104251,4,0.000131,7.022892,0.076690,1.347597,2.420389,0.992831,0.811352,0.021496,5.019951,53.708364,5.300000,4.019709,0.701006,0.711004,transitoire,0.005202,0.014191,0.400000,0.400000,0.162379,0.076690,1.347597,0,0
30.400000,-0.021936,0.990669,-0.000677,0.092870,4,0.000130,9.489066,0.053869,1.348999,2.410792,0.992833,0.801048,0.021959,5.113499,-39.795374,5.400000,4.028975,0.700768,0.710949,transitoire,0.006090,-0.005432,0.400000,0.400000,0.182707,0.053869,1.348999,0,0
30.500000,-0.025218,0.989045,-0.000557,0.094976,4,0.000130,8.985269,0.059352,1.349463,2.404394,0.992835,0.802078,0.023358,5.246226,24.661738,5.500000,4.038283,0.700748,0.710886,transitoire,0.005346,0.016915,0.400000,0.400000,0.202643,0.059352,1.349463,0,0
30.600000,-0.025725,0.987842,-0.000466,0.105874,1,0.000143,8.719651,0.069174,1.348999,2.395807,0.992836,0.791155,0.026299,5.306533,-5.037962,5.600000,4.068019,0.700671,0.710823,transitoire,0.006447,0.003001,0.400000,0.400000,0.222096,0.069174,1.348999,0,0
30.700000,-0.004967,0.987566,-0.000985,0.089644,4,0.000123,10.736733,0.055733,1.347635,2.388083,0.992838,0.780817,0.013653,5.423294,-2.656189,5.700000,4.098196,0.700526,0.710756,transitoire,0.006367,-0.006397,0.400000,0.400000,0.240981,0.055733,1.347635,0,0
30.800000,-0.026184,0.988351,0.000282,0.126064,4,0.000129,6.994579,0.094002,1.345529,2.389997,0.992838,0.772545,0.032799,5.572379,20.170823,5.800000,4.108098,0.700223,0.710691,chronique,0.005532,-0.005559,0.500000,0.500000,0.259218,0.094002,1.345529,0,0
30.900000,-0.035927,0.989907,0.000351,0.088852,4,0.000131,15.977646,0.043678,1.342886,2.396639,0.992836,0.734753,0.023589,5.660280,-37.421534,5.900000,4.118048,0.700351,0.710621,transitoire,0.004805,-0.016362,0.400000,0.400000,0.276734,0.043678,1.342886,0,0
31,-0.022498,0.991674,0.000310,0.122716,4,0.000133,9.044857,0.093254,1.339949,2.373958,0.992841,0.732894,0.021609,5.892368,89.830669,6,4.128274,0.700268,0.710551,chronique,0.003241,-0.006755,0.280660,0.280660,0.293459,0.093254,1.339949,0,0
31.100000,-0.034747,0.993071,0.000947,0.094116,4,0.000136,16.352437,0.051028,1.337051,2.375576,0.992840,0.724213,0.010861,5.942408,-69.327895,6.100000,4.138552,0.700152,0.710479,transitoire,0.002533,-0.006143,0.161320,0.161320,0.309334,0.051028,1.337051,0,0
31.200000,-0.082124,0.993711,0.000175,0.135439,4,0.000135,9.347502,0.110298,1.334409,2.365907,0.992842,0.725723,0.014693,6.176065,73.075805,6.200000,4.146806,0.700122,0.710403,chronique,0.001909,-0.003469,0.100000,0.100000,0.324303,0.110298,1.334409,0,0
31.300000,-0.005127,0.993500,0.000383,0.105355,4,0.000133,10.195782,0.083730,1.332341,2.387441,0.992838,0.797738,0.008497,6.298130,-70.049356,6.300000,4.138552,0.700430,0.710326,chronique,0.001533,-0.003200,0.307088,0.307088,0.338318,0.083730,1.332341,0,0
31.400000,-0.018085,0.992622,-0.000016,0.171642,4,0.000138,3.412767,0.159266,1.331034,2.566442,0.992802,0.823252,0.010955,6.433513,8.482804,6.400000,4.146806,0.700237,0.710250,chronique,0.001197,0.005673,0.271456,0.271456,0.351335,0.159266,1.331034,0,0
31.500000,-0.050415,0.991442,0.000301,0.156242,1,0.000138,2.924034,0.136408,1.330488,2.446713,0.992826,0.837535,0.018680,6.460976,-67.830148,6.500000,4.155093,0.700071,0.710167,chronique,0.001597,0.005646,0.251134,0.251134,0.363320,0.136408,1.330488,0,0
31.600000,-0.041455,0.990387,-0.000535,0.156352,1,0.000137,5.384311,0.113995,1.330978,2.415668,0.992832,0.808813,0.021394,6.405711,-4.887332,6.600000,4.146806,0.700209,0.710078,chronique,0.001973,0.008951,0.257024,0.257024,0.374240,0.113995,1.330978,0,0
31.700000,-0.068955,0.989817,0.000081,0.136523,2,0.000139,10.712089,0.092496,1.332345,2.408923,0.992834,0.812712,0.025624,6.463488,24.602765,6.700000,4.155093,0.700177,0.709989,transitoire,0.002599,-0.007926,0.285966,0.285966,0.384069,0.092496,1.332345,0,0
31.800000,-0.063011,0.989924,-0.000694,0.120037,4,0.000132,10.032170,0.080553,1.334393,2.393815,0.992837,0.799593,0.029102,6.603715,53.277780,6.800000,4.146806,0.700497,0.709897,transitoire,0.001828,-0.014205,0.322436,0.322436,0.392784,0.080553,1.334393,0,0
31.900000,-0.002984,0.990647,-0.000851,0.129110,1,0.000157,9.643666,0.083153,1.337045,2.384636,0.992839,0.753907,0.008252,6.733188,-6.799187,6.900000,4.138552,0.700737,0.709804,chronique,0.000587,-0.004386,0.346872,0.346872,0.400369,0.083153,1.337045,0,0
32,-0.055736,0.991674,0.000692,0.155043,1,0.000126,4.438480,0.150796,1.339918,2.442102,0.992827,0.799240,0.035918,6.855922,-3.885035,7,4.146806,0.700524,0.709708,transitoire,0.000203,0.008874,0.400000,0.400000,0.406809,0.150796,1.339918,0,0
32.100000,-0.017558,0.992522,-0.000396,0.090268,1,0.000122,17.291446,0.042249,1.342871,2.530477,0.992809,0.791834,0.019790,6.818731,-52.051861,7.100000,4.138552,0.700563,0.709606,transitoire,0.000911,0.013270,0.500000,0.500000,0.412092,0.042249,1.342871,0,0
32.200000,-0.026416,0.992728,-0.001909,0.148393,1,0.000129,6.555813,0.124315,1.345576,2.453128,0.992825,0.814228,0.030454,7.055782,128.529654,7.200000,4.146806,0.700413,0.709501,transitoire,0.001939,0.011155,0.500000,0.500000,0.416209,0.124315,1.345576,0,0
32.300000,-0.061291,0.992063,0.000895,0.120986,4,0.000132,11.641150,0.068927,1.347642,2.390697,0.992837,0.815799,0.034533,7.127570,-107.356327,7.300000,4.155093,0.700383,0.709394,transitoire,0.002744,0.017588,0.500000,0.500000,0.419154,0.068927,1.347642,0,0
32.400000,-0.051738,0.990669,0.000935,0.105835,4,0.000131,8.557296,0.079697,1.349136,2.391900,0.992837,0.785832,0.042018,7.277341,50.853371,7.400000,4.146806,0.700493,0.709281,transitoire,0.004030,-0.037988,0.500000,0.500000,0.420923,0.079697,1.349136,0,0
32.500000,-0.035264,0.989045,0.002054,0.134071,1,0.000132,9.444796,0.083868,1.349480,2.389104,0.992838,0.789103,0.030033,7.379507,-30.838536,7.500000,4.138552,0.700546,0.709161,transitoire,0.000755,-0.024902,0.500000,0.500000,0.421513,0.083868,1.349480,0,0
32.600000,-0.022511,0.987842,-0.000344,0.126724,1,0.000130,12.468274,0.095143,1.348973,2.375285,0.992841,0.789273,0.018683,7.410799,8.874996,7.600000,4.146806,0.700553,0.709044,transitoire,-0.001297,-0.010888,0.309917,0.309917,0.420923,0.095143,1.348973,0,0
32.700000,-0.091468,0.987566,-0.000645,0.154249,4,0.000139,16.238090,0.107864,1.347646,2.366976,0.992842,0.809839,0.015193,7.570540,30.234784,7.700000,4.155093,0.700353,0.708922,transitoire,-0.002113,0.011120,0.119835,0.119835,0.419154,0.107864,1.347646,0,0
32.800000,-0.049431,0.988351,0.000535,0.134527,2,0.000133,11.863013,0.098476,1.345525,2.475919,0.992820,0.844074,0.022239,7.786783,37.698154,7.800000,4.146806,0.700791,0.708795,transitoire,-0.001108,-0.006772,0.313588,0.313588,0.416209,0.098476,1.345525,0,0
32.900000,-0.063660,0.989907,0.000244,0.154001,2,0.000139,7.712502,0.114816,1.342819,2.501877,0.992815,0.846077,0.022292,7.936532,-43.750769,7.900000,4.138552,0.700986,0.708667,transitoire,-0.001600,0.020692,0.268551,0.268551,0.412092,0.114816,1.342819,0,0
33,-0.077609,0.991674,0.000498,0.154414,2,0.000138,9.590628,0.105943,1.339928,2.401421,0.992835,0.833841,0.018270,8.023257,-41.505114,8,4.128274,0.701115,0.708538,transitoire,0.000154,-0.012742,0.250105,0.250105,0.406809,0.105943,1.339928,0,0
33.100000,-0.050443,0.993071,-0.000083,0.168261,2,0.000138,5.838476,0.139583,1.336999,2.376170,0.992840,0.782727,0.021658,8.046651,18.781259,8.100000,4.118048,0.701482,0.708407,transitoire,-0.000885,0.006382,0.273847,0.273847,0.400369,0.139583,1.336999,0,0
33.200000,-0.016935,0.993711,-0.000004,0.144314,1,0.000139,7.857182,0.098838,1.334331,2.389010,0.992838,0.786109,0.016050,8.103901,-37.521518,8.200000,4.108098,0.701625,0.708283,transitoire,-0.000324,-0.009224,0.319702,0.319702,0.392784,0.098838,1.334331,0,0
33.300000,-0.026117,0.993500,-0.001153,0.125695,1,0.000127,9.159283,0.094089,1.332291,2.376936,0.992840,0.786651,0.018340,8.190909,20.187064,8.300000,4.118048,0.701610,0.708159,transitoire,-0.001054,-0.009184,0.348898,0.348898,0.384069,0.094089,1.332291,0,0
33.400000,-0.050802,0.992622,-0.000469,0.154328,4,0.000123,6.438301,0.118678,1.330954,2.389736,0.992838,0.786847,0.024694,8.297349,13.021008,8.400000,4.128274,0.701609,0.708029,transitoire,-0.001745,-0.020409,0.336749,0.336749,0.374240,0.118678,1.330954,0,0
33.500000,-0.018870,0.991442,-0.000762,0.131911,4,0.000134,6.371259,0.095369,1.330535,2.385910,0.992838,0.786050,0.014304,8.363127,-27.209821,8.500000,4.118048,0.701753,0.707897,transitoire,-0.003308,-0.000038,0.293527,0.293527,0.363320,0.095369,1.330535,0,0
33.600000,-0.075708,0.990387,-0.000718,0.149109,4,0.000131,7.677627,0.110447,1.330959,2.408968,0.992834,0.781457,0.026414,8.333835,-0.670424,8.600000,4.128274,0.701824,0.707765,transitoire,-0.003146,0.004486,0.300000,0.300000,0.351335,0.110447,1.330959,0,0
33.700000,-0.056294,0.989817,0.000166,0.132777,4,0.000131,8.849322,0.096571,1.332416,2.445681,0.992826,0.795217,0.018500,8.416793,13.063684,8.600000,4.118048,0.702044,0.707635,transitoire,-0.002626,-0.016789,0.300000,0.300000,0.338318,0.096571,1.332416,0,0
33.800000,-0.063518,0.989924,0.001512,0.151068,2,0.000132,6.420807,0.119889,1.334388,2.407754,0.992834,0.795715,0.026778,8.516841,11.716953,8.600000,4.108098,0.702338,0.707503,transitoire,-0.003853,0.003149,0.300000,0.300000,0.324303,0.119889,1.334388,0,0
33.900000,-0.016117,0.990647,0.000336,0.079769,1,0.000133,9.030903,0.060361,1.336995,2.359136,0.992844,0.808368,0.017635,8.580544,-24.285150,8.600000,4.098196,0.702670,0.707370,transitoire,-0.003405,0.003743,0.300000,0.300000,0.309334,0.060361,1.336995,0,0
34,-0.044688,0.991674,-0.001216,0.107365,1,0.000130,7.769775,0.074040,1.339983,2.391263,0.992837,0.807729,0.025167,8.681002,26.100961,8.600000,4.108098,0.702650,0.707238,transitoire,-0.002932,-0.005593,0.300000,0.300000,0.293459,0.074040,1.339983,0,0
34.100000,-0.017887,0.992522,0.000580,0.083745,1,0.000131,9.368776,0.064763,1.342903,2.409741,0.992834,0.818735,0.013188,8.667796,-12.611287,8.600000,4.118048,0.702818,0.707105,transitoire,-0.003238,0.002037,0.300000,0.300000,0.276734,0.064763,1.342903,0,0
34.200000,-0.043337,0.992728,0.000959,0.134109,1,0.000132,5.653525,0.107187,1.345568,2.371093,0.992841,0.822034,0.020044,8.770991,15.990010,8.600000,4.128274,0.702763,0.706972,transitoire,-0.002912,-0.013407,0.300000,0.300000,0.259218,0.107187,1.345568,0,0
34.300000,-0.008470,0.992063,0.000745,0.085810,1,0.000131,12.466122,0.057889,1.347634,2.364495,0.992843,0.821425,0.011778,8.819753,-37.152511,8.600000,4.138552,0.702866,0.706836,transitoire,-0.003851,0.007927,0.300000,0.300000,0.240981,0.057889,1.347634,0,0
34.400000,-0.020355,0.990669,-0.000615,0.103369,1,0.000131,5.276308,0.093972,1.349007,2.368479,0.992842,0.821376,0.018235,8.966975,68.125972,8.600000,4.146806,0.702864,0.706699,transitoire,-0.003017,0.013627,0.300000,0.300000,0.222096,0.093972,1.349007,0,0
34.500000,-0.039339,0.989045,0.000211,0.109825,1,0.000131,6.836763,0.076567,1.349465,2.345618,0.992847,0.804797,0.022300,9.008193,-71.898135,8.600000,4.155093,0.702734,0.706563,transitoire,-0.001764,-0.006698,0.300000,0.300000,0.202643,0.076567,1.349465,0,0
34.600000,-0.019795,0.987842,-0.000158,0.097746,4,0.000145,8.905125,0.072022,1.348961,2.331073,0.992850,0.819138,0.017270,8.977173,15.604548,8.600000,4.155849,0.702885,0.706424,transitoire,-0.002217,-0.002709,0.300000,0.300000,0.182707,0.072022,1.348961,0,0
34.700000,-0.017707,0.987566,-0.000905,0.100873,4,0.000156,6.610115,0.077634,1.347652,2.337685,0.992848,0.827055,0.014713,9.069004,20.683615,8.600000,4.156604,0.702937,0.706284,transitoire,-0.002325,0.007096,0.300000,0.300000,0.162379,0.077634,1.347652,0,0
34.800000,-0.034914,0.988351,0.000320,0.089708,4,0.000137,7.209342,0.067924,1.345535,2.318744,0.992852,0.827906,0.019163,9.125290,-22.950093,8.600000,4.160451,0.702970,0.706141,transitoire,-0.001635,-0.010718,0.300000,0.300000,0.141753,0.067924,1.345535,0,0
34.900000,-0.029338,0.989907,0.000164,0.096885,1,0.000146,6.605544,0.075164,1.342884,2.318586,0.992852,0.827910,0.011815,9.189841,5.992273,8.600000,4.164306,0.702970,0.705998,transitoire,-0.002420,0.005555,0.300000,0.300000,0.120927,0.075164,1.342884,0,0
35,-0.033402,0.991674,0.000179,0.125758,4,0.000148,4.626770,0.107381,1.339954,2.310640,0.992854,0.819993,0.016025,9.244031,-6.037987,8.600000,4.179299,0.703103,0.705852,transitoire,-0.001850,-0.017875,0.300000,0.300000,0.100000,0.107381,1.339954,0,0
35.100000,-0.009110,0.993071,0.000517,0.080092,2,0.000122,7.319636,0.063117,1.337046,2.300313,0.992856,0.846136,0.012284,9.178999,-19.787737,8.600000,4.194401,0.703250,0.705708,transitoire,-0.003204,0.004481,0.300000,0.300000,0.079073,0.063117,1.337046,0,0
35.200000,-0.008572,0.993711,0.000285,0.080599,1,0.000131,5.228151,0.072289,1.334418,2.304469,0.992855,0.841231,0.010548,9.242320,26.928660,8.600000,4.202308,0.703205,0.705569,transitoire,-0.002681,-0.003132,0.300000,0.300000,0.058247,0.072289,1.334418,0,0
35.300000,-0.012896,0.993500,0.000564,0.101122,4,0.000125,2.039868,0.089579,1.332330,2.294006,0.992857,0.840516,0.014879,9.276084,-20.914846,8.600000,4.210244,0.703193,0.705428,transitoire,-0.002800,-0.003540,0.300000,0.300000,0.037621,0.089579,1.332330,0,0
35.400000,-0.012096,0.992622,0.000370,0.062176,1,0.000124,4.146218,0.055253,1.331004,2.286058,0.992859,0.840845,0.014054,9.276084,-31.882833,8.600000,4.212313,0.703198,0.705288,transitoire,-0.002947,-0.006936,0.300000,0.300000,0.017293,0.055253,1.331004,0,0
35.500000,-0.027256,0.991442,0.000047,0.084869,1,0.000134,3.614625,0.066856,1.330545,2.279132,0.992860,0.832608,0.015842,9.293298,21.063495,8.600000,4.214384,0.703139,0.705151,transitoire,-0.003360,-0.005128,0.300000,0.300000,0.001000,0.066856,1.330545,0,0
35.600000,-0.015044,0.990387,0.000005,0.070620,2,0.000132,7.514217,0.055150,1.331019,2.275710,0.992861,0.831869,0.012241,9.214427,-5.315931,8.600000,4.214783,0.703151,0.705017,transitoire,-0.003607,-0.003889,0.300000,0.300000,0.001000,0.055150,1.331019,0,0
35.700000,-0.009971,0.989817,-0.000146,0.078925,1,0.000130,5.355828,0.067512,1.332325,2.274179,0.992861,0.833173,0.007936,9.277957,38.995923,8.600000,4.215182,0.703087,0.704884,transitoire,-0.003742,-0.008353,0.300000,0.300000,0.001000,0.067512,1.332325,0,0
35.800000,-0.026511,0.989924,0.000068,0.112701,1,0.000131,4.172915,0.097657,1.334426,2.262398,0.992863,0.836393,0.023494,9.310976,-21.583890,8.600000,4.229921,0.703117,0.704749,transitoire,-0.004230,0.000579,0.300000,0.300000,0.001000,0.097657,1.334426,0,0
35.900000,-0.001571,0.990647,0.000452,0.064450,2,0.000140,14.275199,0.038613,1.337029,2.263201,0.992863,0.836522,0.009168,9.326805,-11.829132,8.600000,4.244764,0.703119,0.704616,transitoire,-0.003972,0.003134,0.300000,0.300000,0.001000,0.038613,1.337029,0,0
36,-0.036930,0.991674,-0.000370,0.095683,4,0.000125,3.587192,0.087325,1.339937,2.267830,0.992862,0.832089,0.025654,9.482441,101.022843,8.600000,4.250589,0.702913,0.704486,transitoire,-0.003520,-0.001919,0.300000,0.300000,0.001000,0.087325,1.339937,0,0
36.100000,-0.002780,0.992522,-0.000151,0.029380,4,0.000123,14.992262,0.022515,1.342859,2.279032,0.992860,0.834783,0.005393,9.401684,-106.880068,8.600000,4.256431,0.703000,0.704356,transitoire,-0.003499,-0.000770,0.300000,0.300000,0.001000,0.022515,1.342859,0,0
36.200000,-0.033241,0.992728,-0.001317,0.119583,4,0.000131,4.105731,0.112082,1.345513,2.281042,0.992860,0.821724,0.021780,9.563025,114.050697,8.600000,4.282131,0.702808,0.704228,transitoire,-0.003386,-0.012029,0.300000,0.300000,0.001000,0.112082,1.345513,0,0
36.300000,-0.000614,0.992063,-0.000248,0.031676,4,0.000131,21.016439,0.023031,1.347645,2.266078,0.992863,0.772075,0.005898,9.574752,-108.865312,8.600000,4.308143,0.702515,0.704100,transitoire,-0.004190,0.001708,0.300000,0.300000,0.001000,0.023031,1.347645,0,0
36.400000,-0.020164,0.990669,0.000175,0.107599,4,0.000131,3.847652,0.099498,1.348995,2.258914,0.992864,0.770885,0.016473,9.815898,169.107082,8.600000,4.311431,0.702488,0.703973,transitoire,-0.003842,0.005764,0.300000,0.300000,0.001000,0.099498,1.348995,0,0
36.500000,-0.012696,0.989045,-0.000052,0.070568,4,0.000132,4.230275,0.055259,1.349484,2.240779,0.992868,0.770691,0.014883,9.821181,-171.687873,8.600000,4.314724,0.702500,0.703850,transitoire,-0.003184,-0.002167,0.300000,0.300000,0.001000,0.055259,1.349484,0,0
36.600000,-0.019575,0.987842,0.000478,0.074985,4,0.000132,7.021934,0.055454,1.348992,2.218559,0.992872,0.742435,0.017050,9.745629,3.826239,8.600000,4.315371,0.702274,0.703731,transitoire,-0.003200,-0.005837,0.300000,0.300000,0.001000,0.055454,1.348992,0,0
36.700000,-0.017250,0.987566,-0.000428,0.075083,4,0.000132,7.183895,0.055617,1.347628,2.209214,0.992874,0.750912,0.015571,9.792044,27.916585,8.600000,4.316019,0.702143,0.703611,transitoire,-0.003512,0.006780,0.300000,0.300000,0.001000,0.055617,1.347628,0,0
36.800000,-0.018088,0.988351,-0.000499,0.083185,4,0.000131,6.919600,0.063326,1.345518,2.202515,0.992876,0.746654,0.017794,9.840278,1.619608,8.600000,4.321877,0.701833,0.703493,transitoire,-0.002788,0.010241,0.300000,0.300000,0.001000,0.063326,1.345518,0,0
36.900000,-0.008215,0.989907,-0.000151,0.065671,4,0.000131,8.465017,0.046112,1.342891,2.196028,0.992877,0.749970,0.010849,9.881790,-2.642947,8.600000,4.327752,0.701564,0.703377,transitoire,-0.001820,0.004353,0.300000,0.300000,0.001000,0.046112,1.342891,0,0
37,-0.022372,0.991674,0.000593,0.095588,4,0.000132,4.927117,0.079927,1.339941,2.191651,0.992878,0.746852,0.012573,9.940700,15.454169,8.600000,4.351831,0.701595,0.703266,transitoire,-0.001377,0.008766,0.300000,0.300000,0.001000,0.079927,1.339941,0,0
37.100000,-0.010461,0.993071,0.000082,0.103321,4,0.000131,3.994615,0.086277,1.337044,2.190686,0.992878,0.745407,0.008729,9.873852,-35.379002,8.600000,4.376180,0.701395,0.703159,transitoire,-0.000599,-0.005731,0.300000,0.300000,0.001000,0.086277,1.337044,0,0
37.200000,-0.021032,0.993711,0.000766,0.095180,2,0.000132,3.625573,0.085567,1.334402,2.184688,0.992879,0.751346,0.013724,9.873852,-9.325017,8.600000,4.388735,0.701353,0.703054,transitoire,-0.001033,0.004331,0.300000,0.300000,0.001000,0.085567,1.334402,0,0
37.300000,-0.033144,0.993500,0.000217,0.091744,2,0.000142,5.493295,0.072887,1.332354,2.176995,0.992881,0.752147,0.018783,9.873852,-3.690424,8.600000,4.401363,0.701321,0.702949,transitoire,-0.000631,-0.014426,0.300000,0.300000,0.001000,0.072887,1.332354,0,0
37.400000,-0.006845,0.992622,0.000643,0.065399,2,0.000143,8.759883,0.048873,1.330987,2.169013,0.992882,0.754174,0.010974,9.891813,18.677224,8.600000,4.405157,0.701152,0.702851,transitoire,-0.001766,-0.003023,0.300000,0.300000,0.001000,0.048873,1.330987,0,0
37.500000,-0.026557,0.991442,-0.000192,0.087942,3,0.000136,3.477757,0.075845,1.330551,2.181602,0.992880,0.756517,0.017063,9.952972,32.665885,8.600000,4.408958,0.700883,0.702758,transitoire,-0.001923,-0.013550,0.300000,0.300000,0.001000,0.075845,1.330551,0,0
37.600000,-0.006919,0.990387,0.000138,0.080019,4,0.000134,5.096020,0.064898,1.330976,2.176865,0.992881,0.763322,0.007449,9.876919,-52.821263,8.600000,4.409292,0.700831,0.702661,transitoire,-0.002923,-0.000644,0.300000,0.300000,0.001000,0.064898,1.330976,0,0
37.700000,-0.035910,0.989817,-0.000773,0.110961,4,0.000123,2.122222,0.101229,1.332322,2.164676,0.992883,0.773492,0.022881,9.889065,16.182628,8.600000,4.409626,0.700737,0.702570,transitoire,-0.002829,0.020052,0.300000,0.300000,0.001000,0.101229,1.332322,0,0
37.800000,-0.004309,0.989924,0.000064,0.040132,4,0.000124,11.527736,0.030638,1.334406,2.168484,0.992882,0.752532,0.008860,9.889065,-29.737977,8.600000,4.421342,0.700404,0.702480,transitoire,-0.001065,0.003857,0.300000,0.300000,0.001000,0.030638,1.334406,0,0
37.900000,-0.021851,0.990647,0.000178,0.099553,1,0.000126,4.681517,0.087422,1.337023,2.174516,0.992881,0.788863,0.017361,9.985795,94.055142,8.600000,4.433120,0.700133,0.702394,transitoire,-0.000700,-0.005278,0.300000,0.300000,0.001000,0.087422,1.337023,0,0
38,-0.003919,0.991674,-0.000124,0.052059,1,0.000132,9.300112,0.042393,1.339939,2.155194,0.992885,0.815126,0.008106,9.992169,-68.462193,8.600000,4.433827,0.699883,0.702310,transitoire,-0.001092,-0.007258,0.300000,0.300000,0.001000,0.042393,1.339939,0,0
38.100000,-0.036304,0.992522,0.000224,0.107865,3,0.000133,3.468903,0.097372,1.342879,2.140420,0.992888,0.804700,0.016472,9.983182,46.185946,8.600000,4.434533,0.699441,0.702224,transitoire,-0.001624,-0.005064,0.300000,0.300000,0.001000,0.097372,1.342879,0,0
38.200000,-0.018532,0.992728,0.000180,0.094119,2,0.000132,5.860573,0.067716,1.345503,2.150556,0.992886,0.798978,0.014896,9.983182,-58.312088,8.600000,4.439921,0.699356,0.702135,transitoire,-0.001953,0.005291,0.300000,0.300000,0.001000,0.067716,1.345503,0,0
38.300000,-0.022010,0.992063,0.000630,0.084075,1,0.000130,4.930438,0.067699,1.347632,2.142435,0.992888,0.797081,0.020320,10.004354,23.916698,8.600000,4.445322,0.699366,0.702049,transitoire,-0.001427,-0.009577,0.300000,0.300000,0.001000,0.067699,1.347632,0,0
38.400000,-0.002838,0.990669,-0.000252,0.063356,4,0.000131,11.592192,0.039244,1.349011,2.120844,0.992892,0.800159,0.009097,10.011650,-9.301348,8.600000,4.447251,0.699341,0.701968,transitoire,-0.002130,-0.004110,0.300000,0.300000,0.001000,0.039244,1.349011,0,0
38.500000,-0.016958,0.989045,-0.000641,0.091704,4,0.000131,4.641890,0.085264,1.349473,2.118035,0.992893,0.840333,0.018761,10.104555,66.617543,8.600000,4.449182,0.699053,0.701890,transitoire,-0.002356,0.003454,0.300000,0.300000,0.001000,0.085264,1.349473,0,0
38.600000,-0.005011,0.987842,0.000269,0.044064,3,0.000149,8.294481,0.034566,1.349003,2.118736,0.992892,0.842719,0.010791,10.034521,-69.503028,8.600000,4.452734,0.699042,0.701812,transitoire,-0.001959,-0.004085,0.300000,0.300000,0.001000,0.034566,1.349003,0,0
38.700000,-0.009104,0.987566,0.000327,0.077183,3,0.000123,3.351234,0.071762,1.347635,2.108475,0.992895,0.838481,0.013319,10.081543,36.525912,8.600000,4.456291,0.698618,0.701736,transitoire,-0.002192,0.003021,0.300000,0.300000,0.001000,0.071762,1.347635,0,0
